Date,Id,Tweet,Username,Location,likeCount,replyCount,retweetCount,quoteCount,userDescription,userFollowers,hashtags,Cleaned_Tweet,Tweet_tokenized,Tweet_removed_stop_word,Tweet_stemmed,Tweet_lemmatized,sentiment,Country
2021-01-10 04:19:47+00:00,1348122339049938944,"TheraFlow Dual Foot Massager Roller (Large). Relieve Plantar Fasciitis, Stress, Heel, Arch Pain - The Original - Shiatsu Acupressure Relaxation. Full Instructions/Reflexology Chart. Christmas Gift
Oder now
https://t.co/ttyf4X8OnX
 #fitness #love #health #wellness #workout #Health",5staronlineshop,United States,2,1,0,0,The only international online shopping,275,"['fitness', 'love', 'health', 'wellness', 'workout', 'Health']",theraflow dual foot massager roller large relieve plantar fasciitis stress heel arch pain the original shiatsu acupressure relaxation full instructionsreflexology chart christmas gift oder now fitness love health wellness workout health,"['theraflow', 'dual', 'foot', 'massager', 'roller', 'large', 'relieve', 'plantar', 'fasciitis', 'stress', 'heel', 'arch', 'pain', 'the', 'original', 'shiatsu', 'acupressure', 'relaxation', 'full', 'instructionsreflexology', 'chart', 'christmas', 'gift', 'oder', 'now', 'fitness', 'love', 'health', 'wellness', 'workout', 'health']","['theraflow', 'dual', 'foot', 'massager', 'roller', 'large', 'relieve', 'plantar', 'fasciitis', 'stress', 'heel', 'arch', 'pain', 'original', 'shiatsu', 'acupressure', 'relaxation', 'full', 'instructionsreflexology', 'chart', 'christmas', 'gift', 'oder', 'fitness', 'love', 'health', 'wellness', 'workout', 'health']","['theraflow', 'dual', 'foot', 'massag', 'roller', 'larg', 'reliev', 'plantar', 'fasciiti', 'stress', 'heel', 'arch', 'pain', 'origin', 'shiatsu', 'acupressur', 'relax', 'full', 'instructionsreflexolog', 'chart', 'christma', 'gift', 'oder', 'fit', 'love', 'health', 'well', 'workout', 'health']","['theraflow', 'dual', 'foot', 'massager', 'roller', 'large', 'relieve', 'plantar', 'fasciitis', 'stress', 'heel', 'arch', 'pain', 'original', 'shiatsu', 'acupressure', 'relaxation', 'full', 'instructionsreflexology', 'chart', 'christmas', 'gift', 'oder', 'fitness', 'love', 'health', 'wellness', 'workout', 'health']",5,Kuwait
2021-01-09 07:01:06+00:00,1347800550105092096,"Olay Regenerist Advanced Anti-Aging Pore Scrub Cleanser (5.0 Oz) and Micro-Sculpting Face Moisturizer Cream (1.7 Oz) Skin Care Gift Set
Oder now
https://t.co/fH3HypceO3
 #skincare #health #wellness #skin #skin #beauty #healthylifestyle #healthyliving #healthyeating #healthy",5staronlineshop,United States,0,0,0,0,The only international online shopping,275,"['skincare', 'health', 'wellness', 'skin', 'skin', 'beauty', 'healthylifestyle', 'healthyliving', 'healthyeating', 'healthy']",olay regenerist advanced antiaging pore scrub cleanser 50 oz and microsculpting face moisturizer cream 17 oz skin care gift set oder now skincare health wellness skin skin beauty healthylifestyle healthyliving healthyeating healthy,"['olay', 'regenerist', 'advanced', 'antiaging', 'pore', 'scrub', 'cleanser', '50', 'oz', 'and', 'microsculpting', 'face', 'moisturizer', 'cream', '17', 'oz', 'skin', 'care', 'gift', 'set', 'oder', 'now', 'skincare', 'health', 'wellness', 'skin', 'skin', 'beauty', 'healthylifestyle', 'healthyliving', 'healthyeating', 'healthy']","['olay', 'regenerist', 'advanced', 'antiaging', 'pore', 'scrub', 'cleanser', '50', 'oz', 'microsculpting', 'face', 'moisturizer', 'cream', '17', 'oz', 'skin', 'care', 'gift', 'set', 'oder', 'skincare', 'health', 'wellness', 'skin', 'skin', 'beauty', 'healthylifestyle', 'healthyliving', 'healthyeating', 'healthy']","['olay', 'regenerist', 'advanc', 'antiag', 'pore', 'scrub', 'cleanser', '50', 'oz', 'microsculpt', 'face', 'moistur', 'cream', '17', 'oz', 'skin', 'care', 'gift', 'set', 'oder', 'skincar', 'health', 'well', 'skin', 'skin', 'beauti', 'healthylifestyl', 'healthyliv', 'healthyeat', 'healthi']","['olay', 'regenerist', 'advanced', 'antiaging', 'pore', 'scrub', 'cleanser', '50', 'oz', 'microsculpting', 'face', 'moisturizer', 'cream', '17', 'oz', 'skin', 'care', 'gift', 'set', 'oder', 'skincare', 'health', 'wellness', 'skin', 'skin', 'beauty', 'healthylifestyle', 'healthyliving', 'healthyeating', 'healthy']",5,Kuwait
