Date,Id,Tweet,Username,Location,likeCount,replyCount,retweetCount,quoteCount,userDescription,userFollowers,hashtags,Cleaned_Tweet,Tweet_tokenized,Tweet_removed_stop_word,Tweet_stemmed,Tweet_lemmatized,sentiment,Country
2022-05-29 18:30:07+00:00,1530979817776377856,"@DNPthree @TTVSweet4U @PowerGPU wow amazing😯Wishing you and your sponsors more success and good health always 😇🙂
Hopefully this gift is useful for those who get it ❤️ https://t.co/cWQzg6dSLb",RIKYKUR74908253,Papua ,1,0,0,0,"healthy always and success for good people❤️

Wait for bigwin 🤲

My Telegram @rikyknwn28",195,,wow amazingwishing you and your sponsors more success and good health always hopefully this gift is useful for those who get it,"['wow', 'amazingwishing', 'you', 'and', 'your', 'sponsors', 'more', 'success', 'and', 'good', 'health', 'always', 'hopefully', 'this', 'gift', 'is', 'useful', 'for', 'those', 'who', 'get', 'it']","['wow', 'amazingwishing', 'sponsors', 'success', 'good', 'health', 'always', 'hopefully', 'gift', 'useful', 'get']","['wow', 'amazingwish', 'sponsor', 'success', 'good', 'health', 'alway', 'hope', 'gift', 'use', 'get']","['wow', 'amazingwishing', 'sponsors', 'success', 'good', 'health', 'always', 'hopefully', 'gift', 'useful', 'get']",5,Bolivia
2022-05-31 01:07:13+00:00,1531442140860977152,"@bulldogs4ever2 @teslaherbert @elonmusk Elon has special gifts hardly anyone else can understand. 

We are enthralled to learn so much from his companies offering educational links and having a seat on the ride fostering positive conversation with families and friends.
He is an inspiring quirky and entertaining poke!",MariaZi33682532,Arizona ,5,2,0,0,,70,,elon has special gifts hardly anyone else can understand we are enthralled to learn so much from his companies offering educational links and having a seat on the ride fostering positive conversation with families and friends he is an inspiring quirky and entertaining poke,"['elon', 'has', 'special', 'gifts', 'hardly', 'anyone', 'else', 'can', 'understand', 'we', 'are', 'enthralled', 'to', 'learn', 'so', 'much', 'from', 'his', 'companies', 'offering', 'educational', 'links', 'and', 'having', 'a', 'seat', 'on', 'the', 'ride', 'fostering', 'positive', 'conversation', 'with', 'families', 'and', 'friends', 'he', 'is', 'an', 'inspiring', 'quirky', 'and', 'entertaining', 'poke']","['elon', 'special', 'gifts', 'hardly', 'anyone', 'else', 'understand', 'enthralled', 'learn', 'much', 'companies', 'offering', 'educational', 'links', 'seat', 'ride', 'fostering', 'positive', 'conversation', 'families', 'friends', 'inspiring', 'quirky', 'entertaining', 'poke']","['elon', 'special', 'gift', 'hardli', 'anyon', 'els', 'understand', 'enthral', 'learn', 'much', 'compani', 'offer', 'educ', 'link', 'seat', 'ride', 'foster', 'posit', 'convers', 'famili', 'friend', 'inspir', 'quirki', 'entertain', 'poke']","['elon', 'special', 'gifts', 'hardly', 'anyone', 'else', 'understand', 'enthralled', 'learn', 'much', 'companies', 'offering', 'educational', 'links', 'seat', 'ride', 'fostering', 'positive', 'conversation', 'families', 'friends', 'inspiring', 'quirky', 'entertaining', 'poke']",5,Bolivia
