Date,Close,bb_bbm,bb_bbh,bb_bbl,SMA10,SMA20,EMA10,EMA20,macd,macd_diff,macd_signal
2020-04-09,0.30000001192092896,0.3310000017285347,0.45427205014773947,0.20772795330932997,0.2900000065565109,0.30666667024294536,0.30639918599176313,0.323415762112167,-0.08069423604972087,0.021122150721521182,-0.10181638677124205
2020-04-13,0.3700000047683716,0.3270000025629997,0.43926753413515784,0.21473247099084158,0.2970000058412552,0.3080000042915344,0.31796297122387374,0.3292387924441926,-0.07008861807184597,0.02538221495951687,-0.09547083303136283
2020-04-14,0.3700000047683716,0.32550000250339506,0.43458253356734083,0.21641747143944928,0.30400000512599945,0.31266667048136393,0.327424250050146,0.33433394398471494,-0.06098064252710811,0.02759215240340379,-0.0885727949305119
2020-04-15,0.27000001072883606,0.318000003695488,0.4204890229245644,0.21551098446641154,0.30300000607967376,0.3133333384990692,0.3169834792644533,0.3262922023277301,-0.06112703565587063,0.02195660741971303,-0.08308364307558366
2020-04-16,0.25999999046325684,0.31100000292062757,0.4091631286443044,0.21283687719695077,0.30200000405311583,0.3040000041325887,0.306622844936963,0.31800567584467093,-0.061342849146532874,0.01739263514324063,-0.0787354842897735
2020-04-17,0.33000001311302185,0.31000000387430193,0.406953598317618,0.21304640943098585,0.3080000042915344,0.3000000059604645,0.31087323915079185,0.3195049680032148,-0.05522882259141193,0.01880532935868927,-0.0740341519501012
2020-04-20,0.23499999940395355,0.3042500041425228,0.40461309386819766,0.20388691441684792,0.3065000042319298,0.2956666717926661,0.2970781046513667,0.3089418469283072,-0.0573875912262552,0.013317248579076804,-0.070704839805332
2020-04-21,0.25,0.30175000354647635,0.40486522972805905,0.19863477736489363,0.3065000042319298,0.2923333376646042,0.2885184492602091,0.3015741160622688,-0.057228363286048856,0.010781181215426525,-0.06800954450147538
2020-04-22,0.30000001192092896,0.30375000461935997,0.4050848437861585,0.20241516545256147,0.29850000590085984,0.2936666717131933,0.29060600610761267,0.30137735304460134,-0.05246283203110036,0.012437369976300017,-0.06490020200740038
2020-04-23,0.23999999463558197,0.29575000405311586,0.39047460379191196,0.20102540431431976,0.29250000417232513,0.29166667064030966,0.281404913112698,0.29370518324347394,-0.05291761283097063,0.00958607134114381,-0.06250368417211444
2020-04-24,0.25,0.2887500047683716,0.3748821741478009,0.2026178353889423,0.28750000298023226,0.29033333659172056,0.27569492891038927,0.2882420353380397,-0.051873151629935665,0.008504426033743025,-0.06037757766367869
2020-04-27,0.25,0.28625000417232516,0.3738214072204037,0.19867860112424665,0.27550000250339507,0.29033333659172056,0.27102312365395487,0.2834617809207848,-0.050463694545022975,0.00793110649492458,-0.058394801039947555
2020-04-28,0.20000000298023224,0.2812500037252903,0.37621710651587503,0.18628290093470554,0.25850000232458115,0.2870000034570694,0.25810982898600526,0.2730290586782157,-0.052772937963890265,0.0044974904608458335,-0.0572704284247361
2020-04-29,0.210999995470047,0.277800003439188,0.37758898497145343,0.1780110219069225,0.25260000079870226,0.2757333368062973,0.24954440471037648,0.2652754257771946,-0.05310328097989636,0.0033337179558717914,-0.05643699893576815
2020-04-30,0.20999999344348907,0.27480000257492065,0.3788626813235069,0.1707373238263344,0.24760000109672547,0.269733335574468,0.24235451175276057,0.25836599673548144,-0.05283670337939983,0.002880236445094657,-0.05571693982449449
2020-05-01,0.2280000001192093,0.27270000204443934,0.3787416974337804,0.16665830665509826,0.23739999979734422,0.26493333478768666,0.23974460054666033,0.25457024715844745,-0.050589820642720884,0.004101695345418883,-0.05469151598813977
2020-05-04,0.20000000298023224,0.2702000021934509,0.3805351331275721,0.15986487125932974,0.2339000001549721,0.25360000133514404,0.232518310080037,0.24774896663617055,-0.050486538263044944,0.0033639821800758585,-0.0538505204431208
2020-05-05,0.20000000298023224,0.26770000234246255,0.3819490333292241,0.15345097135570102,0.2289000004529953,0.24226666788260143,0.2266058906073452,0.24178034617917826,-0.04983027385431829,0.0032161972710420123,-0.0530464711253603
2020-05-06,0.10000000149011612,0.25370000265538695,0.3776808136426344,0.1297191916681395,0.20889999940991402,0.2309333339333534,0.20358663804057628,0.2240578030930455,-0.0567254483098914,-0.0029431817476248748,-0.05378226656226653
2020-05-07,0.12999999523162842,0.2452000018209219,0.3782933586500352,0.11210664499180858,0.19789999946951867,0.2222666675845782,0.1902072484389494,0.21230057711036834,-0.059088044769380565,-0.004244622565691233,-0.05484342220368933
2020-05-08,0.12999999523162842,0.23670000098645688,0.376265188829058,0.09713481314385577,0.1858999989926815,0.20893333305915196,0.17926047512852739,0.20201300437552586,-0.06026571384995605,-0.004337833317013366,-0.05592788053294268
2020-05-11,0.2199999988079071,0.22920000068843366,0.3547206820623019,0.10367931931456542,0.18289999887347222,0.20793333301941555,0.18666766125205095,0.2042613786795735,-0.05332211282893787,0.0020846141632038587,-0.055406726992141726
2020-05-12,0.20999999344348907,0.22120000012218952,0.32894154847833484,0.11345845176604419,0.1838999979197979,0.20526666591564816,0.19090990346867603,0.20497870552506295,-0.048072031399046006,0.005867756474476578,-0.053939787873522584
2020-05-13,0.2199999988079071,0.21869999952614308,0.32409089583055717,0.11330910322172899,0.1847999982535839,0.19993333170811337,0.19619901171217258,0.20685636718541847,-0.04261316909414531,0.009061295023501822,-0.05167446411764713
2020-05-14,0.20000000298023224,0.21570000015199184,0.31962324665031105,0.11177675365367265,0.18379999920725823,0.1972666655977567,0.19689010103363797,0.2059993216597702,-0.03944610377491631,0.009782688274184659,-0.04922879204910097
2020-05-15,0.2199999988079071,0.21019999943673612,0.30003229060416103,0.12036770826931123,0.18299999907612802,0.19526666551828384,0.2010919006289596,0.2077494063032873,-0.03491981528186061,0.011447181413792293,-0.046366996695652904
2020-05-18,0.18000000715255737,0.2074499998241663,0.29744439104956744,0.11745560859876512,0.1809999994933605,0.19059999932845434,0.19725701090597736,0.20428073140944608,-0.03416651377084082,0.009760386339849672,-0.04392690011069049
2020-05-19,0.18000000715255737,0.20395000018179416,0.2924858142831268,0.11541418608046153,0.17899999991059304,0.189266666273276,0.194119373859901,0.20124564087733499,-0.033186958299006586,0.008591953449347121,-0.04177891174835371
2020-05-20,0.24500000476837158,0.2011999998241663,0.28057405096817645,0.1218259486801562,0.19350000023841857,0.191533333559831,0.2033703976614411,0.20671493636371457,-0.026856116358285137,0.011938236312054859,-0.038794352670339996
2020-05-21,0.2199999988079071,0.20020000003278254,0.2780835032254704,0.1223164968400947,0.20250000059604645,0.1922000005841255,0.20639396150625308,0.20837556916923863,-0.023584304870426037,0.012168038239931164,-0.0357523431103572
2020-05-22,0.15000000596046448,0.19520000033080578,0.2724906204804173,0.11790938018119432,0.20450000166893006,0.18700000097354252,0.19614051504338242,0.20107862376814187,-0.0263361978079914,0.0075329162418926385,-0.03386911404988404
2020-05-26,0.15000000596046448,0.190200000628829,0.2655779807059012,0.11482202055175679,0.1975000023841858,0.18366666783889135,0.18775133157376098,0.1946937965421822,-0.028192111672944414,0.004541601901551701,-0.032733713574496115
2020-05-27,0.15000000596046448,0.1877000007778406,0.26490647582060844,0.11049352573507278,0.19150000363588332,0.18033333470424015,0.18088745418952523,0.18910707271946747,-0.029324897616449547,0.0027270527664372546,-0.0320519503828868
2020-05-28,0.15000000596046448,0.18465000130236148,0.262748079208559,0.1065519233961639,0.18450000435113906,0.18366666833559672,0.1752715545115142,0.1842186893745921,-0.029878221103623648,0.0017389834234105284,-0.031617204527034176
2020-05-29,0.14499999582767487,0.18140000142157078,0.26041240514566616,0.10238759769747542,0.17900000363588334,0.18466666837533316,0.16976763475081613,0.17931635268122745,-0.030370105315237567,0.0009976793694372876,-0.031367784684674854
2020-06-01,0.13300000131130219,0.17665000148117543,0.2553069145335908,0.09799308842876008,0.17030000388622285,0.18486666878064473,0.16308261048908632,0.1735268087599868,-0.031366651136865265,9.068382476745684e-07,-0.03136755797511294
2020-06-02,0.14000000059604645,0.17365000136196612,0.2530887196739392,0.09421128304999304,0.16630000323057176,0.17953333556652068,0.1588857723267154,0.16933595773949425,-0.031231561440076994,0.00010879722802875635,-0.03134035866810575
2020-06-03,0.11500000208616257,0.16940000131726266,0.2517854365074886,0.08701456612703674,0.15980000272393227,0.1732000028093656,0.15090654137388762,0.1625439632828278,-0.0327641085793923,-0.0011389999290292371,-0.03162510865036306
2020-06-04,0.11100000143051147,0.16995000131428242,0.2506035191151133,0.08929648351345153,0.14640000239014625,0.1659333363175392,0.14365080683872833,0.15610096805128826,-0.03391053036672095,-0.0018283373730863112,-0.03208219299363464
2020-06-05,0.10499999672174454,0.1687000013887882,0.2525047742630543,0.08489522851452214,0.13490000218153,0.15960000256697338,0.13662338681745853,0.14971334663509528,-0.03490091213849869,-0.002254975315891236,-0.032645936822607455
2020-06-08,0.15000000596046448,0.16970000192523002,0.2520992726908552,0.08730073115960484,0.13490000218153,0.15493333637714385,0.13905549938891415,0.14974917905076643,-0.031689376753885334,0.0007652480549776991,-0.03245462480886303
2020-06-09,0.13099999725818634,0.165250001847744,0.24589707219078055,0.08460293150470745,0.13300000131130219,0.15166666905085247,0.13759086263787274,0.14740553132669393,-0.03032775426351375,0.001701496436279426,-0.03202925069979318
2020-06-10,0.20999999344348907,0.165250001847744,0.24589707219078055,0.08460293150470745,0.13900000005960464,0.15366666813691457,0.1507561591479848,0.15522983909129331,-0.022613346585181215,0.007532723291689573,-0.03014606987687079
2020-06-11,0.1899999976158142,0.16375000178813934,0.2413254487986191,0.08617455477765956,0.14299999922513962,0.15000000099341074,0.15789140250577197,0.15957610890685842,-0.017907034292567903,0.009791228467442313,-0.027698262760010216
2020-06-12,0.13199999928474426,0.16035000160336493,0.23722984283861764,0.08347016036811222,0.14169999957084656,0.14413333435853323,0.15318387464740327,0.15612909520409415,-0.018642464308610718,0.0072446387611196025,-0.02588710306973032
2020-06-15,0.13199999928474426,0.1559500016272068,0.22862867857023925,0.08327132468417434,0.14159999936819076,0.1429333339134852,0.1493322609451016,0.15311295821417542,-0.019006206180910812,0.005504717511055607,-0.02451092369196642
2020-06-16,0.14000000059604645,0.15395000129938125,0.22607066429112996,0.08182933830763253,0.14159999936819076,0.14226666688919068,0.14763548633618248,0.1514738385119093,-0.01843641744427954,0.004859604998149504,-0.023296022442429044
2020-06-17,0.14499999582767487,0.15220000073313714,0.2234000005999952,0.08100000086627908,0.144599998742342,0.14193333288033802,0.14715630624372655,0.15066460817638,-0.017381040125657554,0.004731985853417192,-0.022113025979074746
2020-06-18,0.14000000059604645,0.14695000052452087,0.20410408894485876,0.08979591210418299,0.1474999986588955,0.1412666658560435,0.14585515976233016,0.1493315322288383,-0.016754963041218568,0.004286450350284944,-0.021041413391503512
2020-06-19,0.14000000059604645,0.14295000061392785,0.18926403602417294,0.09663596520368276,0.1509999990463257,0.1409333328406016,0.14479058536846037,0.14816509077473933,-0.016073507057214054,0.003974325067431568,-0.020047832124645622
2020-06-22,0.1599999964237213,0.1434500001370907,0.19027082706522536,0.09662917320895603,0.15199999809265136,0.1427333325147629,0.14755593283305327,0.14964445398086207,-0.01376098766403741,0.005029475568486572,-0.018790463232523983
2020-06-23,0.14000000059604645,0.14294999986886978,0.1896938745186124,0.09620612521912716,0.15289999842643737,0.1427333325147629,0.1461821269717793,0.1484388973077601,-0.0133878056110322,0.0043221260971934294,-0.01770993170822563
2020-06-24,0.13899999856948853,0.14239999949932097,0.18905790130083316,0.09574209769780878,0.14579999893903733,0.14433333228031794,0.14487628544409004,0.14725903496547615,-0.01302263116579877,0.0037498404339414877,-0.016772471599740258
2020-06-25,0.15000000596046448,0.14239999949932097,0.18905790130083316,0.09574209769780878,0.14179999977350236,0.1469333325823148,0.14580787099252174,0.1476016563398497,-0.011710626310956262,0.004049476231027197,-0.01576010254198346
2020-06-26,0.1850000023841858,0.14439999982714652,0.19462509164638514,0.09417490800790788,0.1471000000834465,0.15226666629314423,0.15293371306373338,0.15227644959539172,-0.007757225341754798,0.00640230176018293,-0.014159527101937727
2020-06-29,0.1899999976158142,0.14724999964237212,0.20091516356550626,0.09358483571923798,0.1528999999165535,0.15493333240350088,0.15967303752774806,0.15699189309794453,-0.004172569973142248,0.007989565703036383,-0.012162135676178631
2020-06-30,0.17000000178813934,0.14874999970197678,0.20319216939123272,0.09430783001272083,0.1559000000357628,0.15753333270549774,0.16155066739327373,0.15861790668421888,-0.0029119699073698047,0.007400132615047062,-0.010312102522416867
2020-07-01,0.14000000059604645,0.14999999962747096,0.2023946546055893,0.09760534464935262,0.15540000051259995,0.15286666651566824,0.1576323643392324,0.15629066842319733,-0.004284297929197989,0.004822243674575103,-0.009106541603773092
2020-07-02,0.1599999964237213,0.15244999937713147,0.20181587717237734,0.1030841215818856,0.15740000009536742,0.15086666643619537,0.15806284290004854,0.15675433442326284,-0.003715218530654013,0.004313058458495262,-0.008028276989149275
2020-07-06,0.17000000178813934,0.1556999996304512,0.2004888358559535,0.11091116340494889,0.16040000021457673,0.1533999999364217,0.16023323542515594,0.1584100428438724,-0.002429298704654248,0.004479182627596022,-0.00690848133225027
2020-07-07,0.17000000178813934,0.15669999942183493,0.2018269301714239,0.11157306867224598,0.1614000007510185,0.15593333343664806,0.16200901112751656,0.15985878771190576,-0.0013941273457694914,0.004411483189184623,-0.005805610534954114
2020-07-08,0.17000000178813934,0.1586499996483326,0.2025192356308667,0.11478076366579848,0.16440000087022782,0.1579333335161209,0.16346191852035705,0.16112643947143496,-0.0005672081632156767,0.00419072189739075,-0.004757930060606427
2020-07-09,0.17000000178813934,0.15665000006556512,0.19415879916030004,0.11914120097083021,0.1675000011920929,0.15960000058015186,0.1646506609326811,0.162235634761023,8.712690189874306e-05,0.0038760455700041357,-0.0037889186681053927
2020-07-10,0.17000000178813934,0.15565000027418135,0.19052276978100915,0.12077723076735356,0.16950000077486038,0.16160000065962474,0.16562326836094624,0.16320618063941256,0.0005987896805280113,0.0035101666789067233,-0.002911376998378712
2020-07-13,0.10999999940395355,0.15455000028014182,0.19348828554874442,0.1156117150115392,0.16200000047683716,0.15960000058015186,0.15550994673240212,0.1565554079849802,-0.003793483713649376,-0.0007056853722165312,-0.0030877983414328448
2020-07-14,0.1599999964237213,0.15595000013709068,0.19353443898983622,0.11836556128434514,0.15900000035762787,0.15960000058015186,0.15632631940355105,0.15698598153982282,-0.003202889217896382,-9.20727011708292e-05,-0.0031108165167255527
2020-07-15,0.1599999964237213,0.15694999992847442,0.19384159846333301,0.12005840139361582,0.15799999982118607,0.1609333336353302,0.15699426067994562,0.15736273340031012,-0.002703672570592508,0.0003257151569064356,-0.0030293877274989436
2020-07-16,0.1599999964237213,0.15769999995827674,0.19419712338466125,0.12120287653189224,0.15999999940395354,0.16233333349227905,0.15754075808790483,0.15769239127823653,-0.0022817373332963964,0.0005981203153620383,-0.0028798576486584347
2020-07-17,0.1599999964237213,0.15869999974966048,0.19428707635526685,0.12311292314405411,0.15999999940395354,0.16299999952316285,0.15798789233078053,0.15798084192142214,-0.0019251585880268318,0.0007637592485052825,-0.0026889178365321143
2020-07-20,0.17000000178813934,0.16019999980926514,0.19502872410635835,0.12537127551217192,0.15999999940395354,0.16199999948342642,0.1601719122321185,0.1594832369047618,-0.000826127421346079,0.0014902323321488282,-0.002316359753494907
2020-07-21,0.1599999964237213,0.16019999980926514,0.19502872410635835,0.12537127551217192,0.15899999886751176,0.15999999940395354,0.1601406548124099,0.15954783184463173,-0.0007533697851099252,0.0012503919747079858,-0.002003761759817911
2020-07-22,0.10999999940395355,0.15869999974966048,0.19902914615698636,0.1183708533423346,0.15299999862909316,0.15599999924500782,0.1510241720108724,0.15335435278954695,-0.0046763842792641175,-0.002138098015556965,-0.0025382862637071523
2020-07-23,0.17000000178813934,0.16024999991059302,0.19980692152820795,0.1206930782929781,0.15299999862909316,0.1579999993244807,0.15447432287946639,0.155435058914371,-0.002910354028603568,-0.00029765421191713234,-0.0026126998166864355
2020-07-24,0.10000000149011612,0.15774999968707562,0.2051287927292136,0.11037120664493763,0.14599999859929086,0.15399999966224034,0.1445699008086754,0.14850567673633916,-0.00707759127446847,-0.0035719131662256274,-0.0035056781082428426
2020-07-27,0.12999999523162842,0.15499999932944775,0.202116875736091,0.10788312292280448,0.14799999818205833,0.15133333255847295,0.14192082706739412,0.14619246654825033,-0.007868702535871963,-0.003490419542103296,-0.004378282993768667
2020-07-28,0.11900000274181366,0.15144999958574773,0.19818103878295174,0.10471896038854371,0.14389999881386756,0.14793333262205124,0.13775340446274312,0.14279340857244574,-0.009276339505835757,-0.003918445209653672,-0.005357894296182085
2020-07-29,0.12200000137090683,0.1490499995648861,0.19664611271164584,0.10145388641812636,0.14009999930858613,0.14473333259423574,0.13488914935513652,0.1401942326722534,-0.010034159583049679,-0.003741012229494075,-0.006293147353555604
2020-07-30,0.14000000059604645,0.1490499995648861,0.19664611271164584,0.10145388641812636,0.13809999972581863,0.1427333325147629,0.13581839503530194,0.14016995366272753,-0.009077646490735503,-0.0022275993097439183,-0.006850047180991584
2020-07-31,0.14000000059604645,0.14804999977350236,0.19552409795739192,0.1005759015896128,0.13610000014305115,0.14073333243529002,0.1365786869554373,0.1401487095293924,-0.008224792683472426,-0.001099796401984673,-0.007124996281487753
2020-08-03,0.12999999523162842,0.14604999944567681,0.1930243542388211,0.09907564465253252,0.13209999948740006,0.14206666549046834,0.13538256118747202,0.1388801202421719,-0.008260593773137592,-0.0009084779933198712,-0.007352115779817721
2020-08-04,0.12999999523162842,0.14404999911785127,0.19017363739152165,0.09792636084418088,0.12909999936819078,0.1400666654109955,0.1344039128318641,0.13777010461585396,-0.008194505239135785,-0.0006739115674544507,-0.007520593671681335
2020-08-05,0.14000000059604645,0.1425499990582466,0.18712566480507387,0.09797433331141936,0.13209999948740006,0.13873333235581717,0.1354213833344427,0.13804884161337802,-0.0072516205724385,0.0002151784793942681,-0.007466799051832768
2020-08-06,0.14000000059604645,0.14104999899864196,0.1838120142050706,0.0982879837922133,0.12909999936819078,0.13739999930063884,0.13625385920018881,0.13829273648621157,-0.006430253718787471,0.0008292362664362382,-0.007259489985223709
2020-08-07,0.14000000059604645,0.13954999893903733,0.18019713796291317,0.09890285991516148,0.1330999992787838,0.13606666624546052,0.13693497581761746,0.13850614449994092,-0.005713453434943672,0.00123682924022403,-0.006950282675167702
2020-08-10,0.15000000596046448,0.14154999926686287,0.18006480084269816,0.10303519769102759,0.13510000035166742,0.1347333331902822,0.13931043584358963,0.13994287718250636,-0.004289025964856696,0.0021290053682488045,-0.006418031333105501
2020-08-11,0.14000000059604645,0.14054999947547914,0.1781237930323345,0.10297620591862378,0.1372000001370907,0.13340000013510386,0.1394358112531272,0.13995001760919887,-0.003921864973604167,0.001996933087601068,-0.005918798061205235
2020-08-12,0.11999999731779099,0.1385499995201826,0.17602785971053114,0.10107213932983404,0.1369999997317791,0.134066666662693,0.1359020269012479,0.13745626507277287,-0.00518495146734288,0.000587077275089885,-0.005772028742432765
2020-08-13,0.11500000208616257,0.13629999980330468,0.17375984513052964,0.09884015447607972,0.1344999998807907,0.13040000001589458,0.13210165875305055,0.13464923219944658,-0.006514321400090395,-0.000593834126126104,-0.005920487273964291
2020-08-14,0.14000000059604645,0.13530000001192094,0.17121155869182586,0.09938844133201602,0.1344999998807907,0.1330666666229566,0.13353772090632252,0.13531807824902156,-0.00548731139333386,0.00034654070450434483,-0.005833852097838205
2020-08-17,0.14000000059604645,0.13379999995231628,0.16611470283736912,0.10148529706726343,0.1355000004172325,0.13373333364725112,0.13471268084990867,0.13590331854239968,-0.004620140460480926,0.0009709693098858231,-0.005591109770366749
2020-08-18,0.14000000059604645,0.13280000016093255,0.16297681349160578,0.10262318683025931,0.13650000095367432,0.13513333350419998,0.1356740117128428,0.13641540379910552,-0.0038880818611177204,0.0013624223273992226,-0.005250504188516943
2020-08-19,0.14000000059604645,0.13430000022053717,0.16272604560902765,0.1058739548320467,0.13650000095367432,0.13633333345254262,0.13646055514615255,0.13686347839872315,-0.003270223051233534,0.0015842249098267274,-0.004854447961060261
2020-08-20,0.12099999934434891,0.13185000009834766,0.15560942004727674,0.10809058014941858,0.13460000082850457,0.13506666670242945,0.13364954500037007,0.13488054351692635,-0.004264547752442782,0.0004719201668939837,-0.004736467919336766
2020-08-21,0.11999999731779099,0.1328499998897314,0.1524895026555722,0.11321049712389059,0.13260000050067902,0.13373333315054575,0.13116780905808295,0.13302047524203442,-0.005074750483401141,-0.00027062605125149995,-0.0048041244321496415
2020-08-24,0.1599999964237213,0.13434999994933605,0.15720847814065717,0.11149152175801494,0.1335999995470047,0.13573333323001863,0.13641002494274446,0.1363929153897453,-0.002460809668910824,0.001874651810591054,-0.004335461479501878
2020-08-25,0.1599999964237213,0.13639999963343144,0.16069320879518986,0.112106790471673,0.1355999991297722,0.13773333330949147,0.14069911066655844,0.1393438005189923,-0.0003848069262883669,0.003160523642570809,-0.003545330568859176
2020-08-26,0.1599999964237213,0.13829999938607215,0.1637094463467008,0.11289055242544352,0.1395999990403652,0.1390666663646698,0.14420836262240622,0.14192582500708345,0.0012460762131028813,0.003833125425569646,-0.002587049212466765
2020-08-27,0.1599999964237213,0.1392999991774559,0.16641530795272053,0.11218469040219126,0.14409999847412108,0.14039999941984813,0.14707956876809986,0.1441850964341632,0.0025096333597700304,0.004077346057789436,-0.001567712698019406
2020-08-28,0.1599999964237213,0.14029999896883966,0.16888041094013123,0.1117195869975481,0.14609999805688859,0.14173333247502645,0.1494287374327583,0.14616195893285797,0.0034709999748537557,0.004030970138298529,-0.0005599701634447737
2020-08-31,0.12099999934434891,0.13984999917447566,0.16933406149452904,0.11036593685442228,0.14419999793171884,0.13979999870061874,0.1442598759621384,0.14301671398429433,0.0010735410034183879,0.0013068089334905292,-0.0002332679300721414
2020-09-01,0.11999999731779099,0.1393499992787838,0.16980833033150697,0.10889166822606064,0.1421999976038933,0.13846666514873504,0.13984898893589343,0.1401396244009814,-0.0008968163695218245,-0.0005308387515597465,-0.00036597761796207807
