Date,Close,bb_bbm,bb_bbh,bb_bbl,SMA10,SMA20,EMA10,EMA20,macd,macd_diff,macd_signal,ROC10,RSI10,StochRSI10,StochRSID10,StochRSIK10,TSIRSI10,Cum10,Dlog10,DRIND
2020-03-03,0.6000000238418579,0.6988500088453293,0.8719976521866782,0.5257023655039804,0.6297000169754028,0.6764666795730591,0.6320682218961391,0.6805313880397754,-0.19351374343880767,0.02838166303188905,-0.22189540647069672,-24.050631956342844,35.94912983405695,0.9699753145567711,0.5530891234668444,0.8577020110715674,-29.938176496137007,-75.0,0.0,0.0
2020-03-04,0.6000000238418579,0.6888500094413758,0.8605710207502579,0.5171289981324936,0.6157000184059143,0.6644666830698649,0.6262376404317243,0.6704649675150357,-0.18309016368963427,0.03104419422484997,-0.21413435791448424,-18.918916741977938,35.94912983405695,1.0,0.7719752695287078,0.9238468912952454,-28.891018189605845,-75.0,0.0,0.0
2020-03-05,0.5199999809265137,0.674850007891655,0.8535545332037733,0.49614548257953667,0.5992000162601471,0.6458000143369039,0.6069217023398678,0.6516568441914704,-0.17921881359233627,0.027932435457718396,-0.20715124905005466,-24.0875942895444,30.27098380861412,0.5123864476675815,0.8696676077027545,0.8274539207414509,-30.853984995168055,-78.33333498901784,-14.310092005688446,-13.333339956071377
2020-03-06,0.5,0.6648500084877014,0.8585593478752749,0.47114066910012786,0.5822000145912171,0.6304666797320048,0.5874813928235282,0.6326997386675366,-0.17573876497357865,0.02512998726118082,-0.20086875223475947,-25.37313618726889,28.998673183098546,0.4031261537269115,0.7966016708338425,0.638504200464831,-33.0479600391464,-79.16666749450893,-3.922067647349925,-3.846150319251662
2020-03-09,0.3499999940395355,0.6413500085473061,0.865684827439542,0.4170151896550701,0.5521000117063523,0.6038000126679738,0.544302956680984,0.5973622705890365,-0.18297532262839455,0.014314743685091946,-0.1972900663134865,-46.23656194561273,21.476423263822753,0.0,0.5903763294459266,0.30517086713149766,-39.638622750982876,-85.41666749450893,-35.66749609686312,-30.000001192092896
2020-03-10,0.5,0.6308500096201897,0.8609337169198066,0.4007663023205728,0.5370000094175339,0.584466677904129,0.5362478736480778,0.585191986765407,-0.1745939890035163,0.018156861847976158,-0.19275085085149246,-23.195087185752605,39.04499614144548,1.0,0.4704612618350998,0.4677087179089705,-34.05914570234519,-79.16666749450893,35.66749609686312,42.857145289985546
2020-03-11,0.3499999940395355,0.6093500107526779,0.8591813870661447,0.35951863443921117,0.5120000064373016,0.5584666768709818,0.5023846228101609,0.555792987674673,-0.17800355442812443,0.011797837138694423,-0.18980139156681886,-41.66666997803569,31.271124001283383,0.5575125996680266,0.4306834838654923,0.5191708665560089,-34.9493911578878,-85.41666749450893,-35.66749609686312,-30.000001192092896
2020-03-12,0.3499999940395355,0.5868500098586082,0.8448688426489284,0.3288311770682882,0.4970000058412552,0.5361333429813385,0.4746783266700472,0.5300688634702808,-0.1786463358356878,0.008924044584904867,-0.18757038042059265,-30.000001192092896,31.271124001283383,0.5575125996680266,0.5639626614145546,0.7050083997786843,-35.50795970119867,-85.41666749450893,0.0,0.0
2020-03-13,0.44999998807907104,0.5728500083088874,0.8286564166834207,0.3170435999343542,0.4820000022649765,0.5214666744073232,0.4701913560171424,0.5200602540463796,-0.16913687632181362,0.014746803279023224,-0.18388367960083685,-25.000004967053535,40.947906635028254,1.0,0.6430625553711259,0.7050083997786843,-30.37519928497866,-81.25000124176339,25.13144188198513,28.571427355007238
2020-03-16,0.4000000059604645,0.5553500086069107,0.8081560990365906,0.3025439181772309,0.46200000047683715,0.5047333399454753,0.45742929237047364,0.5050527230356402,-0.1637475618708687,0.016108894183974543,-0.17985645605484324,-33.33333498901784,37.977312381209416,0.8474387288740537,0.7372224141349095,0.8016504428473601,-28.352066548735323,-83.33333374725447,-11.778299426426885,-11.11110743181195
