Date,Close,bb_bbm,bb_bbh,bb_bbl,SMA10,SMA20,EMA10,EMA20,macd,macd_diff,macd_signal,ROC10,RSI10,StochRSI10,StochRSID10,StochRSIK10,TSIRSI10,Cum10,Dlog10,DRIND
2020-02-19,32.949588775634766,32.82877464294434,34.50121262841162,31.156336657477055,32.93096084594727,32.61063944498698,32.92169985280276,33.11845150637342,-0.8179059361102006,0.22112678343811676,-1.0390327195483173,2.1323849970622653,45.184250161788334,0.6384147468902746,0.744577762436892,0.6273531198579646,-15.812925579522377,-13.441550222876408,1.8840725453602047,1.9019331849435162
2020-02-20,32.507572174072266,32.71749744415283,34.14678021726934,31.28821467103633,32.86086082458496,32.648497899373375,32.8464039112154,33.04209158983578,-0.7951467712856584,0.19510875861012722,-0.9902555298957856,-2.1109013824478247,40.86693775699813,0.37451295177459815,0.6062271271623665,0.4824174184535053,-15.791327937945887,-14.602726226241124,-1.3505728447562593,-1.3414935299264186
2020-02-21,32.08476638793945,32.596916580200194,33.79352543260735,31.400307727793034,32.80150871276855,32.63859952290853,32.70792436152886,32.92242593959874,-0.801982112025911,0.15061873429589978,-0.9526008463218107,-1.8162552675173294,37.099435437056535,0.14421907166717157,0.4984953761407171,0.3857155901106814,-17.770940608488512,-15.713435487399396,-1.309170202986465,-1.300637844834318
2020-02-24,29.72093391418457,32.38939218521118,33.99842599109056,30.780358379331794,32.51429500579834,32.50457026163737,32.164835189284446,32.52223943642197,-0.986765871343863,-0.02733202001764168,-0.9594338513262213,-8.812109393196083,23.58989248013502,0.0,0.34701456101492556,0.17291067448058992,-28.847750492849805,-21.923214791605727,-7.6529707022233495,-7.367460448904617
2020-02-25,28.193084716796875,32.191171932220456,34.62897180959983,29.75337205484108,32.080925178527835,32.271840794881186,31.44269873974125,31.981095096468835,-1.2421739848877849,-0.22619210684925095,-1.015981878038534,-13.323476453554544,18.699670295548103,0.0,0.2022330961601095,0.04807302388905719,-40.01703931944419,-25.936869071773707,-5.277491805368273,-5.140650027348281
2020-02-26,27.270612716674805,31.946828079223632,35.19432038396871,28.699335774478556,31.513027572631835,31.939105224609374,30.68413764463826,31.39228479899458,-1.501711737846314,-0.3885838878462242,-1.1131278500000898,-17.235347298657015,16.416614971466345,0.0,0.07366123278988236,0.0,-48.72200985582552,-28.36019965829727,-3.326705993340484,-3.2719796694417047
2020-02-27,25.790809631347656,31.639383792877197,35.85215256929092,27.42661501646347,30.724120712280275,31.44458770751953,29.794441642221784,30.692100403038715,-1.805986727878711,-0.5542871023028968,-1.2516996255758142,-23.423685051656033,13.482588697660475,0.0,0.016024341296352395,0.0,-56.71308115527158,-32.247636976969986,-5.579145250161144,-5.426365372503394
2020-02-28,26.03104019165039,31.32927370071411,36.18549834070335,26.47304906072488,29.995751953125,31.00143788655599,29.110186833026983,30.109467876615174,-2.0046340773343196,-0.6023475614068043,-1.4022865159275153,-21.863266117470964,16.18459314696348,0.08523226621293865,0.009470251801437629,0.028410755404312885,-60.259512775606595,-31.616552169493694,0.9271466841663578,0.9314580028179753
2020-03-02,26.703672409057617,31.077888679504394,36.329273330992166,25.82650402801662,29.358668708801268,30.608811314900716,28.67263875594164,29.683743443170478,-2.083767361390027,-0.5451846763700094,-1.5385826850200177,-19.262064456258233,23.606972803785496,0.31936446351814424,0.054425443993780166,0.13486557657702763,-58.772501060644665,-29.849549782745488,2.5511419888309295,2.583962117745009
2020-03-03,25.761985778808594,30.78178663253784,36.50931831159116,25.054254953484524,28.7014066696167,30.157824834187824,28.143429123735633,29.193523735125243,-2.197140037506074,-0.5268458819888449,-1.670294155517229,-20.326891743035276,20.748741928112878,0.22920417715880437,0.12484776698154543,0.21126696896329578,-59.11981452439575,-32.32335713267132,-3.590111340665514,-3.5264311807900017
2020-03-04,26.02142906188965,30.469775772094728,36.512078309765606,24.42747323442385,28.008590698242188,29.69594751993815,27.757610930672726,28.797011900970794,-2.2402298205705122,-0.45594853204262664,-1.7842812885278856,-21.02654379367637,23.581119805028067,0.3687701718045456,0.21730404990027383,0.30577960416049804,-57.93684649722864,-31.641800572390665,1.0020407295893818,1.0070779687118225
2020-03-05,24.820295333862305,30.050361919403077,36.42914805012531,23.67157578868084,27.239863014221193,29.10530865987142,27.223553549434463,28.299922330082232,-2.3442768731209505,-0.44799646767445167,-1.8962804054464988,-23.64764984307644,19.91909663144945,0.2725388365692367,0.2690725449893298,0.29017106184419555,-58.83173784188721,-34.797174503792974,-4.725871451445407,-4.615940674013541
2020-03-06,22.917692184448242,29.562332153320312,36.528681069567924,22.5959832370727,26.32315559387207,28.41217295328776,26.44066966489151,27.627143561877983,-2.550854423384429,-0.523659214350344,-2.027195209034085,-28.571422626711353,15.643436573001054,0.21343005684990907,0.29362122924864137,0.2849130217412304,-61.94804255611369,-39.795306051830224,-7.975248198900031,-7.665513741161423
2020-03-09,16.63334083557129,28.76434564590454,37.57215894353404,19.95653234827504,25.014396286010744,27.31609535217285,24.657518968651466,26.252918221089647,-3.1849491424655483,-0.9262031467451708,-2.2587459957203775,-44.03493213370094,8.750217192707353,0.0,0.2456912382417137,0.16198963113971526,-70.047741248831,-56.304274170297596,-32.05000316185465,-27.421396963964206
