Date,Close,bb_bbm,bb_bbh,bb_bbl,SMA10,SMA20,EMA10,EMA20,macd,macd_diff,macd_signal,ROC10,RSI10,StochRSI10,StochRSID10,StochRSIK10,TSIRSI10,Cum10,Dlog10,DRIND
2020-02-19,178.0571746826172,172.6531867980957,182.71724993274256,162.58912366344885,177.26436767578124,174.333935546875,176.51303686502104,175.27812073866812,2.377890229771168,0.49825939009545817,1.87963083967571,3.0214758387433824,62.030413440057224,0.21018049412098777,0.5819442966656866,0.31180822690595006,29.375051883359323,4.397922125140941,0.5614853904078565,0.5630646740581335
2020-02-20,180.4024200439453,173.24614181518555,183.66299862707638,162.82928500329473,177.6669479370117,175.23214823404948,177.22019744300727,175.91865815182777,2.554462247581,0.5398651263242322,2.014597121256768,2.2825035829168185,67.26271900353858,0.6548759459040218,0.38350201281994717,0.28835214667500314,31.052180566706905,5.772979002420375,1.3085317617715475,1.3171305034511915
2020-02-21,180.00364685058594,173.7199363708496,184.4562220881048,162.98365065359442,178.0002182006836,175.9714823404948,177.7262791534761,176.42928173917255,2.6318804996986955,0.4938267027535419,2.1380537969451536,1.8863897804748138,65.55598922280127,0.5098203940620638,0.35281755053665914,0.4582922780290244,31.509125798056786,5.539171559052081,-0.22129114502833502,-0.22104647668376165
2020-02-24,173.81300354003906,174.0408622741699,184.37794715095342,163.7037773973864,177.95464324951172,176.48294067382812,177.01477449648752,176.10224696428088,2.1687023932550176,0.024518877047890797,2.1441835162071268,-0.2615210723309602,45.59842595047059,0.0,0.37829217934201864,0.38823211332202856,20.361943175384887,1.909493061732359,-3.4997081945949304,-3.4391766049526096
2020-02-25,168.61929321289062,174.24120330810547,183.97745275179406,164.50495386441688,177.36121520996093,176.5544698079427,175.48832335401534,175.1668777453571,1.3667859317017417,-0.6219180676043081,1.9887039993060498,-3.39969000509898,35.51864739755908,0.0,0.33882150756835805,0.16994013135402122,5.23805276091305,-1.1356668271666148,-3.033655813145053,-2.988102283125227
2020-02-26,167.10011291503906,174.24737548828125,183.9653353775473,164.5294155990152,176.3034866333008,176.1721435546875,173.96319418329236,174.15853214156735,0.6017397237422131,-1.1095714204510694,1.7113111441932825,-5.953084548223134,33.137890329132134,0.0,0.18605741489201658,0.0,-6.197830853017383,-2.0263878369313426,-0.9050359554160003,-0.9009528322085458
2020-02-27,161.53610229492188,173.97771911621095,184.73653540627134,163.21890282615055,174.44818878173828,175.18277587890626,171.70372293086135,172.58072841073667,-0.44836558522393943,-1.7277413835337776,1.2793757983098382,-10.302111839386127,26.03606313014987,0.0,0.056646710451340405,0.0,-19.445609481023993,-5.288661027875996,-3.3864450032081272,-3.3297467745854625
2020-02-28,159.30484008789062,173.49727935791014,185.85683134173615,161.13772737408414,172.42673034667968,174.02503560384113,169.44938059577575,170.92124237038092,-1.443980512351203,-2.178685048528833,0.7347045361776301,-11.260388347286462,23.76655554349209,0.0,0.0,0.0,-29.707572902883093,-6.596887660953977,-1.3909061370902975,-1.3812777300752033
2020-03-02,164.52700805664062,173.41657333374025,185.9864991037745,160.846647563706,171.0423812866211,173.3755859375,168.55440377047844,170.1219630811634,-1.79098187926175,-2.020549132351504,0.22956725308975406,-7.761087570422104,37.85386790669577,0.323874825791098,0.03598609175456643,0.10795827526369929,-29.073520928883944,-3.535042577217562,3.2255139512597175,3.2780974927496542
2020-03-03,160.33029174804688,173.05577011108397,186.6513790093116,159.46016121285635,169.36938934326173,172.4273671468099,167.05911067549087,168.89800416452383,-2.3772197853129455,-2.08542963072216,-0.29179015459078583,-9.448717654827057,32.49243233681693,0.2006125621019431,0.09426246818712654,0.17482912929768032,-31.61674113135668,-5.995648071755111,-2.5838728572750824,-2.5507765309565333
