Date,Close,bb_bbm,bb_bbh,bb_bbl,SMA10,SMA20,EMA10,EMA20,macd,macd_diff,macd_signal,ROC10,RSI10,StochRSI10,StochRSID10,StochRSIK10,TSIRSI10,Cum10,Dlog10,DRIND
2020-02-19,5.875908851623535,5.885396599769592,7.1568320670455154,4.613961132493669,5.405309820175171,5.577409807840983,5.597231001753862,5.829862532859683,-0.8299256665896042,0.1671815838076539,-0.9971072503972581,3.912081796142089,45.07195701711505,1.0,0.9685705217894803,0.9685705217894803,-39.76255987684165,-45.4699861040591,3.9694631688347526,4.049299208628554
2020-02-20,5.975332260131836,5.818387651443482,6.90979017398924,4.726985128897724,5.409693479537964,5.574400742848714,5.665976685095311,5.848046248768702,-0.7445466129400957,0.20204850996572998,-0.9465951229058257,0.7390478909979123,47.712426132485234,1.0,0.9790470145263201,1.0,-30.44170297629548,-44.54731014286861,1.6778958447365655,1.692051579064735
2020-02-21,5.776485919952393,5.755276536941528,6.69215545815918,4.818397615723876,5.449553108215332,5.551544729868571,5.686069273251143,5.839101207666663,-0.6850317164148798,0.20925072519275678,-0.8942824416076366,7.4117602621399135,43.107465706762156,0.8624443378226018,0.9742395447990049,0.954148112607534,-25.283085906791,-46.392657640072564,-3.3844179194157498,-3.3277871676889115
2020-02-24,5.478216648101807,5.700483655929565,6.564775021844647,4.836192290014483,5.473425960540771,5.518030865987142,5.648277886860354,5.7939906377210555,-0.6543901671320382,0.19191381958047882,-0.846303986712517,4.556332938751472,37.13414025500031,0.6840139796965191,0.9343225172601914,0.8488194391730403,-24.226955973974075,-49.16067667328997,-5.301590664973732,-5.1635072946398575
2020-02-25,5.130235195159912,5.631257438659668,6.443820117294341,4.818694760024996,5.4812837600708,5.471204058329264,5.554088306551183,5.711021207400913,-0.6506850217219622,0.156495171992444,-0.8071801937144062,1.5554894600226747,31.479592660293562,0.5036872049928215,0.8287831308726293,0.6833818408373141,-26.57439531590334,-52.39003811227967,-6.56281136763901,-6.352093670163073
2020-02-26,4.931388854980469,5.547640299797058,6.283243996440035,4.81203660315408,5.467279767990112,5.422983805338542,5.4408702244474165,5.613567163348358,-0.6562293022073344,0.12076071320565751,-0.776990015412992,-2.7613504398500237,28.70440686873809,0.29045322114218863,0.6749731384291769,0.49271813527717634,-29.885065900521653,-54.23538560948362,-3.953084175490784,-3.875969280454117
2020-02-27,5.348966121673584,5.514065194129944,6.221019706229932,4.807110682029955,5.480204772949219,5.384148502349854,5.424160387579446,5.580492033139011,-0.619783708068419,0.1257650458756585,-0.7455487539440775,2.47618927554995,40.86800879319102,0.6937463780198465,0.5573540813887031,0.49596226805161886,-25.99850973655453,-50.36015630787302,8.128263056119023,8.467741623566805
2020-02-28,5.836139678955078,5.4999058723449705,6.168083225281382,4.831728519408559,5.525939416885376,5.414698505401612,5.499065713284106,5.61244798886602,-0.5453035575716747,0.16019615709792223,-0.7054997146695969,8.502770398293569,51.577141218981794,1.0,0.5500267565720467,0.6613998663873449,-16.837155196373974,-45.83905471846449,8.71662704488374,9.107807867907525
2020-03-02,6.044928073883057,5.503106045722961,6.1810102027280545,4.825201888717868,5.604483699798584,5.468394502003988,5.598313415211188,5.666507999493149,-0.4640803932557924,0.19313545713104363,-0.657215850386836,14.933834635546523,55.42160971155353,1.0,0.6850925312596375,0.8979154593399489,-8.31132252974065,-43.90144228024771,3.515002115158472,3.5775085315531863
2020-03-03,6.114524841308594,5.5172004222869875,6.23260789930274,4.801792945271235,5.6512126445770265,5.539252344767252,5.692170038137989,5.7225101047200795,-0.3896034666238668,0.21408990701037545,-0.6036933736342422,8.274658575774557,56.695007386069925,1.0,0.8531051085757646,1.0,-1.7099075730087172,-43.25556556727273,1.144747677932556,1.1513249880710452
