Emp ID,Pipe
100609118,"$5,410,000.00"
100609226,"$2,427,255.69"
100609257,"$3,850,000.00"
100609381,"$150,000.00"
100609393,"$3,643,000.00"
100609514,"$18,800,000.00"
100609525,"$500,000.00"
100609544,"$3,457,244.00"
100609569,"$107,000,000.00"
100609600,"$15,020,000.00"
100609607,"$22,730,000.00"
100609615,"$1,715,180.00"
100609628,"$1,059,000.00"
100609827,"$27,618,000.00"
100609871,"$15,375,000.00"
100610014,"$12,564,700.00"
100610205,"$10,422,720.00"
100610242,"$3,695,000.00"
100610320,"$11,170,000.00"
100610367,"$5,158,049.00"
100610419,"$2,905,000.00"
100610426,"$1,250,000.00"
100610483,"$22,362,000.00"
100610489,"$3,500,000.00"
100610826,"$1,350,000.00"
100610875,"$100,000.00"
100610903,"$5,837,000.00"
100611003,"$1,000,000.00"
100611080,"$3,675,000.00"
100611158,"$4,095,000.00"
100611212,"$400,000.00"
100611272,"$12,500.00"
100611284,"$11,525,001.00"
100611316,"$3,200,000.00"
100611351,"$8,446,280.00"
100611358,"$10,252,900.00"
100611377,"$50,000.00"
100611390,"$21,739,600.00"
100611486,"$19,600,000.00"
100611501,"$582,000.00"
100611547,"$6,550,137.84"
100611799,"$300,000.00"
100612055,"$7,649,000.00"
100612201,"$773,000.00"
100612330,"$7,050,001.00"
100612395,"$3,801,000.00"
100612509,"$1,179,949.62"
100612518,"$6,400,000.00"
100612587,$0.00
100612715,"$200,000.00"
100612746,$0.00
100612834,"$500,000.00"
100613095,"$15,700,000.00"
100613761,"$6,600,000.00"
100613841,"$6,700,000.00"
100613849,"$2,451,417.61"
100613915,"$10,612,500.00"
100614201,"$450,000.00"
100614269,"$356,566.04"
100614969,"$1,133,000.00"
100615814,"$2,405,000.00"
100616269,"$2,800,000.00"
100616377,"$6,665,000.00"
100616623,"$500,000.00"
100616656,"$10,360,000.00"
100616804,"$18,740,000.00"
100617113,"$10,430,000.00"
100617170,"$1,478,001.00"
100617853,"$29,050,000.00"
100618376,"$2,500,000.00"
100618842,"$4,773,000.00"
100619007,"$2,000,000.00"
100619128,"$7,213,900.00"
100619165,"$33,955,000.00"
100619410,"$23,364,617.00"
100619580,"$250,000.00"
100619604,"$2,000,000.00"
100619607,"$5,590,000.00"
100619620,"$600,000.00"
100619692,"$9,300,000.00"
100619765,"$7,100,000.00"
100619817,"$35,120,000.00"
100619899,"$10,750,000.00"
100620023,"$2,220,000.00"
100620090,"$5,635,500.00"
100620159,"$4,771,000.00"
100620162,"$6,983,000.00"
100620553,"$395,000.00"
100620643,"$2,030,000.00"
100620711,"$2,616,515.00"
100620934,"$3,685,000.00"
100621410,"$2,725,000.00"
100621664,"$18,335,000.00"
100621724,"$6,250,000.00"
100622174,"$1,360,000.00"
100622378,"$7,480,000.00"
100622716,"$900,000.00"
100623111,"$700,000.00"
100623235,"$90,000.00"
100623248,"$4,515,000.00"
100623421,"$20,308,000.00"
100623453,"$9,815,000.00"
100623470,"$32,700,000.00"
100623535,"$5,000,000.00"
100623735,"$1,700,000.00"
100623906,"$250,000.00"
100623914,"$34,125,000.00"
100624244,"$500,000.00"
100624248,"$250,000.00"
100624533,"$7,250,000.00"
100625107,"$1,410,000.00"
100625415,"$17,233,807.00"
100625459,"$3,350,000.00"
100625563,"$2,945,000.00"
100625578,"$5,175,000.00"
100625588,"$5,284,200.00"
100625755,"$8,132,923.00"
100626060,"$7,627,000.00"
100626837,"$360,000.00"
100626898,"$5,190,000.00"
100627224,"$3,265,000.00"
100627554,"$154,500.00"
100628004,"$50,000.00"
100628059,"$8,850,000.00"
100628172,"$1,450,000.00"
100628181,"$12,260,750.00"
100628186,"$24,864,602.00"
100628223,"$4,830,001.00"
100628891,"$1,918,792.00"
100629231,"$250,000.00"
100629293,"$11,395,000.00"
100629729,"$6,723,500.00"
100629900,"$10,050,000.00"
100631257,"$5,500,000.00"
100631322,"$9,675,900.00"
100632043,"$1,750,000.00"
100632400,"$15,050,000.00"
100632514,"$1,700,000.00"
100633488,"$40,000.00"
100633489,"$22,200,001.00"
100633579,"$40,127,175.00"
100633643,"$10,900,000.00"
100633763,"$2,500,000.00"
100633795,"$525,000.00"
100634023,$1.00
100634482,"$885,000.00"
100634698,"$50,000.00"
100634752,"$800,000.00"
100634919,"$4,385,000.00"
100634994,"$6,820,000.00"
100635485,"$1,500,000.00"
100635527,"$1,150,000.00"
100636461,"$10,302,000.00"
100636647,"$1,480,000.00"
100637221,"$11,615,000.00"
100637587,"$3,240,000.00"
100637597,"$9,375,000.00"
100637600,"$50,000.00"
100637651,"$5,405,001.00"
100637664,"$1,600,000.00"
100638639,"$6,900,000.00"
100638965,"$260,000.00"
100638978,"$3,575,000.00"
100639134,"$1,275,000.00"
100639477,"$16,325,000.00"
100639495,"$8,820,000.00"
100639544,"$555,000.00"
100640093,"$150,000.00"
100640331,"$37,150,000.00"
100640433,"$650,000.00"
100640945,"$2,646,255.00"
100641038,"$37,200,000.00"
100641346,"$1,000,000.00"
100641939,"$6,567,000.00"
100641950,"$6,555,000.00"
100642129,"$12,385,100.00"
100642211,"$350,000.00"
100642238,"$8,637,000.00"
100642273,"$70,000.00"
100642379,"$2,600,000.00"
100642499,"$900,000.00"
100642806,"$17,450,000.00"
100642861,"$300,000.00"
100643044,"$7,790,000.00"
100643454,"$5,675,000.00"
100643805,"$710,907.00"
100643946,"$500,000.00"
100644070,"$38,850,000.00"
100644077,"$280,000.00"
100644409,"$500,000.00"
100644939,"$2,000,600.00"
100645232,"$6,796,000.00"
100645470,"$5,675,000.00"
100645538,"$5,550,000.00"
100645763,"$250,000.00"
100645852,"$15,765,000.00"
100646427,"$12,059,000.00"
100646452,"$8,160,000.00"
100646519,"$8,400,000.00"
100646652,"$1,150,000.00"
100646702,"$14,480,000.00"
100646804,"$2,500,000.00"
100646809,"$3,730,000.00"
100646908,"$17,175,000.00"
100647262,"$25,915,000.00"
100647460,"$4,050,000.00"
100647463,"$7,292,000.00"
100647488,"$5,030,000.00"
100647674,"$17,220,000.00"
100647935,"$5,245,000.00"
100648136,"$3,000,000.00"
100648324,"$1,815,000.00"
100648421,"$7,443,264.00"
100648460,"$1,500,000.00"
100649264,"$4,847,584.00"
100649463,"$3,430,125.00"
100649481,"$1,050,001.00"
100649566,"$1,250,000.00"
100649654,"$2,800,000.00"
100649673,"$10,040,000.00"
100649698,"$13,675,000.00"
100649726,"$3,010,000.00"
100649928,"$1,100,000.00"
100649936,"$5,970,002.00"
100650064,"$4,376,000.00"
100650162,"$6,700,001.00"
100650183,"$100,000.00"
100650304,"$3,525,000.00"
100650344,"$11,850,000.00"
100650375,"$62,754,500.00"
100650382,"$600,001.00"
100650453,"$1,750,000.00"
100650501,"$3,500,000.00"
100650520,"$1,587,244.96"
100650568,"$6,733,000.00"
100650575,"$32,340,000.00"
100650619,"$30,295,000.00"
100650657,"$2,365,000.00"
100650678,"$4,060,000.00"
100650713,"$1,000,000.00"
100650783,"$4,870,000.00"
100650786,"$14,570,000.00"
100650967,"$400,000.00"
100651020,"$450,000.00"
100651040,"$500,000.00"
100651086,"$4,425,000.00"
100651094,"$11,300,000.00"
100651298,"$5,946,999.00"
100651441,"$72,120,003.00"
100651554,"$22,500,000.00"
100651638,"$3,000,000.00"
100651722,"$58,850,000.00"
100651896,"$1,000,000.00"
100651901,"$8,250,000.00"
100651946,"$5,834,000.00"
100651998,"$4,040,000.00"
100652169,"$10,980,000.00"
100652316,"$1,575,000.00"
100652454,"$2,800,001.00"
100652479,"$3,691,000.00"
100652489,"$26,400,000.00"
100652666,"$4,240,000.00"
100652846,"$23,025,000.00"
100653021,"$2,495,000.00"
100653074,"$6,738,600.00"
100653269,"$13,272,000.00"
100653430,"$4,250,000.00"
100653499,"$21,436,440.00"
100653538,"$100,000.00"
100653539,"$45,090,000.00"
100653597,"$26,904,000.00"
100653756,"$41,190,000.00"
100653785,"$7,410,000.00"
100653977,"$9,028,500.00"
100654085,"$32,735,000.00"
100654620,"$1,500,001.00"
100654705,"$81,914,280.00"
100654835,"$2,650,000.00"
100654864,"$11,830,000.00"
100654914,"$10,245,322.00"
100654991,"$15,460,000.00"
100655073,"$2,890,000.00"
100655091,"$7,300,000.00"
100655236,"$1,350,000.00"
100655465,"$1,500,000.00"
100655738,"$250,000.00"
100656050,"$1,584,000.00"
100656722,"$7,601,000.00"
100656882,"$50,000.00"
100657101,"$75,000.00"
100657185,"$2,739,778.00"
100657831,"$2,337,440.00"
100657929,"$11,050,000.00"
100658132,"$35,650,000.00"
100658519,"$35,850,000.00"
100658522,"$55,880,000.00"
100658777,"$4,535,000.00"
100658814,"$3,025,000.00"
100658958,"$300,000.00"
100658994,"$550,000.00"
100659011,$0.00
100659114,"$61,836,712.00"
100659145,"$100,000.00"
100659458,"$2,785,000.00"
100659524,"$2,350,000.00"
100659846,"$2,105,000.00"
100660017,"$25,900,000.00"
100660027,$2.00
100660049,"$12,622,000.00"
100660061,"$1,300,000.00"
100660092,"$5,400,000.00"
100660495,"$9,375,000.00"
100660529,"$236,400.00"
100660608,"$4,015,000.00"
100660640,"$3,594,000.00"
100660652,"$90,000,000.00"
100660701,"$2,000,000.00"
100660828,"$400,000.00"
100660934,"$500,000.00"
100661023,"$10,000.00"
100661738,"$15,480,002.00"
100661817,"$2,200,000.00"
100661890,"$1,443,287.20"
100662113,"$3,121,000.00"
100662144,"$1,000,000.00"
100690767,"$15,373,000.00"
100690774,"$3,400,000.00"
100694304,"$300,000.00"
100694651,"$2,256,000.00"
100700761,"$17,760,000.00"
100702554,"$3,025,000.00"
100708984,"$11,600,000.00"
100711752,"$7,091,000.00"
100866856,"$10,080,000.00"
100866857,"$500,000.00"
100869674,"$2,395,000.00"
100869732,"$37,096,000.00"
100869794,"$6,110,500.00"
100870972,"$50,000.00"
100875111,"$8,720,000.00"
100878189,"$300,000.00"
100878565,"$500,000.00"
100879751,"$8,500,000.00"
100882152,"$300,000.00"
100882501,"$21,300,000.00"
100882877,"$1,736,500.00"
100886112,"$5,000,000.00"
100888587,"$2,537,177.00"
100889596,"$100,000.00"
100892076,"$2,000,000.00"
100892374,"$1,050,000.00"
100893232,"$4,325,000.00"
100895030,"$7,800,000.00"
100896447,"$1,010,000.00"
100898415,"$6,360,000.00"
100899005,"$20,817,782.00"
100900370,"$12,025,000.00"
100901211,"$1,167,000.00"
100904300,"$200,000.00"
100904601,"$8,134,545.00"
100904602,"$7,800,000.00"
100904603,"$1,199,000.00"
100910245,"$1,535,000.00"
100910509,"$1,450,000.00"
100911004,"$7,219,000.00"
100914325,"$2,904,000.00"
100922604,"$700,000.00"
100923205,"$550,000.00"
100929557,"$6,000,000.00"
100933537,"$3,225,212.00"
100941744,"$23,250,000.00"
100943277,"$11,271,000.00"
100945646,"$2,945,000.00"
100955805,"$5,270,000.00"
100956516,"$9,443,000.00"
100963608,"$450,000.00"
100964362,"$14,700,000.00"
100968114,"$11,850,000.00"
100974950,"$4,150,000.00"
100980598,"$740,000.00"
100983419,$3.00
100986592,"$3,000,000.00"
100997154,"$13,649,000.00"
101000708,"$933,000.00"
101001596,"$5,750,000.00"
101017204,"$998,750.00"
101025735,"$4,675,000.00"
101026035,"$100,000.00"
101033479,"$20,920,000.00"
101051394,"$2,610,014.00"
101054840,"$8,190,001.00"
101056026,"$349,500.00"
101056431,"$1,900,000.00"
101059432,"$56,000,000.00"
101059844,"$1,710,000.00"
101062258,"$4,374,000.00"
101068117,"$26,250,000.00"
101072617,"$13,300,000.00"
101076271,"$2,066,000.00"
101077909,"$9,658,627.00"
101078216,"$9,370,000.00"
101080198,"$975,000.00"
101082364,"$4,300,000.00"
101088146,"$4,425,000.00"
101088654,"$16,400,000.00"
101088701,"$2,300,000.00"
101090216,"$1,725,000.00"
101090224,"$765,000.00"
101093101,"$4,380,000.00"
101093737,"$2,720,000.00"
101094571,"$300,000.00"
101127868,"$14,915,000.00"
101128970,"$25,450,000.00"
101131115,"$7,575,000.00"
101131118,"$5,500,000.00"
101138319,"$2,450,000.00"
101141441,"$11,860,000.00"
101141463,"$2,550,000.00"
101143771,"$1,000,000.00"
101146063,"$150,000.00"
101146755,"$674,364.51"
101147686,"$500,000.00"
101148689,"$980,000.00"
101152213,"$650,000.00"
101152256,"$1,000,000.00"
101154609,"$1,670,000.00"
101154613,"$215,001.00"
101159720,"$12,000,000.00"
101161608,"$1,150,000.00"
101161639,"$250,000.00"
101164038,"$1,100,000.00"
101169845,"$650,000.00"
101170527,"$3,000,000.00"
101170594,"$11,900,001.00"
101186492,"$1,250,000.00"
101193937,"$2,700,000.00"
101200292,"$25,200,001.00"
101200304,"$765,000.00"
101204051,"$150,000.00"
101210545,"$1,250,000.00"
101211068,"$950,000.00"
101211126,"$1,200,000.00"
101213659,"$500,000.00"
101215106,"$1,125,000.00"
101216124,"$2,496.26"
101230882,"$389,000.00"
101230885,"$200,000.00"
101238292,"$1,800,001.00"
