,0,1,2,3,4,5,6,7,8,9
63,54.79725999999976,-62.28851000000013,-178.8049100000007,-292.2870799999999,-403.3668499999972,-517.4808499999946,-624.957019999992,-730.0307899999893,-841.7423899999867,-943.2125599999844
64,54.37563999999976,-63.90132000000013,-179.77588000000068,-293.2480399999999,-404.3177999999972,-512.9851599999946,-619.250119999992,-723.1126799999895,-824.5728399999871,-923.6305999999846
65,54.48334999999976,-67.48970000000016,-190.01210000000074,-315.5887499999999,-443.5677999999969,-573.949249999994,-700.075249999991,-834.0602999999879,-970.4477499999848,-1109.2375999999815
66,52.932999999999765,-67.84886000000016,-191.03312000000074,-316.6197799999999,-444.6088399999969,-575.000299999994,-707.7941599999909,-842.9904199999878,-980.5890799999846,-1110.3186799999817
67,51.93199999999977,-68.85987000000016,-190.18107000000074,-314.57653999999985,-437.09893999999696,-565.098009999994,-688.8216099999911,-820.4242799999881,-945.3490799999852,-1080.5553499999821
68,50.93099999999977,-69.18900000000016,-189.30900000000074,-309.4289999999998,-429.54899999999697,-549.6689999999942,-669.7889999999913,-789.9089999999885,-910.0289999999857,-1030.1489999999828
69,50.43930999999977,-71.57378000000017,-194.09618000000077,-319.7128699999998,-447.73195999999683,-572.6567599999939,-704.2794499999909,-830.4054499999879,-965.6317399999848,-1103.2604299999816
70,49.42829999999977,-71.89290000000018,-193.21410000000074,-317.63959999999975,-440.16199999999685,-562.6843999999941,-685.2067999999912,-815.6382999999881,-939.3618999999852,-1063.0854999999824
71,48.417289999999774,-72.90391000000018,-194.22511000000077,-318.6606199999997,-441.1830199999968,-563.705419999994,-686.2278199999911,-816.6693299999881,-940.3929299999852,-1064.1165299999823
72,46.92699999999978,-73.19300000000018,-193.31300000000076,-310.3086799999997,-429.2274799999969,-548.1462799999941,-667.0650799999913,-785.9838799999885,-895.7723599999858,-1013.4899599999831
73,46.39526999999978,-74.92593000000019,-198.18026000000077,-320.7026599999997,-447.56058999999675,-571.2841899999939,-701.7457199999909,-826.670519999988,-960.7356499999848,-1086.8616499999819
74,44.00647999999979,-73.7111200000002,-191.42872000000074,-312.29065999999966,-431.20945999999685,-555.674999999994,-675.7949999999912,-795.9149999999884,-925.1853399999854,-1046.5065399999826
75,44.373249999999786,-76.9479500000002,-196.31600000000077,-316.43599999999964,-432.2004499999968,-551.119249999994,-663.2800999999913,-780.9976999999885,-889.5549499999859,-1006.0713499999831
76,42.92299999999979,-77.1970000000002,-197.31700000000077,-320.6013599999996,-441.92255999999674,-563.2437599999939,-691.332919999991,-813.8553199999881,-936.3777199999852,-1069.271679999982
77,41.92199999999979,-78.1980000000002,-200.2911700000008,-324.7867399999996,-447.3091399999967,-575.4083099999938,-699.1319099999909,-830.8346799999879,-964.9398499999847,-1091.0658499999818
78,41.34021999999979,-79.98098000000022,-201.3021800000008,-322.62337999999954,-443.9445799999967,-565.2657799999939,-686.5869799999911,-807.9081799999882,-929.2293799999853,-1050.5505799999823
79,40.3292099999998,-80.20000000000022,-198.3268100000008,-314.05121999999955,-427.3732299999968,-538.2928399999942,-646.8100499999915,-752.9248599999889,-865.8376599999863,-968.3488699999838
80,39.3181999999998,-82.00300000000023,-201.3210000000008,-318.2365999999995,-437.1553999999967,-550.467399999994,-661.3769999999913,-777.8933999999886,-885.199399999986,-990.1029999999834
81,38.3071899999998,-83.01401000000023,-206.34842000000083,-328.87081999999947,-455.8088299999966,-585.1492399999936,-710.0740399999908,-843.0180499999876,-978.3644599999845,-1105.6916599999815
82,37.2961799999998,-83.20300000000023,-203.3230000000008,-320.21857999999946,-439.13737999999665,-552.429359999994,-670.1469599999912,-779.8353399999885,-887.1213199999859,-1002.4365199999831
83,35.915999999999805,-85.03603000000024,-208.39046000000081,-330.91285999999945,-457.8708899999965,-587.2313199999936,-718.9941499999906,-853.1593799999874,-989.7270099999844,-1128.6970399999811
84,34.91499999999981,-85.20500000000024,-207.3682400000008,-328.6894399999994,-450.01063999999656,-576.9786799999937,-699.5010799999908,-830.0727199999878,-953.7963199999849,-1077.519919999982
85,33.56484999999981,-85.35395000000024,-204.2727500000008,-323.1915499999994,-442.1103499999966,-561.0291499999938,-679.947949999991,-806.9259999999881,-927.0459999999853,-1047.1659999999824
86,32.23471999999982,-86.34494000000025,-207.32700000000082,-330.71145999999936,-456.49831999999645,-584.6875799999935,-708.4111799999906,-840.2040399999877,-974.3992999999846,-1110.9969599999813
87,31.91199999999981,-88.20800000000025,-208.32800000000083,-331.72246999999936,-453.0436699999965,-574.3648699999936,-695.6860699999908,-825.0865399999878,-947.608939999985,-1070.131339999982
88,30.91099999999981,-89.20900000000026,-211.41228000000083,-332.7334799999993,-454.05467999999644,-581.0627599999935,-703.5851599999907,-826.1075599999878,-957.9204399999848,-1081.644039999982
89,29.90999999999981,-90.21000000000026,-210.33000000000084,-330.4499999999993,-450.56999999999647,-570.6899999999937,-690.8099999999909,-810.929999999988,-931.0499999999852,-1051.1699999999823
90,29.208099999999806,-92.11310000000027,-215.53760000000085,-338.05999999999926,-460.58239999999637,-583.1047999999936,-705.6271999999907,-828.1495999999878,-959.9824999999847,-1083.706099999982
91,28.197089999999804,-93.12411000000027,-212.33200000000085,-332.45199999999926,-452.5719999999964,-572.6919999999936,-692.8119999999908,-804.812689999988,-923.7314899999852,-1042.6502899999825
92,26.627919999999808,-92.29088000000027,-211.20968000000084,-330.12847999999923,-449.0472799999964,-567.9660799999937,-686.8848799999909,-805.803679999988,-915.3919599999854,-1033.1095599999826
93,26.175069999999803,-95.14613000000028,-216.46733000000086,-334.4539999999992,-454.5739999999964,-574.6939999999936,-687.8758699999909,-806.7946699999881,-925.7134699999853,-1034.0905399999826
94,25.1640599999998,-96.1571400000003,-215.33500000000086,-332.1104599999992,-446.4835199999964,-564.2011199999937,-674.970579999991,-783.3376399999884,-898.6528399999856,-1003.416299999983
95,24.153049999999798,-96.21600000000029,-214.18265000000085,-329.7468999999992,-442.9087499999964,-559.4251499999938,-668.9833999999911,-776.1392499999885,-880.8926999999859,-993.8054999999832
96,22.9029999999998,-98.1791600000003,-221.6637200000009,-347.55067999999915,-475.8400399999962,-606.5317999999933,-739.6259599999902,-883.2918799999869,-1022.3920399999837,-1163.8945999999805
97,21.6729699999998,-97.2458300000003,-216.16463000000087,-335.0834299999991,-454.0022299999963,-572.9210299999936,-691.8398299999908,-810.758629999988,-929.6774299999852,-1048.5962299999824
98,21.120019999999794,-100.2011800000003,-221.52238000000088,-342.84357999999906,-464.1647799999962,-585.4859799999934,-706.8071799999906,-828.1283799999877,-949.4495799999848,-1070.7707799999819
99,20.109009999999795,-101.21219000000032,-222.5333900000009,-347.24917999999906,-469.77157999999616,-598.0909699999933,-721.8145699999903,-845.5381699999874,-978.6623599999843,-1103.5871599999814
100,18.898999999999795,-101.22100000000032,-223.5444000000009,-344.86559999999906,-466.1867999999962,-593.3149999999933,-715.8373999999905,-846.5691999999874,-970.2927999999845,-1104.6281999999815
101,17.709009999999797,-102.22200000000032,-222.3420000000009,-342.461999999999,-467.19780999999614,-588.5190099999934,-716.8584199999904,-839.3808199999875,-961.9032199999846,-1095.0474299999814
102,17.07597999999979,-104.24522000000033,-223.3430000000009,-343.462999999999,-463.58299999999616,-583.7029999999934,-703.8229999999905,-823.9429999999877,-944.0629999999849,-1053.5511799999822
103,16.06496999999979,-104.22400000000033,-222.1105700000009,-341.029369999999,-455.3123399999962,-567.1929099999935,-683.7093099999908,-791.9862799999881,-897.8608499999856,-1001.333019999983
104,14.894999999999794,-105.22500000000034,-227.58844000000093,-348.90963999999894,-470.2308399999961,-597.3990799999932,-719.9214799999903,-850.6933199999874,-974.4169199999844,-1108.7923599999813
105,14.042949999999792,-107.27825000000034,-228.59945000000093,-349.92064999999894,-471.2418499999961,-592.5630499999933,-713.8842499999904,-835.2054499999875,-956.5266499999847,-1077.8478499999817
106,12.892999999999795,-107.22700000000034,-227.34700000000092,-347.4669999999989,-472.252859999996,-593.5740599999932,-714.8952599999903,-836.2164599999875,-967.0083199999845,-1089.5307199999816
107,11.891999999999795,-108.22800000000035,-230.62147000000093,-351.9426699999989,-473.263869999996,-594.5850699999932,-715.9062699999903,-845.5069399999874,-968.0293399999845,-1090.5517399999815
108,10.890999999999796,-109.22900000000035,-227.06552000000093,-345.9843199999989,-464.9031199999961,-583.8219199999933,-702.7407199999905,-821.6595199999877,-931.087639999985,-1048.8052399999822
109,9.889999999999796,-110.23000000000036,-230.35000000000093,-350.46999999999883,-470.589999999996,-590.7099999999932,-710.8299999999904,-830.9499999999875,-951.0699999999847,-1071.1899999999819
110,8.790099999999798,-110.12870000000036,-229.04750000000092,-347.9662999999988,-471.590999999996,-591.7109999999932,-711.8309999999904,-831.9509999999875,-952.0709999999847,-1082.9028999999816
111,7.7991099999998,-112.23200000000037,-234.66551000000095,-355.98670999999877,-482.02381999999585,-604.546219999993,-734.1869299999901,-857.9105299999871,-991.1548399999841,-1116.079639999981
112,6.886999999999798,-113.23300000000037,-235.67652000000095,-356.99771999999876,-478.3189199999959,-599.6401199999931,-720.9613199999902,-842.2825199999874,-963.6037199999845,-1084.9249199999815
113,5.8859999999997985,-114.23400000000038,-236.68753000000098,-358.0087299999987,-479.32992999999584,-606.5882599999929,-729.11065999999,-851.6330599999872,-983.6961899999842,-1107.4197899999813
114,4.9438599999997965,-116.37734000000039,-237.69854000000097,-359.0197399999987,-480.34093999999584,-601.6621399999931,-722.9833399999902,-844.3045399999874,-975.1764799999843,-1097.6988799999815
115,3.786299999999803,-113.93130000000038,-234.00245000000095,-352.9212499999987,-476.59599999999585,-596.7159999999931,-716.8359999999902,-845.3155499999873,-966.6367499999844,-1098.7198999999814
116,2.8053199999998033,-114.91228000000038,-232.62988000000095,-350.3474799999987,-468.06507999999593,-585.7826799999932,-703.5002799999904,-821.2178799999876,-938.9354799999849,-1056.653079999982
117,1.8819999999997994,-119.4103700000004,-240.73157000000097,-365.62753999999865,-488.14993999999575,-616.6495099999928,-740.3731099999899,-864.096709999987,-997.401079999984,-1122.325879999981
118,0.8621799999998014,-118.0566200000004,-236.97542000000095,-352.30943999999863,-470.02703999999585,-587.7446399999932,-705.4622399999904,-823.1798399999876,-931.306659999985,-1047.8230599999822
119,-0.1111900000002024,-121.43239000000041,-242.753590000001,-367.6695799999986,-490.1919799999957,-612.7143799999928,-735.23677999999,-857.759179999987,-989.882369999984,-1113.6059699999812
