Date,Age: 18-29,Age: 18-29- Significance Test (Change),Age: 30-44,Age: 30-44- Significance Test (Change),Age: 45-64,Age: 45-64- Significance Test (Change),Age: 65+,Age: 65+- Significance Test (Change),Generation: GenZers,Generation: GenZers- Significance Test (Change),Generation: Millennials,Generation: Millennials- Significance Test (Change),Generation: GenXers,Generation: GenXers- Significance Test (Change),Generation: Boomers,Generation: Boomers- Significance Test (Change),Gender: Female,Gender: Female- Significance Test (Change),Gender: Male,Gender: Male- Significance Test (Change),,Age: 18-29 (n),Age: 18-29 (MOE),Age: 30-44 (n),Age: 30-44 (MOE),Age: 45-64 (n),Age: 45-64 (MOE),Age: 65+ (n),Age: 65+ (MOE),Generation: GenZers (n),Generation: GenZers (MOE),Generation: Millennials (n),Generation: Millennials (MOE),Generation: GenXers (n),Generation: GenXers (MOE),Generation: Boomers (n),Generation: Boomers (MOE),Gender: Female (n),Gender: Female (MOE),Gender: Male (n),Gender: Male (MOE),Country,Brand,Response
2019-11-18,0.1117,,0.0590,,0.0030,,0.0082,,0.1228,,0.0670,,0.0396,,0.0046,,0.0302,,0.0542,,,274,0.0592,269,0.0598,427,0.0474,228,0.0649,116,0.0910,303,0.0563,334,0.0536,405,0.0487,634,0.0389,563,0.0413,us,Twitch,Daily Users
2019-11-25,0.0796,,0.0512,,0.0214,0.0183,0.0022,,0.0711,,0.0737,,0.0334,,0.0030,,0.0158,,0.0612,,,270,0.0596,331,0.0539,420,0.0478,265,0.0602,118,0.0902,371,0.0509,332,0.0538,405,0.0487,677,0.0377,609,0.0397,us,Twitch,Daily Users
2019-12-02,0.1086,,0.0468,,0.0148,,0.0042,,0.0877,,0.0823,,0.0313,,0.0056,,0.0208,,0.0659,,,284,0.0582,323,0.0545,418,0.0479,220,0.0661,130,0.0860,362,0.0515,309,0.0558,390,0.0496,643,0.0386,601,0.0400,us,Twitch,Daily Users
2019-12-09,0.1046,,0.0518,,0.0107,,0.0000,,0.1289,,0.0531,,0.0521,,0.0000,,0.0212,,0.0629,,,270,0.0596,260,0.0608,359,0.0517,234,0.0641,127,0.0870,299,0.0567,255,0.0614,379,0.0503,601,0.0400,521,0.0429,us,Twitch,Daily Users
2019-12-16,0.1217,,0.0617,,0.0231,,0.0083,,0.1515,,0.0858,,0.0298,,0.0131,,0.0146,,0.0958,,,262,0.0605,264,0.0603,366,0.0512,201,0.0691,122,0.0887,327,0.0542,226,0.0652,376,0.0505,572,0.0410,521,0.0429,us,Twitch,Daily Users
2019-12-23,0.0840,,0.0502,,0.0059,,0.0025,,0.1313,,0.0422,-0.0436,0.0276,,0.0016,,0.0215,,0.0464,-0.0493,,286,0.0579,307,0.0559,448,0.0463,260,0.0608,140,0.0828,326,0.0543,362,0.0515,410,0.0484,708,0.0368,594,0.0402,us,Twitch,Daily Users
2019-12-30,0.0750,,0.0529,,0.0043,,0.0000,,0.0517,-0.0796,0.0788,,0.0111,,0.0000,,0.0103,,0.0511,,,271,0.0595,332,0.0538,484,0.0445,287,0.0578,129,0.0863,372,0.0508,356,0.0519,446,0.0464,742,0.0360,632,0.0390,us,Twitch,Daily Users
2020-01-06,0.0913,,0.0480,,0.0096,,0.0046,,0.0891,,0.0558,,0.0368,0.0257,0.0028,,0.0200,,0.0500,,,274,0.0592,338,0.0533,464,0.0455,287,0.0578,133,0.0850,387,0.0498,334,0.0536,463,0.0455,703,0.0370,660,0.0381,us,Twitch,Daily Users
2020-01-13,0.0679,,0.0497,,0.0042,,0.0033,,0.0939,,0.0503,,0.0178,,0.0000,,0.0116,,0.0461,,,293,0.0573,330,0.0539,470,0.0452,294,0.0572,148,0.0806,363,0.0514,349,0.0525,461,0.0456,714,0.0367,672,0.0378,us,Twitch,Daily Users
2020-01-20,0.0745,,0.0601,,0.0075,,0.0000,,0.0606,,0.0763,,0.0110,,0.0037,,0.0166,,0.0534,,,274,0.0592,356,0.0519,482,0.0446,261,0.0607,136,0.0840,416,0.0480,353,0.0522,433,0.0471,756,0.0356,617,0.0395,us,Twitch,Daily Users
2020-01-27,0.0719,,0.0446,,0.0148,,0.0000,,0.0861,,0.0526,,0.0218,,0.0047,,0.0096,,0.0574,,,280,0.0586,330,0.0539,441,0.0467,255,0.0614,151,0.0798,362,0.0515,342,0.0530,409,0.0485,702,0.0370,604,0.0399,us,Twitch,Daily Users
2020-02-03,0.1414,0.0695,0.0840,,0.0153,,0.0000,,0.1971,0.1110,0.0906,,0.0288,,0.0020,,0.0392,0.0296,0.0846,,,348,0.0525,325,0.0544,418,0.0479,263,0.0604,182,0.0726,411,0.0483,309,0.0558,415,0.0481,697,0.0371,657,0.0382,us,Twitch,Daily Users
2020-02-10,0.1222,,0.0664,,0.0046,,0.0000,,0.1891,,0.0559,,0.0287,,0.0014,,0.0093,-0.0299,0.0774,,,277,0.0589,345,0.0528,485,0.0445,297,0.0569,149,0.0803,356,0.0519,351,0.0523,490,0.0443,730,0.0363,673,0.0378,us,Twitch,Daily Users
2020-02-17,0.1177,,0.0903,,0.0147,,0.0000,,0.1212,,0.1098,0.0539,0.0336,,0.0000,,0.0181,,0.0881,,,284,0.0582,326,0.0543,498,0.0439,262,0.0605,153,0.0792,370,0.0509,327,0.0542,462,0.0456,721,0.0365,648,0.0385,us,Twitch,Daily Users
2020-02-24,0.1404,,0.0615,,0.0148,,0.0070,,0.1701,,0.0842,,0.0270,,0.0057,,0.0209,,0.0811,,,264,0.0603,366,0.0512,482,0.0446,256,0.0612,139,0.0831,392,0.0495,347,0.0526,444,0.0465,706,0.0369,662,0.0381,us,Twitch,Daily Users
2020-03-02,0.1228,,0.0846,,0.0123,,0.0018,,0.1462,,0.0945,,0.0298,,0.0039,,0.0280,,0.0810,,,333,0.0537,362,0.0515,469,0.0453,293,0.0573,190,0.0711,395,0.0493,363,0.0514,446,0.0464,758,0.0356,697,0.0371,us,Twitch,Daily Users
2020-03-09,0.0831,,0.0796,,0.0188,,0.0036,,0.1192,,0.0794,,0.0289,,0.0069,,0.0193,,0.0688,,,259,0.0609,380,0.0503,486,0.0445,287,0.0578,135,0.0843,405,0.0487,337,0.0534,498,0.0439,711,0.0368,702,0.0370,us,Twitch,Daily Users
2020-03-16,0.1043,,0.0695,,0.0027,-0.0161,0.0028,,0.1181,,0.0802,,0.0195,,0.0032,,0.0190,,0.0658,,,318,0.0550,343,0.0529,466,0.0454,292,0.0574,172,0.0747,381,0.0502,351,0.0523,453,0.0460,733,0.0362,686,0.0374,us,Twitch,Daily Users
2020-03-23,0.1211,,0.0685,,0.0111,,0.0034,,0.1321,,0.0786,,0.0384,,0.0038,,0.0154,,0.0794,,,263,0.0604,333,0.0537,443,0.0466,269,0.0598,145,0.0814,343,0.0529,334,0.0536,431,0.0472,676,0.0377,632,0.0390,us,Twitch,Daily Users
2020-03-30,0.1505,,0.0949,,0.0138,,0.0097,,0.1876,,0.1023,,0.0361,,0.0060,,0.0388,0.0234,0.0830,,,277,0.0589,265,0.0602,426,0.0475,271,0.0595,157,0.0782,296,0.0570,324,0.0544,418,0.0479,622,0.0393,617,0.0395,us,Twitch,Daily Users
2020-04-06,0.1192,,0.0692,,0.0156,,0.0025,,0.1427,,0.0707,,0.0373,,0.0063,,0.0216,,0.0756,,,260,0.0608,308,0.0558,467,0.0453,242,0.0630,151,0.0798,312,0.0555,358,0.0518,413,0.0482,673,0.0378,604,0.0399,us,Twitch,Daily Users
2020-04-13,0.1222,,0.1141,,0.0068,,0.0024,,0.0959,,0.1610,0.0903,0.0128,,0.0032,,0.0257,,0.0883,,,286,0.0579,319,0.0549,464,0.0455,289,0.0576,179,0.0732,324,0.0544,347,0.0526,454,0.0460,714,0.0367,645,0.0386,us,Twitch,Daily Users
2020-04-20,0.1284,,0.0721,,0.0086,,0.0000,,0.1425,,0.0725,-0.0885,0.0413,0.0284,0.0022,,0.0259,,0.0675,,,261,0.0607,323,0.0545,436,0.0469,249,0.0621,158,0.0780,325,0.0544,328,0.0541,413,0.0482,601,0.0400,667,0.0379,us,Twitch,Daily Users
2020-04-27,0.1474,,0.0570,,0.0150,,0.0026,,0.1304,,0.1056,,0.0248,,0.0079,,0.0224,,0.0855,,,289,0.0576,266,0.0601,424,0.0476,245,0.0626,181,0.0728,288,0.0577,313,0.0554,391,0.0496,632,0.0390,593,0.0402,us,Twitch,Daily Users
2020-05-04,0.1127,,0.0566,,0.0120,,0.0000,,0.1336,,0.0724,,0.0241,,0.0021,,0.0191,,0.0670,,,244,0.0627,237,0.0637,388,0.0498,246,0.0625,149,0.0803,257,0.0611,257,0.0611,391,0.0496,608,0.0397,506,0.0436,us,Twitch,Daily Users
2020-05-11,0.1591,,0.1050,,0.0142,,0.0000,,0.1786,,0.1165,,0.0469,,0.0000,,0.0279,,0.1045,0.0375,,265,0.0602,263,0.0604,428,0.0474,231,0.0645,173,0.0745,266,0.0601,299,0.0567,404,0.0488,630,0.0390,557,0.0415,us,Twitch,Daily Users
2020-05-18,0.1196,,0.0783,,0.0168,,0.0107,,0.1343,,0.0701,,0.0461,,0.0148,0.0148,0.0114,,0.0916,,,252,0.0617,312,0.0555,427,0.0474,244,0.0627,175,0.0741,272,0.0594,347,0.0526,385,0.0499,609,0.0397,626,0.0392,us,Twitch,Daily Users
2020-05-25,0.1872,0.0676,0.0804,,0.0138,,0.0061,,0.2008,,0.1024,,0.0470,,0.0059,,0.0274,,0.1157,,,344,0.0528,315,0.0552,460,0.0457,283,0.0583,229,0.0648,317,0.0550,339,0.0532,464,0.0455,730,0.0363,673,0.0378,us,Twitch,Daily Users
2020-06-01,0.1732,,0.0491,,0.0092,,0.0090,,0.1927,,0.0718,,0.0249,,0.0055,,0.0166,,0.0952,,,316,0.0551,285,0.0581,482,0.0446,275,0.0591,217,0.0665,291,0.0574,318,0.0550,463,0.0455,684,0.0375,674,0.0377,us,Twitch,Daily Users
2020-06-08,0.1353,,0.0431,,0.0140,,0.0033,,0.1301,,0.0883,,0.0255,,0.0019,,0.0277,,0.0660,,,307,0.0559,330,0.0539,505,0.0436,273,0.0593,183,0.0724,334,0.0536,373,0.0507,478,0.0448,774,0.0352,641,0.0387,us,Twitch,Daily Users
2020-06-15,0.1359,,0.0653,,0.0051,,0.0000,,0.1124,,0.1119,,0.0134,,0.0018,,0.0171,,0.0740,,,276,0.0590,312,0.0555,472,0.0451,271,0.0595,185,0.0721,305,0.0561,339,0.0532,450,0.0462,672,0.0378,660,0.0381,us,Twitch,Daily Users
2020-06-22,0.1409,,0.0555,,0.0079,,0.0084,,0.1907,,0.0440,-0.0679,0.0430,0.0296,0.0051,,0.0330,,0.0738,,,285,0.0581,259,0.0609,383,0.0501,221,0.0659,174,0.0743,257,0.0611,304,0.0562,364,0.0514,622,0.0393,526,0.0427,us,Twitch,Daily Users
2020-06-29,0.1410,,0.0675,,0.0098,,0.0026,,0.1805,,0.0787,,0.0283,,0.0016,,0.0233,,0.0864,,,313,0.0554,292,0.0574,469,0.0453,257,0.0611,184,0.0722,329,0.0540,336,0.0535,418,0.0479,727,0.0363,605,0.0398,us,Twitch,Daily Users
2020-07-06,0.1569,,0.0780,,0.0176,,0.0000,,0.1756,,0.0904,,0.0446,,0.0060,,0.0272,,0.1006,,,337,0.0534,297,0.0569,439,0.0468,262,0.0605,206,0.0683,339,0.0532,322,0.0546,419,0.0479,688,0.0374,646,0.0386,us,Twitch,Daily Users
2020-07-13,0.1286,,0.0793,,0.0082,,0.0035,,0.1405,,0.0926,,0.0275,,0.0041,,0.0249,,0.0797,,,277,0.0589,310,0.0557,443,0.0466,228,0.0649,187,0.0717,296,0.0570,340,0.0531,375,0.0506,650,0.0384,608,0.0397,us,Twitch,Daily Users
2020-07-20,0.1206,,0.1306,0.0513,0.0151,,0.0087,,0.1165,,0.1315,,0.0592,,0.0053,,0.0262,,0.1037,,,326,0.0543,324,0.0544,502,0.0437,304,0.0562,198,0.0696,348,0.0525,343,0.0529,500,0.0438,762,0.0355,694,0.0372,us,Twitch,Daily Users
2020-07-27,0.1400,,0.0595,-0.0711,0.0138,,0.0000,,0.1615,,0.0857,,0.0229,-0.0363,0.0065,,0.0157,,0.0821,,,279,0.0587,303,0.0563,425,0.0475,279,0.0587,158,0.0780,313,0.0554,348,0.0525,405,0.0487,643,0.0386,644,0.0386,us,Twitch,Daily Users
2020-08-03,0.2109,0.0710,0.0737,,0.0038,,0.0000,,0.2483,,0.1149,,0.0227,,0.0000,,0.0272,,0.1061,,,287,0.0578,278,0.0588,466,0.0454,227,0.0650,174,0.0743,277,0.0589,344,0.0528,417,0.0480,643,0.0386,614,0.0395,us,Twitch,Daily Users
2020-08-10,0.1239,-0.0870,0.0442,,0.0235,0.0197,0.0000,,0.1520,-0.0963,0.0581,-0.0568,0.0344,,0.0067,,0.0266,,0.0659,-0.0402,,265,0.0602,306,0.0560,414,0.0482,253,0.0616,164,0.0765,318,0.0550,285,0.0581,428,0.0474,649,0.0385,589,0.0404,us,Twitch,Daily Users
2020-08-17,0.1482,,0.1162,0.0720,0.0231,,0.0000,,0.1534,,0.1477,0.0897,0.0409,,0.0035,,0.0248,,0.1117,0.0458,,279,0.0587,325,0.0544,485,0.0445,276,0.0590,156,0.0785,341,0.0531,353,0.0522,461,0.0456,715,0.0366,650,0.0384,us,Twitch,Daily Users
2020-08-24,0.1365,,0.0679,,0.0076,,0.0162,,0.1650,,0.0789,-0.0688,0.0292,,0.0099,,0.0288,,0.0785,,,296,0.0570,305,0.0561,443,0.0466,253,0.0616,174,0.0743,332,0.0538,334,0.0536,413,0.0482,668,0.0379,630,0.0390,us,Twitch,Daily Users
2020-08-31,0.0729,-0.0636,0.0933,,0.0110,,0.0000,,0.1070,,0.0624,,0.0471,,0.0014,,0.0252,,0.0616,,,308,0.0558,314,0.0553,424,0.0476,264,0.0603,184,0.0722,341,0.0531,314,0.0553,408,0.0485,666,0.0380,643,0.0386,us,Twitch,Daily Users
2020-09-07,0.1068,,0.1162,,0.0362,0.0253,0.0000,,0.1149,,0.1296,0.0673,0.0469,,0.0141,,0.0311,,0.0919,,,261,0.0607,311,0.0556,411,0.0483,287,0.0578,146,0.0811,320,0.0548,312,0.0555,427,0.0474,623,0.0393,648,0.0385,us,Twitch,Daily Users
2020-09-14,0.1659,,0.0903,,0.0161,,0.0000,,0.1544,,0.1248,,0.0379,,0.0016,,0.0378,,0.0838,,,254,0.0615,319,0.0549,452,0.0461,266,0.0601,139,0.0831,357,0.0519,305,0.0561,435,0.0470,652,0.0384,640,0.0387,us,Twitch,Daily Users
2020-09-21,0.1295,,0.0698,,0.0291,,0.0000,,0.1071,,0.1052,,0.0525,,0.0032,,0.0255,,0.0849,,,308,0.0558,327,0.0542,486,0.0445,314,0.0553,169,0.0754,372,0.0508,345,0.0528,476,0.0449,757,0.0356,677,0.0377,us,Twitch,Daily Users
2020-09-28,0.1395,,0.0986,,0.0209,,0.0073,,0.1605,,0.1113,,0.0536,,0.0043,,0.0280,,0.0997,,,330,0.0539,338,0.0533,524,0.0428,273,0.0593,163,0.0768,384,0.0500,387,0.0498,462,0.0456,750,0.0358,715,0.0366,us,Twitch,Daily Users
2020-10-05,0.1377,,0.0685,,0.0184,,0.0045,,0.1321,,0.0946,,0.0410,,0.0030,,0.0285,,0.0821,,,334,0.0536,396,0.0492,526,0.0427,335,0.0535,229,0.0648,385,0.0499,392,0.0495,514,0.0432,865,0.0333,726,0.0364,us,Twitch,Daily Users
2020-10-12,0.1351,,0.0943,,0.0165,,0.0000,,0.1462,,0.1113,,0.0404,,0.0000,,0.0249,,0.0834,,,273,0.0593,356,0.0519,530,0.0426,314,0.0553,148,0.0806,380,0.0503,376,0.0505,505,0.0436,747,0.0359,726,0.0364,us,Twitch,Daily Users
2020-10-19,0.1474,,0.0715,,0.0225,,0.0051,,0.1905,,0.0868,,0.0372,,0.0079,,0.0399,,0.0784,,,309,0.0558,347,0.0526,480,0.0447,278,0.0588,168,0.0756,370,0.0509,360,0.0517,459,0.0457,733,0.0362,681,0.0376,us,Twitch,Daily Users
2020-10-26,0.1280,,0.1200,0.0485,0.0231,,0.0000,,0.1330,,0.1092,,0.0843,0.0471,0.0000,,0.0368,,0.1018,,,329,0.0540,395,0.0493,477,0.0449,278,0.0588,195,0.0702,411,0.0483,354,0.0521,461,0.0456,771,0.0353,708,0.0368,us,Twitch,Daily Users
2020-11-02,0.1447,,0.0718,,0.0269,,0.0000,,0.1518,,0.0920,,0.0669,,0.0000,,0.0298,,0.0882,,,191,0.0709,243,0.0629,338,0.0533,182,0.0726,92,0.1022,250,0.0620,257,0.0611,318,0.0550,513,0.0433,441,0.0467,us,Twitch,Daily Users
2020-11-09,0.1958,,0.0643,,0.0085,,0.0122,,0.1636,,0.1255,,0.0313,,0.0032,,0.0376,,0.0919,,,286,0.0579,362,0.0515,455,0.0459,255,0.0614,150,0.0800,385,0.0499,325,0.0544,453,0.0460,709,0.0368,648,0.0385,us,Twitch,Daily Users
2020-11-16,0.1553,,0.0690,,0.0310,0.0226,0.0000,,0.2152,,0.0802,,0.0530,,0.0073,,0.0298,,0.0957,,,258,0.0610,314,0.0553,438,0.0468,229,0.0648,134,0.0847,337,0.0534,313,0.0554,387,0.0498,657,0.0382,582,0.0406,us,Twitch,Daily Users
2020-11-23,0.1853,,0.0958,,0.0254,,0.0000,,0.1885,,0.1333,0.0531,0.0421,,0.0129,,0.0515,,0.0937,,,246,0.0625,343,0.0529,440,0.0467,228,0.0649,124,0.0880,352,0.0522,333,0.0537,400,0.0490,670,0.0379,587,0.0404,us,Twitch,Daily Users
2020-11-30,0.1127,-0.0726,0.1081,,0.0084,,0.0000,,0.1214,,0.1087,,0.0338,,0.0058,,0.0172,-0.0343,0.0891,,,280,0.0586,277,0.0589,465,0.0454,243,0.0629,149,0.0803,313,0.0554,318,0.0550,426,0.0475,657,0.0382,607,0.0398,us,Twitch,Daily Users
2020-12-07,0.1715,,0.0958,,0.0217,,0.0000,,0.2492,0.1278,0.0913,,0.0541,,0.0016,,0.0316,,0.1125,,,262,0.0605,306,0.0560,393,0.0494,216,0.0667,147,0.0808,310,0.0557,321,0.0547,348,0.0525,614,0.0395,564,0.0413,us,Twitch,Daily Users
2020-12-14,0.1028,-0.0687,0.0843,,0.0108,,0.0000,,0.1250,-0.1241,0.0693,,0.0506,,0.0025,,0.0216,,0.0746,-0.0378,,234,0.0641,273,0.0593,385,0.0499,231,0.0645,116,0.0910,304,0.0562,292,0.0574,357,0.0519,614,0.0395,509,0.0434,us,Twitch,Daily Users
2020-12-21,0.1450,,0.1081,,0.0113,,0.0165,,0.1656,,0.1157,,0.0407,,0.0052,,0.0470,0.0254,0.0827,,,256,0.0612,360,0.0517,436,0.0469,259,0.0609,146,0.0811,369,0.0510,329,0.0540,415,0.0481,649,0.0385,663,0.0381,us,Twitch,Daily Users
2020-12-28,0.1444,,0.0628,-0.0454,0.0037,,0.0000,,0.1979,,0.0704,-0.0454,0.0211,,0.0008,,0.0357,,0.0569,,,290,0.0575,336,0.0535,484,0.0445,297,0.0569,157,0.0782,377,0.0505,318,0.0550,491,0.0442,724,0.0364,683,0.0375,us,Twitch,Daily Users
2021-01-04,0.1525,,0.1305,0.0678,0.0109,,0.0018,,0.1901,,0.1336,0.0632,0.0322,,0.0012,,0.0378,,0.0967,0.0398,,259,0.0609,357,0.0519,457,0.0458,295,0.0571,166,0.0761,370,0.0509,313,0.0554,458,0.0458,690,0.0373,677,0.0377,us,Twitch,Daily Users
2021-01-11,0.1677,,0.0740,-0.0565,0.0109,,0.0056,,0.2026,,0.0941,,0.0078,-0.0244,0.0076,,0.0265,,0.0919,,,299,0.0567,333,0.0537,492,0.0442,238,0.0635,201,0.0691,359,0.0517,337,0.0534,415,0.0481,668,0.0379,695,0.0372,us,Twitch,Daily Users
2021-01-18,0.1641,,0.0969,,0.0073,,0.0025,,0.1746,,0.1102,,0.0246,,0.0045,,0.0415,,0.0875,,,273,0.0593,300,0.0566,400,0.0490,241,0.0631,209,0.0678,288,0.0577,301,0.0565,385,0.0499,625,0.0392,589,0.0404,us,Twitch,Daily Users
2021-01-25,0.1310,,0.0701,,0.0113,,0.0025,,0.1796,,0.0678,,0.0236,,0.0043,,0.0227,,0.0729,,,271,0.0595,401,0.0489,487,0.0444,283,0.0583,178,0.0735,411,0.0483,339,0.0532,454,0.0460,703,0.0370,739,0.0360,us,Twitch,Daily Users
2021-02-01,0.1232,,0.0789,,0.0069,,0.0054,,0.1582,,0.0840,,0.0174,,0.0048,,0.0201,,0.0744,,,234,0.0641,327,0.0542,449,0.0462,255,0.0614,144,0.0817,345,0.0528,311,0.0556,418,0.0479,645,0.0386,621,0.0393,us,Twitch,Daily Users
2021-02-08,0.1720,,0.0556,,0.0159,,0.0000,,0.1695,,0.0970,,0.0247,,0.0015,,0.0391,,0.0668,,,251,0.0619,327,0.0542,461,0.0456,265,0.0602,156,0.0785,342,0.0530,343,0.0529,412,0.0483,665,0.0380,639,0.0388,us,Twitch,Daily Users
2021-02-15,0.1692,,0.0746,,0.0159,,0.0000,,0.1962,,0.0942,,0.0231,,0.0089,,0.0367,,0.0820,,,235,0.0639,327,0.0542,420,0.0478,248,0.0622,133,0.0850,362,0.0515,312,0.0555,378,0.0504,662,0.0381,568,0.0411,us,Twitch,Daily Users
2021-02-22,0.0716,-0.0976,0.0972,,0.0174,,0.0000,,0.0709,-0.1252,0.0934,,0.0443,,0.0041,,0.0232,,0.0738,,,229,0.0648,312,0.0555,355,0.0520,216,0.0667,141,0.0825,314,0.0553,273,0.0593,348,0.0525,578,0.0408,535,0.0424,us,Twitch,Daily Users
2021-03-01,0.1083,,0.0834,,0.0264,,0.0029,,0.1712,0.1002,0.0797,,0.0429,,0.0050,,0.0483,0.0250,0.0567,,,216,0.0667,338,0.0533,391,0.0496,257,0.0611,120,0.0895,357,0.0519,274,0.0592,401,0.0489,654,0.0383,548,0.0419,us,Twitch,Daily Users
2021-03-08,0.1828,0.0745,0.0451,,0.0180,,0.0000,,0.2393,,0.0660,,0.0323,,0.0018,,0.0360,,0.0770,,,215,0.0668,289,0.0576,383,0.0501,186,0.0719,124,0.0880,318,0.0550,248,0.0622,351,0.0523,568,0.0411,505,0.0436,us,Twitch,Daily Users
2021-03-15,0.1919,,0.1094,0.0643,0.0140,,0.0000,,0.2546,,0.1166,0.0505,0.0312,,0.0000,,0.0190,,0.1266,0.0496,,200,0.0693,252,0.0617,354,0.0521,208,0.0680,118,0.0902,284,0.0582,251,0.0619,322,0.0546,534,0.0424,480,0.0447,us,Twitch,Daily Users
2021-03-22,0.0971,-0.0948,0.0807,,0.0122,,0.0000,,0.1155,-0.1392,0.0862,,0.0222,,0.0019,,0.0374,,0.0470,-0.0796,,180,0.0730,223,0.0656,324,0.0544,213,0.0671,110,0.0934,254,0.0615,187,0.0717,346,0.0527,496,0.0440,444,0.0465,us,Twitch,Daily Users
2021-03-29,0.1597,,0.0593,,0.0100,,0.0000,,0.1651,,0.0909,,0.0117,,0.0048,,0.0424,,0.0662,,,281,0.0585,240,0.0633,379,0.0503,268,0.0599,200,0.0693,277,0.0589,237,0.0637,394,0.0494,609,0.0397,559,0.0414,us,Twitch,Daily Users
2021-04-05,0.2108,,0.0489,,0.0188,,0.0000,,0.2447,,0.0731,,0.0296,,0.0024,,0.0359,,0.0952,,,250,0.0620,278,0.0588,381,0.0502,236,0.0638,184,0.0722,272,0.0594,255,0.0614,385,0.0499,600,0.0400,545,0.0420,us,Twitch,Daily Users
2021-04-12,0.1425,,0.1077,0.0588,0.0149,,0.0024,,0.1340,-0.1107,0.1278,,0.0361,,0.0095,,0.0521,,0.0813,,,219,0.0662,228,0.0649,285,0.0581,180,0.0730,142,0.0822,245,0.0626,187,0.0717,292,0.0574,469,0.0453,442,0.0466,us,Twitch,Daily Users
2021-04-19,0.1491,,0.1034,,0.0128,,0.0000,,0.1872,,0.1060,,0.0237,,0.0017,,0.0421,,0.0833,,,221,0.0659,267,0.0600,380,0.0503,194,0.0704,168,0.0756,256,0.0612,265,0.0602,340,0.0531,559,0.0414,503,0.0437,us,Twitch,Daily Users
2021-04-26,0.1578,,0.0949,,0.0081,,0.0026,,0.1987,,0.1075,,0.0171,,0.0038,,0.0422,,0.0689,,,212,0.0673,292,0.0574,430,0.0473,259,0.0609,133,0.0850,301,0.0565,289,0.0576,416,0.0480,633,0.0390,560,0.0414,us,Twitch,Daily Users
2021-05-03,0.1457,,0.0662,,0.0148,,0.0081,,0.1550,,0.0898,,0.0315,,0.0083,,0.0439,,0.0698,,,304,0.0562,309,0.0558,444,0.0465,252,0.0617,184,0.0722,364,0.0514,276,0.0590,423,0.0476,691,0.0373,618,0.0394,us,Twitch,Daily Users
2021-05-10,0.1592,,0.1055,,0.0077,,0.0000,,0.1798,,0.1181,,0.0217,,0.0039,,0.0320,,0.0937,,,269,0.0598,348,0.0525,492,0.0442,251,0.0619,177,0.0737,367,0.0512,290,0.0575,474,0.0450,717,0.0366,644,0.0386,us,Twitch,Daily Users
2021-05-17,0.1841,,0.1055,,0.0000,,0.0000,,0.2080,,0.1318,,0.0055,,0.0000,,0.0358,,0.1035,,,318,0.0550,311,0.0556,466,0.0454,271,0.0595,201,0.0691,364,0.0514,261,0.0607,481,0.0447,740,0.0360,627,0.0391,us,Twitch,Daily Users
2021-05-24,0.1526,,0.0842,,0.0092,,0.0104,,0.1742,,0.0936,,0.0276,,0.0087,,0.0284,,0.0886,,,233,0.0642,302,0.0564,408,0.0485,242,0.0630,150,0.0800,319,0.0549,254,0.0615,421,0.0478,627,0.0391,559,0.0414,us,Twitch,Daily Users
2021-05-31,0.1248,,0.0939,,0.0205,,0.0000,,0.1412,,0.1107,,0.0229,,0.0102,,0.0253,,0.0877,,,255,0.0614,322,0.0546,466,0.0454,286,0.0579,156,0.0785,343,0.0529,299,0.0567,475,0.0450,720,0.0365,610,0.0397,us,Twitch,Daily Users
2021-06-07,0.1601,,0.0760,,0.0060,,0.0051,,0.1736,,0.1051,,0.0135,,0.0000,,0.0450,,0.0687,,,259,0.0609,313,0.0554,437,0.0469,224,0.0655,162,0.0770,340,0.0531,295,0.0571,393,0.0494,660,0.0381,573,0.0409,us,Twitch,Daily Users
2021-06-14,0.1645,,0.0894,,0.0098,,0.0000,,0.2277,,0.0965,,0.0197,,0.0000,,0.0420,,0.0691,,,204,0.0686,284,0.0582,424,0.0476,237,0.0637,122,0.0887,304,0.0562,300,0.0566,379,0.0503,602,0.0399,547,0.0419,us,Twitch,Daily Users
2021-06-21,0.1236,,0.1020,,0.0104,,0.0000,,0.1373,,0.1127,,0.0258,,0.0015,,0.0367,,0.0701,,,213,0.0671,278,0.0588,378,0.0504,230,0.0646,114,0.0918,325,0.0544,221,0.0659,404,0.0488,552,0.0417,547,0.0419,us,Twitch,Daily Users
2021-06-28,0.1314,,0.0683,,0.0121,,0.0059,,0.1750,,0.0766,,0.0199,,0.0000,,0.0240,,0.0725,,,281,0.0585,332,0.0538,506,0.0436,271,0.0595,182,0.0726,354,0.0521,340,0.0531,449,0.0462,689,0.0373,701,0.0370,us,Twitch,Daily Users
2021-07-05,0.1888,,0.0941,,0.0240,,0.0000,,0.2125,,0.1252,0.0485,0.0211,,0.0110,,0.0411,,0.1057,0.0332,,270,0.0596,321,0.0547,407,0.0486,245,0.0626,187,0.0717,328,0.0541,278,0.0588,404,0.0488,626,0.0392,618,0.0394,us,Twitch,Daily Users
2021-07-12,0.2112,,0.0889,,0.0185,,0.0000,,0.2105,,0.1264,,0.0360,,0.0061,,0.0322,,0.1085,,,232,0.0643,314,0.0553,431,0.0472,267,0.0600,147,0.0808,321,0.0547,296,0.0570,427,0.0474,657,0.0382,587,0.0404,us,Twitch,Daily Users
