Date,Age: 18-29,Age: 18-29- Significance Test (Change),Age: 30-44,Age: 30-44- Significance Test (Change),Age: 45-64,Age: 45-64- Significance Test (Change),Age: 65+,Age: 65+- Significance Test (Change),Generation: GenZers,Generation: GenZers- Significance Test (Change),Generation: Millennials,Generation: Millennials- Significance Test (Change),Generation: GenXers,Generation: GenXers- Significance Test (Change),Generation: Boomers,Generation: Boomers- Significance Test (Change),Gender: Female,Gender: Female- Significance Test (Change),Gender: Male,Gender: Male- Significance Test (Change),,Age: 18-29 (n),Age: 18-29 (MOE),Age: 30-44 (n),Age: 30-44 (MOE),Age: 45-64 (n),Age: 45-64 (MOE),Age: 65+ (n),Age: 65+ (MOE),Generation: GenZers (n),Generation: GenZers (MOE),Generation: Millennials (n),Generation: Millennials (MOE),Generation: GenXers (n),Generation: GenXers (MOE),Generation: Boomers (n),Generation: Boomers (MOE),Gender: Female (n),Gender: Female (MOE),Gender: Male (n),Gender: Male (MOE),Country,Brand,Response
2019-04-08,0.3931,-0.0962,0.5567,,0.5543,,0.4826,,0.3297,,0.5034,,0.6106,,0.4808,,0.5472,,0.4595,,,205,0.0684,267,0.0600,314,0.0553,204,0.0686,88,0.1045,296,0.0570,237,0.0637,321,0.0547,534,0.0424,456,0.0459,us,Facebook,Daily Users
2019-04-15,0.4991,0.1060,0.6097,,0.4972,,0.5126,,0.3726,,0.6245,0.1211,0.5340,,0.5177,,0.5975,,0.4409,,,230,0.0646,243,0.0629,363,0.0514,259,0.0609,109,0.0939,268,0.0599,243,0.0629,414,0.0482,597,0.0401,499,0.0439,us,Facebook,Daily Users
2019-04-22,0.4233,,0.5775,,0.5470,,0.5267,,0.3186,,0.5978,,0.5661,,0.5081,,0.5829,,0.4580,,,256,0.0612,328,0.0541,423,0.0476,238,0.0635,140,0.0828,326,0.0543,305,0.0561,412,0.0483,674,0.0377,570,0.0410,us,Facebook,Daily Users
2019-04-29,0.4226,,0.5444,,0.5799,,0.5412,,0.3575,,0.5140,-0.0838,0.5625,,0.5627,,0.5898,,0.4590,,,293,0.0573,285,0.0581,454,0.0460,259,0.0609,136,0.0840,321,0.0547,337,0.0534,422,0.0477,687,0.0374,604,0.0399,us,Facebook,Daily Users
2019-05-06,0.4505,,0.5243,,0.5727,,0.4640,,0.4675,,0.4750,,0.5916,,0.5286,,0.5576,,0.4645,,,312,0.0555,300,0.0566,422,0.0477,252,0.0617,167,0.0758,352,0.0522,298,0.0568,408,0.0485,635,0.0389,652,0.0384,us,Facebook,Daily Users
2019-05-13,0.3967,,0.5766,,0.5408,,0.5121,,0.2880,-0.1795,0.5441,,0.5712,,0.5172,,0.5790,,0.4364,,,278,0.0588,253,0.0616,374,0.0507,230,0.0646,120,0.0895,310,0.0557,275,0.0591,378,0.0504,567,0.0412,567,0.0412,us,Facebook,Daily Users
2019-05-20,0.4512,,0.5146,,0.5386,,0.5021,,0.3390,,0.5254,,0.5309,,0.5290,,0.5573,,0.4499,,,311,0.0556,347,0.0526,489,0.0443,273,0.0593,135,0.0843,397,0.0492,339,0.0532,482,0.0446,749,0.0358,670,0.0379,us,Facebook,Daily Users
2019-05-27,0.4757,,0.5511,,0.5275,,0.4810,,0.3862,,0.5291,,0.5480,,0.5289,,0.5769,,0.4411,,,340,0.0531,374,0.0507,467,0.0453,275,0.0591,160,0.0775,396,0.0492,370,0.0509,472,0.0451,768,0.0354,688,0.0374,us,Facebook,Daily Users
2019-06-03,0.4549,,0.5599,,0.5416,,0.4693,,0.3290,,0.5582,,0.5697,,0.5067,,0.5736,,0.4396,,,312,0.0555,293,0.0573,470,0.0452,285,0.0581,141,0.0825,354,0.0521,312,0.0555,490,0.0443,720,0.0365,641,0.0387,us,Facebook,Daily Users
2019-06-10,0.4612,,0.5841,,0.5359,,0.4427,,0.3620,,0.5680,,0.5670,,0.5006,,0.5723,,0.4453,,,227,0.0650,304,0.0562,463,0.0455,274,0.0592,109,0.0939,291,0.0574,333,0.0537,472,0.0451,685,0.0374,582,0.0406,us,Facebook,Daily Users
2019-06-17,0.4673,,0.5838,,0.5284,,0.5105,,0.4196,,0.5264,,0.5986,,0.5087,,0.5808,,0.4646,,,311,0.0556,314,0.0553,472,0.0451,265,0.0602,139,0.0831,372,0.0508,352,0.0522,433,0.0471,694,0.0372,669,0.0379,us,Facebook,Daily Users
2019-06-24,0.4418,,0.5098,,0.5322,,0.4929,,0.3612,,0.5390,,0.4758,-0.1228,0.5347,,0.5709,,0.4094,,,279,0.0587,279,0.0587,365,0.0513,265,0.0602,138,0.0834,306,0.0560,270,0.0596,407,0.0486,644,0.0386,544,0.0420,us,Facebook,Daily Users
2019-07-01,0.4142,,0.5859,,0.4800,,0.4768,,0.3180,,0.5474,,0.5096,,0.4868,,0.5559,,0.4201,,,310,0.0557,334,0.0536,431,0.0472,243,0.0629,153,0.0792,368,0.0511,337,0.0534,401,0.0489,686,0.0374,632,0.0390,us,Facebook,Daily Users
2019-07-08,0.4907,,0.5155,,0.4847,,0.3985,,0.3850,,0.5311,,0.5450,,0.4143,-0.0725,0.5478,,0.4016,,,292,0.0574,320,0.0548,459,0.0457,276,0.0590,120,0.0895,366,0.0512,349,0.0525,451,0.0461,682,0.0375,665,0.0380,us,Facebook,Daily Users
2019-07-15,0.4636,,0.5540,,0.5560,0.0713,0.5091,0.1106,0.4015,,0.5181,,0.5838,,0.5300,0.1158,0.5993,,0.4502,,,316,0.0551,317,0.0550,501,0.0438,288,0.0577,143,0.0820,362,0.0515,392,0.0495,452,0.0461,719,0.0365,704,0.0369,us,Facebook,Daily Users
2019-07-22,0.4254,,0.5296,,0.5479,,0.5220,,0.3460,,0.5201,,0.6022,,0.4874,,0.5832,,0.4298,,,307,0.0559,332,0.0538,466,0.0454,308,0.0558,148,0.0806,372,0.0508,356,0.0519,464,0.0455,751,0.0358,663,0.0381,us,Facebook,Daily Users
2019-07-29,0.4442,,0.5269,,0.5050,,0.5174,,0.2319,,0.5731,,0.5194,-0.0828,0.4813,,0.5599,,0.4386,,,295,0.0571,339,0.0532,439,0.0468,270,0.0596,117,0.0906,388,0.0498,349,0.0525,410,0.0484,676,0.0377,666,0.0380,us,Facebook,Daily Users
2019-08-05,0.4315,,0.5490,,0.5376,,0.5340,,0.2928,,0.5429,,0.5721,,0.5275,,0.5796,,0.4467,,,325,0.0544,320,0.0548,494,0.0441,299,0.0567,155,0.0787,375,0.0506,340,0.0531,491,0.0442,744,0.0359,694,0.0372,us,Facebook,Daily Users
2019-08-12,0.4829,,0.5547,,0.5145,,0.4915,,0.4411,0.1483,0.5429,,0.5307,,0.5004,,0.5931,,0.4204,,,304,0.0562,321,0.0547,508,0.0435,280,0.0586,125,0.0877,380,0.0503,381,0.0502,469,0.0453,752,0.0357,662,0.0381,us,Facebook,Daily Users
2019-08-19,0.4964,,0.5764,,0.4826,,0.5065,,0.3273,,0.5853,,0.5011,,0.5269,,0.6017,,0.4143,,,285,0.0581,336,0.0535,484,0.0445,287,0.0578,109,0.0939,380,0.0503,368,0.0511,460,0.0457,734,0.0362,659,0.0382,us,Facebook,Daily Users
2019-08-26,0.4721,,0.5744,,0.5338,,0.5197,,0.3587,,0.5519,,0.5805,0.0793,0.5142,,0.5831,,0.4730,0.0588,,283,0.0583,363,0.0514,464,0.0455,257,0.0611,111,0.0930,395,0.0493,378,0.0504,429,0.0473,696,0.0371,670,0.0379,us,Facebook,Daily Users
2019-09-02,0.5283,,0.5302,,0.5435,,0.4625,,0.3689,,0.5971,,0.5166,,0.5175,,0.5871,,0.4442,,,281,0.0585,363,0.0514,438,0.0468,264,0.0603,124,0.0880,360,0.0517,358,0.0518,435,0.0470,721,0.0365,624,0.0392,us,Facebook,Daily Users
2019-09-09,0.4587,,0.5548,,0.5676,,0.5011,,0.3954,,0.5124,-0.0847,0.6622,0.1456,0.5079,,0.5972,,0.4543,,,263,0.0604,365,0.0513,434,0.0470,263,0.0604,115,0.0914,395,0.0493,307,0.0559,445,0.0465,695,0.0372,630,0.0390,us,Facebook,Daily Users
2019-09-16,0.4402,,0.5667,,0.5571,,0.4559,,0.3157,,0.5709,,0.5404,-0.1218,0.5256,,0.5801,,0.4540,,,273,0.0593,337,0.0534,469,0.0453,276,0.0590,133,0.0850,352,0.0522,344,0.0528,463,0.0455,659,0.0382,695,0.0372,us,Facebook,Daily Users
2019-09-23,0.4380,,0.5533,,0.5586,,0.4543,,0.3725,,0.5203,,0.5647,,0.5095,,0.5626,,0.4576,,,267,0.0600,307,0.0559,455,0.0459,264,0.0603,101,0.0975,362,0.0515,315,0.0552,450,0.0462,659,0.0382,634,0.0389,us,Facebook,Daily Users
2019-09-30,0.4685,,0.5539,,0.5211,,0.5119,,0.2884,,0.5882,,0.4977,,0.5102,,0.5523,,0.4807,,,267,0.0600,329,0.0540,408,0.0485,256,0.0612,96,0.1000,390,0.0496,315,0.0552,404,0.0488,632,0.0390,628,0.0391,us,Facebook,Daily Users
2019-10-07,0.4481,,0.5572,,0.5160,,0.5121,,0.3200,,0.5320,,0.5545,,0.5049,,0.5655,,0.4574,,,256,0.0612,321,0.0547,444,0.0465,221,0.0659,99,0.0985,359,0.0517,338,0.0533,401,0.0489,627,0.0391,615,0.0395,us,Facebook,Daily Users
2019-10-14,0.4348,,0.5762,,0.5596,,0.4293,,0.3904,,0.5075,,0.5738,,0.5110,,0.5656,,0.4524,,,272,0.0594,332,0.0538,399,0.0491,244,0.0627,103,0.0966,370,0.0509,315,0.0552,402,0.0489,649,0.0385,598,0.0401,us,Facebook,Daily Users
2019-10-21,0.5177,,0.5269,,0.5351,,0.4231,,0.5035,,0.5220,,0.5318,,0.5087,,0.5693,,0.4416,,,241,0.0631,375,0.0506,464,0.0455,252,0.0617,105,0.0956,375,0.0506,340,0.0531,441,0.0467,698,0.0371,634,0.0389,us,Facebook,Daily Users
2019-10-28,0.4108,-0.1069,0.5992,,0.5155,,0.4647,,0.4155,,0.5365,,0.5108,,0.5117,,0.5360,,0.4650,,,250,0.0620,312,0.0555,453,0.0460,284,0.0582,119,0.0898,321,0.0547,316,0.0551,470,0.0452,720,0.0365,579,0.0407,us,Facebook,Daily Users
2019-11-04,0.4673,,0.5506,,0.5298,,0.4823,,0.3520,,0.5531,,0.5492,,0.5113,,0.5815,,0.4378,,,275,0.0591,340,0.0531,444,0.0465,260,0.0608,119,0.0898,361,0.0516,337,0.0534,441,0.0467,688,0.0374,631,0.0390,us,Facebook,Daily Users
2019-11-11,0.4299,,0.5529,,0.5287,,0.4946,,0.3408,,0.5384,,0.5358,,0.5158,,0.5773,,0.4387,,,295,0.0571,345,0.0528,475,0.0450,287,0.0578,142,0.0822,376,0.0505,339,0.0532,486,0.0445,689,0.0373,712,0.0367,us,Facebook,Daily Users
2019-11-18,0.5244,0.0945,0.5599,,0.5359,,0.4620,,0.4130,,0.5759,,0.5787,,0.4832,,0.5901,,0.4505,,,234,0.0641,305,0.0561,386,0.0499,248,0.0622,101,0.0975,330,0.0539,291,0.0574,413,0.0482,619,0.0394,554,0.0416,us,Facebook,Daily Users
2019-11-25,0.4006,-0.1238,0.5170,,0.5471,,0.4464,,0.2922,,0.5014,,0.5723,,0.4826,,0.5473,,0.4345,,,275,0.0591,317,0.0550,426,0.0475,259,0.0609,137,0.0837,341,0.0531,321,0.0547,426,0.0475,601,0.0400,676,0.0377,us,Facebook,Daily Users
2019-12-02,0.4566,,0.5991,0.0821,0.5670,,0.5127,,0.4385,0.1464,0.5266,,0.5723,,0.5726,0.0900,0.5637,,0.5116,0.0771,,276,0.0590,297,0.0569,411,0.0483,259,0.0609,110,0.0934,347,0.0526,318,0.0550,403,0.0488,650,0.0384,593,0.0402,us,Facebook,Daily Users
2019-12-09,0.4884,,0.5138,-0.0852,0.5406,,0.4423,,0.3277,,0.5521,,0.5463,,0.4957,-0.0769,0.5570,,0.4476,-0.0640,,226,0.0652,282,0.0584,347,0.0526,192,0.0707,96,0.1000,322,0.0546,244,0.0627,341,0.0531,540,0.0422,505,0.0436,us,Facebook,Daily Users
2019-12-16,0.4969,,0.5677,,0.5423,,0.4366,,0.4018,,0.5621,,0.5409,,0.5350,,0.6014,,0.4270,,,231,0.0645,247,0.0624,400,0.0490,196,0.0700,100,0.0980,288,0.0577,273,0.0593,361,0.0516,567,0.0412,507,0.0435,us,Facebook,Daily Users
2019-12-23,0.4512,,0.5330,,0.5122,,0.5082,,0.4203,,0.5296,,0.5276,,0.5035,,0.5567,,0.4485,,,268,0.0599,335,0.0535,452,0.0461,246,0.0625,133,0.0850,355,0.0520,331,0.0539,424,0.0476,670,0.0379,631,0.0390,us,Facebook,Daily Users
2019-12-30,0.4562,,0.5905,,0.5396,,0.5385,,0.3196,,0.5832,,0.5527,,0.5554,,0.5810,,0.4879,,,257,0.0611,357,0.0519,483,0.0446,277,0.0589,119,0.0898,378,0.0504,374,0.0507,460,0.0457,725,0.0364,650,0.0384,us,Facebook,Daily Users
2020-01-06,0.4953,,0.5681,,0.5638,,0.4727,,0.3827,,0.5859,,0.5545,,0.5229,,0.6059,,0.4413,,,284,0.0582,365,0.0513,496,0.0440,307,0.0559,152,0.0795,396,0.0492,362,0.0515,489,0.0443,802,0.0346,650,0.0384,us,Facebook,Daily Users
2020-01-13,0.5130,,0.5354,,0.5222,,0.4893,,0.4395,,0.5583,,0.5305,,0.4981,,0.5740,,0.4548,,,266,0.0601,353,0.0522,483,0.0446,313,0.0554,143,0.0820,382,0.0501,349,0.0525,499,0.0439,732,0.0362,683,0.0375,us,Facebook,Daily Users
2020-01-20,0.4916,,0.5361,,0.5306,,0.4859,,0.3825,,0.5333,,0.5894,,0.5066,,0.5684,,0.4607,,,280,0.0586,340,0.0531,449,0.0462,269,0.0598,131,0.0856,381,0.0502,319,0.0549,461,0.0456,673,0.0378,664,0.0380,us,Facebook,Daily Users
2020-01-27,0.4737,,0.5633,,0.5619,,0.5194,,0.4640,,0.5400,,0.5685,,0.5427,,0.5778,,0.4904,,,279,0.0587,365,0.0513,507,0.0435,238,0.0635,157,0.0782,374,0.0507,394,0.0494,416,0.0480,744,0.0359,644,0.0386,us,Facebook,Daily Users
2020-02-03,0.3885,-0.0851,0.5416,,0.5457,,0.5451,,0.2988,-0.1652,0.5299,,0.5526,,0.5429,,0.5823,,0.4377,,,289,0.0576,374,0.0507,495,0.0440,271,0.0595,157,0.0782,408,0.0485,361,0.0516,462,0.0456,741,0.0360,688,0.0374,us,Facebook,Daily Users
2020-02-10,0.4417,,0.5348,,0.5155,,0.4455,-0.0996,0.3755,,0.5111,,0.5362,,0.4858,,0.5543,,0.4249,,,266,0.0601,359,0.0517,495,0.0440,291,0.0574,137,0.0837,377,0.0505,392,0.0495,438,0.0468,733,0.0362,679,0.0376,us,Facebook,Daily Users
2020-02-17,0.4389,,0.5546,,0.4924,,0.4574,,0.2946,,0.5438,,0.5497,,0.4667,,0.5449,,0.4345,,,310,0.0557,347,0.0526,495,0.0440,293,0.0573,148,0.0806,404,0.0488,349,0.0525,491,0.0442,710,0.0368,735,0.0361,us,Facebook,Daily Users
2020-02-24,0.5069,,0.5476,,0.5113,,0.4750,,0.4774,0.1829,0.5271,,0.5496,,0.4951,,0.5679,,0.4505,,,302,0.0564,327,0.0542,438,0.0468,260,0.0608,184,0.0722,349,0.0525,324,0.0544,428,0.0474,697,0.0371,630,0.0390,us,Facebook,Daily Users
2020-03-02,0.3531,-0.1538,0.5467,,0.5642,,0.5056,,0.2575,-0.2199,0.4886,,0.5879,,0.5443,,0.5639,,0.4467,,,268,0.0599,313,0.0554,469,0.0453,234,0.0641,120,0.0895,375,0.0506,340,0.0531,405,0.0487,642,0.0387,643,0.0386,us,Facebook,Daily Users
2020-03-09,0.4304,,0.5964,,0.5793,,0.4654,,0.3753,,0.5459,,0.5729,,0.5531,,0.5967,,0.4579,,,273,0.0593,347,0.0526,449,0.0462,270,0.0596,130,0.0860,389,0.0497,327,0.0542,437,0.0469,700,0.0370,641,0.0387,us,Facebook,Daily Users
2020-03-16,0.3781,,0.5880,,0.5296,,0.5059,,0.2678,,0.5860,,0.5341,,0.5121,,0.5668,,0.4479,,,256,0.0612,318,0.0550,467,0.0453,277,0.0589,143,0.0820,347,0.0526,304,0.0562,465,0.0454,680,0.0376,638,0.0388,us,Facebook,Daily Users
2020-03-23,0.3771,,0.4900,-0.0980,0.5544,,0.4996,,0.3225,,0.4884,-0.0976,0.5736,,0.4973,,0.5646,,0.4110,,,300,0.0566,313,0.0554,463,0.0455,246,0.0625,179,0.0732,334,0.0536,334,0.0536,430,0.0473,669,0.0379,653,0.0384,us,Facebook,Daily Users
2020-03-30,0.4237,,0.5948,0.1048,0.5688,,0.5418,,0.3992,,0.5480,,0.5603,,0.5769,0.0796,0.5928,,0.4846,0.0735,,266,0.0601,294,0.0572,393,0.0494,237,0.0637,156,0.0785,299,0.0567,299,0.0567,393,0.0494,581,0.0407,609,0.0397,us,Facebook,Daily Users
2020-04-06,0.4288,,0.5309,,0.5533,,0.4886,,0.3795,,0.5345,,0.5609,,0.4916,-0.0852,0.5355,-0.0572,0.4757,,,310,0.0557,312,0.0555,474,0.0450,249,0.0621,182,0.0726,337,0.0534,366,0.0512,397,0.0492,713,0.0367,632,0.0390,us,Facebook,Daily Users
2020-04-13,0.3740,,0.6172,0.0863,0.5060,,0.5521,,0.3234,,0.5819,,0.5337,,0.5265,,0.5608,,0.4641,,,282,0.0584,340,0.0531,484,0.0445,258,0.0610,190,0.0711,325,0.0544,362,0.0515,443,0.0466,720,0.0365,643,0.0386,us,Facebook,Daily Users
2020-04-20,0.3764,,0.5614,,0.5719,,0.5202,,0.2824,,0.5617,,0.6128,0.0791,0.5166,,0.5691,,0.4520,,,307,0.0559,296,0.0570,448,0.0463,283,0.0583,194,0.0704,316,0.0551,316,0.0551,456,0.0459,702,0.0370,632,0.0390,us,Facebook,Daily Users
2020-04-27,0.3736,,0.5298,,0.5127,,0.5081,,0.3129,,0.5308,,0.4912,-0.1216,0.5448,,0.5462,,0.4275,,,279,0.0587,332,0.0538,433,0.0471,248,0.0622,182,0.0726,325,0.0544,334,0.0536,408,0.0485,638,0.0388,653,0.0384,us,Facebook,Daily Users
2020-05-04,0.4080,,0.5524,,0.5060,,0.4682,,0.3096,,0.5119,,0.5486,,0.4886,,0.5324,,0.4418,,,240,0.0633,266,0.0601,404,0.0488,238,0.0635,143,0.0820,272,0.0594,298,0.0568,386,0.0499,591,0.0403,558,0.0415,us,Facebook,Daily Users
2020-05-11,0.4093,,0.5431,,0.5304,,0.5169,,0.3532,,0.5493,,0.4872,,0.5273,,0.5847,,0.4185,,,254,0.0615,275,0.0591,380,0.0503,217,0.0665,143,0.0820,304,0.0562,266,0.0601,374,0.0507,576,0.0408,550,0.0418,us,Facebook,Daily Users
2020-05-18,0.3831,,0.5385,,0.4905,,0.5136,,0.2919,,0.5531,,0.5216,,0.4853,,0.5222,-0.0625,0.4386,,,286,0.0579,276,0.0590,460,0.0457,310,0.0557,179,0.0732,281,0.0585,280,0.0586,534,0.0424,704,0.0369,629,0.0391,us,Facebook,Daily Users
2020-05-25,0.4626,,0.5391,,0.5695,0.0791,0.4777,,0.4179,0.1261,0.5321,,0.5358,,0.5483,,0.5638,,0.4729,,,327,0.0542,320,0.0548,430,0.0473,267,0.0600,204,0.0686,326,0.0543,335,0.0535,431,0.0472,667,0.0379,677,0.0377,us,Facebook,Daily Users
2020-06-01,0.4013,,0.5695,,0.5708,,0.5340,,0.3595,,0.5410,,0.6198,0.0840,0.5457,,0.5778,,0.4653,,,334,0.0536,298,0.0568,470,0.0452,258,0.0610,227,0.0650,310,0.0557,314,0.0553,451,0.0461,685,0.0374,676,0.0377,us,Facebook,Daily Users
2020-06-08,0.4024,,0.5817,,0.5878,,0.4530,,0.3528,,0.5273,,0.6123,,0.5325,,0.5719,,0.4528,,,296,0.0570,308,0.0558,446,0.0464,243,0.0629,192,0.0707,313,0.0554,309,0.0558,431,0.0472,713,0.0367,579,0.0407,us,Facebook,Daily Users
2020-06-15,0.3765,,0.5140,,0.4984,-0.0894,0.4823,,0.3332,,0.4677,,0.5267,-0.0856,0.4910,,0.5146,-0.0573,0.4197,,,302,0.0564,286,0.0579,450,0.0462,282,0.0584,179,0.0732,309,0.0558,327,0.0542,450,0.0462,706,0.0369,614,0.0395,us,Facebook,Daily Users
2020-06-22,0.4211,,0.5607,,0.5536,,0.4685,,0.3707,,0.5223,,0.5844,,0.4974,,0.5471,,0.4701,,,285,0.0581,271,0.0595,411,0.0483,222,0.0658,176,0.0739,298,0.0568,284,0.0582,391,0.0496,578,0.0408,612,0.0396,us,Facebook,Daily Users
2020-06-29,0.3852,,0.5684,,0.5099,,0.4830,,0.3346,,0.5375,,0.5502,,0.4888,,0.5554,,0.4231,,,280,0.0586,306,0.0560,435,0.0470,248,0.0622,185,0.0721,288,0.0577,308,0.0558,462,0.0456,654,0.0383,616,0.0395,us,Facebook,Daily Users
2020-07-06,0.3757,,0.5867,,0.5306,,0.5139,,0.2710,,0.5330,,0.5811,,0.5192,,0.5561,,0.4506,,,298,0.0568,326,0.0543,446,0.0464,270,0.0596,169,0.0754,362,0.0515,329,0.0540,429,0.0473,710,0.0368,631,0.0390,us,Facebook,Daily Users
2020-07-13,0.3566,,0.6043,,0.5296,,0.5453,,0.2874,,0.5748,,0.5498,,0.5462,,0.5687,,0.4542,,,276,0.0590,350,0.0524,426,0.0475,246,0.0625,179,0.0732,332,0.0538,312,0.0555,415,0.0481,701,0.0370,598,0.0401,us,Facebook,Daily Users
2020-07-20,0.3593,,0.5576,,0.5486,,0.4946,,0.2891,,0.5208,,0.5548,,0.5293,,0.5680,,0.4186,,,303,0.0563,339,0.0532,460,0.0457,232,0.0643,174,0.0743,358,0.0518,342,0.0530,413,0.0482,713,0.0367,620,0.0394,us,Facebook,Daily Users
2020-07-27,0.3670,,0.5532,,0.5447,,0.5062,,0.3311,,0.4832,,0.6192,,0.5061,,0.5647,,0.4343,,,285,0.0581,311,0.0556,393,0.0494,250,0.0620,183,0.0724,297,0.0569,312,0.0555,396,0.0492,607,0.0398,632,0.0390,us,Facebook,Daily Users
2020-08-03,0.3783,,0.5694,,0.5271,,0.4767,,0.2751,,0.5481,,0.5225,-0.0967,0.5210,,0.5098,,0.4749,,,304,0.0562,304,0.0562,447,0.0464,259,0.0609,177,0.0737,346,0.0527,301,0.0565,428,0.0474,664,0.0380,650,0.0384,us,Facebook,Daily Users
2020-08-10,0.3683,,0.4923,,0.5633,,0.4180,,0.3596,,0.4383,-0.1098,0.5879,,0.4762,,0.5136,,0.4407,,,276,0.0590,311,0.0556,443,0.0466,225,0.0653,164,0.0765,334,0.0536,311,0.0556,401,0.0489,620,0.0394,635,0.0389,us,Facebook,Daily Users
2020-08-17,0.3969,,0.5945,0.1022,0.5326,,0.5183,0.1003,0.3425,,0.5575,0.1192,0.5354,,0.5228,,0.5403,,0.4857,,,294,0.0572,322,0.0546,460,0.0457,246,0.0625,179,0.0732,350,0.0524,333,0.0537,405,0.0487,708,0.0368,616,0.0395,us,Facebook,Daily Users
2020-08-24,0.4148,,0.6074,,0.5215,,0.4849,,0.3224,,0.5753,,0.5747,,0.4976,,0.5582,,0.4526,,,331,0.0539,317,0.0550,442,0.0466,252,0.0617,195,0.0702,344,0.0528,322,0.0546,432,0.0472,712,0.0367,630,0.0390,us,Facebook,Daily Users
2020-08-31,0.4564,,0.5645,,0.5420,,0.4579,,0.3764,,0.5547,,0.5577,,0.4938,,0.5578,,0.4694,,,258,0.0610,317,0.0550,508,0.0435,279,0.0587,126,0.0873,352,0.0522,370,0.0509,459,0.0457,684,0.0375,677,0.0377,us,Facebook,Daily Users
2020-09-07,0.4274,,0.5566,,0.5606,,0.4530,,0.4163,,0.4970,,0.5915,,0.5080,,0.5544,,0.4670,,,255,0.0614,306,0.0560,472,0.0451,256,0.0612,138,0.0834,300,0.0566,354,0.0521,438,0.0468,662,0.0381,627,0.0391,us,Facebook,Daily Users
2020-09-14,0.4766,,0.5787,,0.5480,,0.4975,,0.4239,,0.5700,,0.5358,,0.5427,,0.5760,,0.4767,,,288,0.0577,291,0.0574,427,0.0474,267,0.0600,175,0.0741,304,0.0562,339,0.0532,386,0.0499,661,0.0381,611,0.0396,us,Facebook,Daily Users
2020-09-21,0.4399,,0.5707,,0.5134,,0.4178,,0.3661,,0.5436,,0.5645,,0.4557,-0.0870,0.5502,,0.4391,,,279,0.0587,361,0.0516,458,0.0458,274,0.0592,143,0.0820,398,0.0491,347,0.0526,424,0.0476,683,0.0375,689,0.0373,us,Facebook,Daily Users
2020-09-28,0.4377,,0.5164,,0.5105,,0.4721,,0.3441,,0.5336,,0.5142,,0.4890,,0.5484,,0.4269,,,286,0.0579,392,0.0495,525,0.0428,303,0.0563,162,0.0770,395,0.0493,384,0.0500,483,0.0446,787,0.0349,718,0.0366,us,Facebook,Daily Users
2020-10-05,0.4218,,0.6266,0.1101,0.5276,,0.5023,,0.3603,,0.5585,,0.5968,0.0826,0.4943,,0.5610,,0.4804,0.0534,,372,0.0508,390,0.0496,564,0.0413,306,0.0560,199,0.0695,454,0.0460,386,0.0499,529,0.0426,851,0.0336,782,0.0350,us,Facebook,Daily Users
2020-10-12,0.4223,,0.5534,,0.5118,,0.4882,,0.3640,,0.5195,,0.5823,,0.4736,,0.5248,,0.4693,,,317,0.0550,348,0.0525,504,0.0437,291,0.0574,161,0.0772,393,0.0494,361,0.0516,475,0.0450,746,0.0359,715,0.0366,us,Facebook,Daily Users
2020-10-19,0.4334,,0.5236,,0.5089,,0.5113,,0.3047,,0.5218,,0.5519,,0.4970,,0.5362,,0.4587,,,273,0.0593,386,0.0499,470,0.0452,280,0.0586,151,0.0798,399,0.0491,363,0.0514,434,0.0470,728,0.0363,681,0.0376,us,Facebook,Daily Users
2020-10-26,0.4876,,0.5691,,0.5280,,0.5057,,0.4343,0.1297,0.5720,,0.5473,,0.5061,,0.5605,,0.4868,,,292,0.0574,412,0.0483,480,0.0447,284,0.0582,143,0.0820,448,0.0463,340,0.0531,478,0.0448,805,0.0345,662,0.0381,us,Facebook,Daily Users
2020-11-02,0.4619,,0.5999,,0.5535,,0.5595,,0.3288,,0.6061,,0.5705,,0.5591,,0.6434,0.0829,0.4472,,,238,0.0635,261,0.0607,357,0.0519,205,0.0684,131,0.0856,280,0.0586,233,0.0642,373,0.0507,531,0.0425,529,0.0426,us,Facebook,Daily Users
2020-11-09,0.3702,-0.0917,0.5942,,0.5345,,0.4345,-0.1250,0.3100,,0.5221,-0.0840,0.5676,,0.4887,,0.5505,-0.0929,0.4323,,,301,0.0565,335,0.0535,465,0.0454,253,0.0616,164,0.0765,351,0.0523,338,0.0533,449,0.0462,707,0.0369,647,0.0385,us,Facebook,Daily Users
2020-11-16,0.4488,,0.5671,,0.4773,,0.4823,,0.4097,,0.5451,,0.5254,,0.4614,,0.5791,,0.4165,,,219,0.0662,340,0.0531,458,0.0458,232,0.0643,111,0.0930,344,0.0528,326,0.0543,428,0.0474,623,0.0393,625,0.0392,us,Facebook,Daily Users
2020-11-23,0.4326,,0.5861,,0.4823,,0.4032,,0.3810,,0.5687,,0.5385,,0.4222,,0.5167,-0.0624,0.4484,,,269,0.0598,341,0.0531,430,0.0473,256,0.0612,164,0.0765,332,0.0538,347,0.0526,392,0.0495,668,0.0379,628,0.0391,us,Facebook,Daily Users
2020-11-30,0.4230,,0.5346,,0.5295,,0.4701,,0.3349,,0.5500,,0.5505,,0.4823,,0.5484,,0.4470,,,263,0.0604,370,0.0509,421,0.0478,233,0.0642,147,0.0808,376,0.0505,320,0.0548,395,0.0493,653,0.0384,634,0.0389,us,Facebook,Daily Users
