Date,Age: 18-29,Age: 18-29- Significance Test (Change),Age: 30-44,Age: 30-44- Significance Test (Change),Age: 45-64,Age: 45-64- Significance Test (Change),Age: 65+,Age: 65+- Significance Test (Change),Generation: GenZers,Generation: GenZers- Significance Test (Change),Generation: Millennials,Generation: Millennials- Significance Test (Change),Generation: GenXers,Generation: GenXers- Significance Test (Change),Generation: Boomers,Generation: Boomers- Significance Test (Change),Gender: Female,Gender: Female- Significance Test (Change),Gender: Male,Gender: Male- Significance Test (Change),,Age: 18-29 (n),Age: 18-29 (MOE),Age: 30-44 (n),Age: 30-44 (MOE),Age: 45-64 (n),Age: 45-64 (MOE),Age: 65+ (n),Age: 65+ (MOE),Generation: GenZers (n),Generation: GenZers (MOE),Generation: Millennials (n),Generation: Millennials (MOE),Generation: GenXers (n),Generation: GenXers (MOE),Generation: Boomers (n),Generation: Boomers (MOE),Gender: Female (n),Gender: Female (MOE),Gender: Male (n),Gender: Male (MOE),Country,Brand,Response
2018-05-28,0.4203,,0.2782,,0.0910,,0.0291,,0.4192,,0.3354,,0.1884,,0.0595,,0.1908,,0.2044,0.0480,,267,0.0600,375,0.0506,442,0.0466,256,0.0612,79,0.1103,408,0.0485,355,0.0520,435,0.0470,719,0.0365,621,0.0393,us,Instagram,Daily Users
2018-06-04,0.3703,,0.2558,,0.1263,,0.0702,0.0412,0.5023,,0.2913,,0.1811,,0.0946,,0.2105,,0.1770,,,255,0.0614,319,0.0549,427,0.0474,290,0.0575,84,0.1069,358,0.0518,324,0.0544,439,0.0468,648,0.0385,643,0.0386,us,Instagram,Daily Users
2018-06-11,0.3888,,0.2305,,0.1300,,0.0367,,0.4574,,0.3085,,0.1900,,0.0711,,0.2045,,0.1782,,,291,0.0574,320,0.0548,446,0.0464,271,0.0595,85,0.1063,380,0.0503,342,0.0530,440,0.0467,693,0.0372,634,0.0389,us,Instagram,Daily Users
2018-06-18,0.4128,,0.2691,,0.1144,,0.0722,,0.4888,,0.3369,,0.1838,,0.0874,,0.2269,,0.1794,,,258,0.0610,333,0.0537,468,0.0453,248,0.0622,101,0.0975,338,0.0533,336,0.0535,476,0.0449,696,0.0371,611,0.0396,us,Instagram,Daily Users
2018-06-25,0.4600,,0.2791,,0.1612,,0.0524,,0.4993,,0.3721,,0.2048,,0.1016,,0.2274,,0.2517,0.0723,,315,0.0552,345,0.0528,408,0.0485,276,0.0590,122,0.0887,402,0.0489,311,0.0556,439,0.0468,691,0.0373,653,0.0384,us,Instagram,Daily Users
2018-07-02,0.4049,,0.2161,,0.1124,-0.0488,0.0800,,0.5086,,0.3047,,0.1463,,0.0897,,0.2322,,0.1610,-0.0907,,305,0.0561,349,0.0525,506,0.0436,233,0.0642,112,0.0926,389,0.0497,388,0.0498,439,0.0468,703,0.0370,690,0.0373,us,Instagram,Daily Users
2018-07-09,0.4772,,0.2816,,0.1132,,0.0447,,0.6053,,0.3333,,0.2127,0.0664,0.0738,,0.2344,,0.2069,0.0459,,319,0.0549,316,0.0551,457,0.0458,292,0.0574,124,0.0880,364,0.0514,349,0.0525,463,0.0455,713,0.0367,671,0.0378,us,Instagram,Daily Users
2018-07-16,0.4115,,0.2385,,0.1156,,0.0625,,0.5061,,0.3078,,0.2003,,0.0756,,0.2231,,0.1961,,,342,0.0530,354,0.0521,444,0.0465,247,0.0624,104,0.0961,429,0.0473,352,0.0522,438,0.0468,740,0.0360,646,0.0386,us,Instagram,Daily Users
2018-07-23,0.3767,,0.2456,,0.1194,,0.0752,,0.4652,,0.2955,,0.1703,,0.0867,,0.2038,,0.1897,,,307,0.0559,375,0.0506,486,0.0445,295,0.0571,118,0.0902,397,0.0492,396,0.0492,469,0.0453,743,0.0360,721,0.0365,us,Instagram,Daily Users
2018-07-30,0.3364,,0.2408,,0.1523,,0.0626,,0.3146,-0.1505,0.3022,,0.1987,,0.0786,,0.2099,,0.1669,,,231,0.0645,369,0.0510,476,0.0449,287,0.0578,86,0.1057,381,0.0502,352,0.0522,463,0.0455,688,0.0374,675,0.0377,us,Instagram,Daily Users
2018-08-06,0.4767,0.1404,0.2223,,0.1279,,0.0480,,0.4791,0.1644,0.3634,,0.1927,,0.0604,,0.2308,,0.2014,,,308,0.0558,364,0.0514,430,0.0473,259,0.0609,121,0.0891,377,0.0505,373,0.0507,423,0.0476,717,0.0366,644,0.0386,us,Instagram,Daily Users
2018-08-13,0.3947,-0.0820,0.2583,,0.1270,,0.0612,,0.3823,,0.3383,,0.2010,,0.0856,,0.2196,,0.1915,,,311,0.0556,320,0.0548,478,0.0448,262,0.0605,109,0.0939,378,0.0504,355,0.0520,468,0.0453,693,0.0372,678,0.0376,us,Instagram,Daily Users
2018-08-20,0.3655,,0.2326,,0.1166,,0.0385,,0.3496,,0.2994,,0.2045,,0.0555,,0.2004,,0.1614,,,296,0.0570,338,0.0533,521,0.0429,269,0.0598,116,0.0910,370,0.0509,381,0.0502,491,0.0442,718,0.0366,707,0.0369,us,Instagram,Daily Users
2018-08-27,0.3900,,0.2210,,0.1467,,0.0498,,0.4878,,0.3194,,0.1690,,0.0933,0.0378,0.2076,,0.2012,,,304,0.0562,370,0.0509,407,0.0486,252,0.0617,73,0.1147,430,0.0473,359,0.0517,419,0.0479,691,0.0373,642,0.0387,us,Instagram,Daily Users
2018-09-03,0.4077,,0.2225,,0.0799,-0.0667,0.0527,,0.4230,,0.3151,,0.1447,,0.0540,-0.0392,0.2034,,0.1505,-0.0506,,247,0.0624,350,0.0524,439,0.0468,239,0.0634,75,0.1132,380,0.0503,334,0.0536,419,0.0479,648,0.0385,627,0.0391,us,Instagram,Daily Users
2018-09-10,0.3361,,0.2198,,0.1212,,0.0338,,0.4664,,0.2562,,0.1473,,0.0768,,0.1953,,0.1541,,,267,0.0600,308,0.0558,430,0.0473,234,0.0641,96,0.1000,349,0.0525,336,0.0535,383,0.0501,648,0.0385,590,0.0403,us,Instagram,Daily Users
2018-09-17,0.3548,,0.2508,,0.1187,,0.0792,0.0455,0.3387,,0.3025,,0.2061,,0.0852,,0.2135,,0.1700,,,275,0.0591,345,0.0528,443,0.0466,272,0.0594,83,0.1076,400,0.0490,347,0.0526,440,0.0467,720,0.0365,615,0.0395,us,Instagram,Daily Users
2018-09-24,0.3768,,0.2328,,0.1233,,0.0495,,0.4194,,0.2805,,0.2068,,0.0656,,0.2153,,0.1535,,,273,0.0593,310,0.0557,445,0.0465,269,0.0598,108,0.0943,340,0.0531,336,0.0535,456,0.0459,713,0.0367,585,0.0405,us,Instagram,Daily Users
2018-10-01,0.4133,,0.3006,,0.1269,,0.0252,,0.4857,,0.3201,,0.2374,,0.0617,,0.2180,,0.2013,0.0478,,257,0.0611,309,0.0558,461,0.0456,225,0.0653,102,0.0970,324,0.0544,351,0.0523,413,0.0482,674,0.0377,579,0.0407,us,Instagram,Daily Users
2018-10-08,0.4502,,0.3026,,0.1269,,0.0377,,0.6180,,0.3399,,0.2289,,0.0602,,0.2430,,0.1956,,,287,0.0578,318,0.0550,422,0.0477,284,0.0582,101,0.0975,351,0.0523,343,0.0529,436,0.0469,700,0.0370,611,0.0396,us,Instagram,Daily Users
2018-10-15,0.4421,,0.2312,-0.0715,0.1419,,0.0568,,0.5501,,0.3041,,0.1859,,0.0973,,0.2361,,0.1833,,,291,0.0574,357,0.0519,454,0.0460,282,0.0584,114,0.0918,371,0.0509,384,0.0500,450,0.0462,721,0.0365,663,0.0381,us,Instagram,Daily Users
2018-10-22,0.4990,,0.2179,,0.1153,,0.0601,,0.5349,,0.3344,,0.1702,,0.0748,,0.2026,,0.2118,,,257,0.0611,304,0.0562,433,0.0471,263,0.0604,100,0.0980,347,0.0526,323,0.0545,418,0.0479,647,0.0385,611,0.0396,us,Instagram,Daily Users
2018-10-29,0.4038,-0.0952,0.2214,,0.1182,,0.0410,,0.3772,-0.1577,0.2994,,0.1989,,0.0808,,0.2103,,0.1735,,,251,0.0619,325,0.0544,375,0.0506,227,0.0650,88,0.1045,339,0.0532,311,0.0556,376,0.0505,618,0.0394,560,0.0414,us,Instagram,Daily Users
2018-11-05,0.3329,,0.2517,,0.1406,,0.0579,,0.5581,0.1809,0.2835,,0.1527,,0.1075,,0.2218,,0.1650,,,284,0.0582,348,0.0525,467,0.0453,267,0.0600,84,0.1069,389,0.0497,349,0.0525,477,0.0449,669,0.0379,697,0.0371,us,Instagram,Daily Users
2018-11-12,0.3948,,0.2646,,0.1328,,0.0415,,0.5137,,0.3029,,0.1982,,0.0687,-0.0388,0.1960,,0.2112,0.0462,,331,0.0539,351,0.0523,527,0.0427,290,0.0575,122,0.0887,432,0.0472,386,0.0499,484,0.0445,724,0.0364,775,0.0352,us,Instagram,Daily Users
2018-11-19,0.4100,,0.2621,,0.1380,,0.0418,,0.5102,,0.3219,,0.2112,,0.0664,,0.2238,,0.2000,,,332,0.0538,337,0.0534,449,0.0462,291,0.0574,133,0.0850,377,0.0505,366,0.0512,468,0.0453,707,0.0369,703,0.0370,us,Instagram,Daily Users
2018-11-26,0.4513,,0.2668,,0.1320,,0.0517,,0.5362,,0.3366,,0.1887,,0.0957,,0.2199,,0.2151,,,278,0.0588,361,0.0516,429,0.0473,278,0.0588,105,0.0956,379,0.0503,334,0.0536,454,0.0460,698,0.0371,648,0.0385,us,Instagram,Daily Users
2018-12-03,0.4410,,0.2680,,0.1342,,0.0695,,0.4783,,0.3757,,0.1687,,0.1046,,0.2370,,0.2037,,,278,0.0588,269,0.0598,410,0.0484,253,0.0616,89,0.1039,336,0.0535,306,0.0560,423,0.0476,629,0.0391,581,0.0407,us,Instagram,Daily Users
2018-12-10,0.3973,,0.3201,,0.1347,,0.0411,,0.5020,,0.3835,,0.1936,,0.0635,-0.0412,0.2556,,0.1726,,,277,0.0589,312,0.0555,467,0.0453,257,0.0611,93,0.1016,354,0.0521,355,0.0520,445,0.0465,684,0.0375,629,0.0391,us,Instagram,Daily Users
2018-12-17,0.4679,,0.2826,,0.1376,,0.0224,,0.5909,,0.3396,,0.2134,,0.0784,,0.2278,,0.2165,,,257,0.0611,346,0.0527,416,0.0480,246,0.0625,97,0.0995,345,0.0528,341,0.0531,427,0.0474,615,0.0395,651,0.0384,us,Instagram,Daily Users
2018-12-24,0.4350,,0.2468,,0.0982,,0.0621,0.0397,0.4563,,0.3118,,0.1809,,0.0784,,0.1996,,0.1797,,,225,0.0653,348,0.0525,459,0.0457,256,0.0612,90,0.1033,348,0.0525,325,0.0544,454,0.0460,664,0.0380,624,0.0392,us,Instagram,Daily Users
2018-12-31,0.3788,,0.2333,,0.1382,,0.0537,,0.4407,,0.2895,,0.1905,,0.0853,,0.2219,,0.1731,,,290,0.0575,342,0.0530,463,0.0455,258,0.0610,116,0.0910,372,0.0508,349,0.0525,460,0.0457,679,0.0376,673,0.0378,us,Instagram,Daily Users
2019-01-07,0.3825,,0.2073,,0.1157,,0.0255,,0.4996,,0.2564,,0.1392,,0.0785,,0.1971,,0.1693,,,319,0.0549,329,0.0540,482,0.0446,245,0.0626,130,0.0860,416,0.0480,327,0.0542,449,0.0462,699,0.0371,676,0.0377,us,Instagram,Daily Users
2019-01-14,0.4292,,0.2457,,0.1468,,0.0582,,0.5108,,0.3199,,0.1701,,0.0937,,0.2080,,0.2087,,,267,0.0600,301,0.0565,475,0.0450,273,0.0593,114,0.0918,352,0.0522,334,0.0536,451,0.0461,691,0.0373,626,0.0392,us,Instagram,Daily Users
2019-01-21,0.4864,,0.1884,,0.1346,,0.0606,,0.6005,,0.3055,,0.1426,,0.0924,,0.2268,,0.1720,,,259,0.0609,351,0.0523,454,0.0460,289,0.0576,98,0.0990,378,0.0504,380,0.0503,435,0.0470,694,0.0372,658,0.0382,us,Instagram,Daily Users
2019-01-28,0.3958,-0.0906,0.2747,0.0863,0.1271,,0.0248,,0.4354,-0.1651,0.3161,,0.1773,,0.0769,,0.2089,,0.1946,,,261,0.0607,315,0.0552,411,0.0483,242,0.0630,119,0.0898,358,0.0518,288,0.0577,403,0.0488,630,0.0390,599,0.0400,us,Instagram,Daily Users
2019-02-04,0.4055,,0.2701,,0.1441,,0.0523,,0.4142,,0.3338,,0.2130,,0.0787,,0.2179,,0.2141,,,257,0.0611,307,0.0559,406,0.0486,219,0.0662,113,0.0922,343,0.0529,297,0.0569,394,0.0494,671,0.0378,518,0.0431,us,Instagram,Daily Users
2019-02-11,0.4000,,0.2389,,0.1294,,0.0472,,0.4882,,0.2805,,0.1835,,0.0673,,0.2120,,0.1741,,,263,0.0604,341,0.0531,481,0.0447,259,0.0609,126,0.0873,360,0.0517,361,0.0516,434,0.0470,715,0.0366,629,0.0391,us,Instagram,Daily Users
2019-02-18,0.4740,,0.3229,0.0840,0.1066,,0.0552,,0.5462,,0.3749,0.0945,0.1674,,0.0838,,0.2517,,0.2087,,,304,0.0562,359,0.0517,449,0.0462,286,0.0579,150,0.0800,382,0.0501,347,0.0526,463,0.0455,741,0.0360,658,0.0382,us,Instagram,Daily Users
2019-02-25,0.3857,-0.0882,0.2795,,0.1178,,0.0362,,0.4823,,0.2846,-0.0904,0.2170,,0.0499,,0.1981,-0.0536,0.2085,,,271,0.0595,325,0.0544,403,0.0488,237,0.0637,127,0.0870,347,0.0526,315,0.0552,394,0.0494,603,0.0399,633,0.0390,us,Instagram,Daily Users
2019-03-04,0.3915,,0.2434,,0.1594,,0.0481,,0.4923,,0.3019,,0.2015,,0.0741,,0.2157,,0.1909,,,262,0.0605,319,0.0549,442,0.0466,272,0.0594,108,0.0943,342,0.0530,353,0.0522,421,0.0478,666,0.0380,629,0.0391,us,Instagram,Daily Users
2019-03-11,0.3906,,0.2689,,0.1420,,0.0442,,0.5014,,0.3014,,0.1840,,0.0866,,0.2502,,0.1630,,,259,0.0609,264,0.0603,361,0.0516,243,0.0629,113,0.0922,310,0.0557,247,0.0624,406,0.0486,581,0.0407,547,0.0419,us,Instagram,Daily Users
2019-03-18,0.3263,,0.2660,,0.0842,-0.0578,0.0199,,0.3371,-0.1643,0.2828,,0.1676,,0.0509,,0.1925,-0.0577,0.1460,,,262,0.0605,258,0.0610,400,0.0490,218,0.0664,121,0.0891,292,0.0574,284,0.0582,384,0.0500,560,0.0414,577,0.0408,us,Instagram,Daily Users
2019-03-25,0.5189,0.1926,0.2634,,0.1236,,0.0477,,0.5640,0.2269,0.3902,0.1074,0.1908,,0.0562,,0.2298,,0.2367,0.0907,,251,0.0619,262,0.0605,367,0.0512,213,0.0671,113,0.0922,301,0.0565,264,0.0603,362,0.0515,576,0.0408,516,0.0431,us,Instagram,Daily Users
2019-04-01,0.4967,,0.2932,,0.0988,,0.0672,,0.5586,,0.3735,,0.2037,,0.0479,,0.2654,,0.1942,,,245,0.0626,253,0.0616,358,0.0518,213,0.0671,111,0.0930,288,0.0577,277,0.0589,345,0.0528,532,0.0425,538,0.0423,us,Instagram,Daily Users
2019-04-08,0.4770,,0.2919,,0.1097,,0.0592,,0.5064,,0.3871,,0.1660,,0.0892,0.0413,0.2404,,0.1890,,,194,0.0704,235,0.0639,329,0.0540,214,0.0670,87,0.1051,236,0.0638,262,0.0605,337,0.0534,511,0.0434,462,0.0456,us,Instagram,Daily Users
2019-04-15,0.4440,,0.2662,,0.1570,,0.0185,,0.5209,,0.2802,-0.1068,0.2337,,0.0747,,0.2391,,0.1888,,,253,0.0616,262,0.0605,431,0.0472,220,0.0661,142,0.0822,271,0.0595,311,0.0556,392,0.0495,670,0.0379,495,0.0440,us,Instagram,Daily Users
2019-04-22,0.4548,,0.1974,,0.1448,,0.0885,0.0700,0.5382,,0.2986,,0.1892,,0.1009,,0.2321,,0.1926,,,287,0.0578,316,0.0551,456,0.0459,254,0.0615,125,0.0877,355,0.0520,330,0.0539,447,0.0464,723,0.0364,591,0.0403,us,Instagram,Daily Users
2019-04-29,0.4181,,0.2579,,0.0995,,0.0635,,0.4921,,0.3178,,0.1694,,0.0639,,0.2164,,0.1750,,,260,0.0608,314,0.0553,432,0.0472,258,0.0610,99,0.0985,356,0.0519,318,0.0550,428,0.0474,674,0.0377,589,0.0404,us,Instagram,Daily Users
2019-05-06,0.4347,,0.3255,,0.1280,,0.0608,,0.4349,,0.3879,,0.2358,0.0664,0.0480,,0.2343,,0.2199,,,266,0.0601,277,0.0589,407,0.0486,256,0.0612,130,0.0860,303,0.0563,316,0.0551,395,0.0493,587,0.0404,619,0.0394,us,Instagram,Daily Users
2019-05-13,0.4316,,0.3003,,0.1453,,0.0685,,0.5381,,0.3462,,0.1925,,0.0919,0.0440,0.2155,,0.2443,,,240,0.0633,290,0.0575,387,0.0498,229,0.0648,107,0.0947,323,0.0545,294,0.0572,370,0.0509,607,0.0398,540,0.0422,us,Instagram,Daily Users
2019-05-20,0.5076,,0.3284,,0.1782,,0.0582,,0.6191,,0.3834,,0.2408,,0.1007,,0.2404,,0.2915,,,316,0.0551,335,0.0535,456,0.0459,279,0.0587,162,0.0770,353,0.0522,352,0.0522,461,0.0456,708,0.0368,679,0.0376,us,Instagram,Daily Users
2019-05-27,0.4615,,0.2716,,0.1491,,0.0524,,0.5547,,0.3294,,0.1987,,0.0974,,0.2457,,0.2029,-0.0886,,317,0.0550,334,0.0536,524,0.0428,291,0.0574,146,0.0811,379,0.0503,366,0.0512,516,0.0431,774,0.0352,693,0.0372,us,Instagram,Daily Users
2019-06-03,0.4567,,0.2987,,0.1371,,0.0511,,0.4742,,0.3825,,0.2062,,0.0826,,0.2507,,0.2051,,,327,0.0542,308,0.0558,459,0.0457,299,0.0567,145,0.0814,368,0.0511,314,0.0553,514,0.0432,744,0.0359,649,0.0385,us,Instagram,Daily Users
2019-06-10,0.4498,,0.2794,,0.1376,,0.0705,,0.4953,,0.3478,,0.1894,,0.0942,,0.2302,,0.2140,,,286,0.0579,339,0.0532,462,0.0456,299,0.0567,134,0.0847,369,0.0510,334,0.0536,485,0.0445,703,0.0370,683,0.0375,us,Instagram,Daily Users
2019-06-17,0.4423,,0.2827,,0.1770,,0.0346,,0.5424,,0.3264,,0.2458,,0.0890,,0.2447,,0.2142,,,286,0.0579,308,0.0558,445,0.0465,269,0.0598,122,0.0887,344,0.0528,331,0.0539,454,0.0460,706,0.0369,602,0.0399,us,Instagram,Daily Users
2019-06-24,0.4444,,0.3165,,0.1303,,0.0570,,0.5034,,0.3553,,0.2063,,0.0859,,0.2450,,0.2253,,,277,0.0589,283,0.0583,381,0.0502,229,0.0648,154,0.0790,291,0.0574,274,0.0592,401,0.0489,599,0.0400,571,0.0410,us,Instagram,Daily Users
2019-07-01,0.4956,,0.3469,,0.1214,,0.0306,,0.5636,,0.3898,,0.2156,,0.0649,,0.2519,,0.2388,,,317,0.0550,318,0.0550,385,0.0499,294,0.0572,168,0.0756,330,0.0539,330,0.0539,406,0.0486,705,0.0369,608,0.0397,us,Instagram,Daily Users
2019-07-08,0.3952,-0.1004,0.3386,,0.1125,,0.0462,,0.4834,,0.3567,,0.1665,,0.0758,,0.2216,,0.2077,,,310,0.0557,323,0.0545,491,0.0442,270,0.0596,160,0.0775,371,0.0509,321,0.0547,462,0.0456,726,0.0364,669,0.0379,us,Instagram,Daily Users
2019-07-15,0.4001,,0.2955,,0.1328,,0.0443,,0.4512,,0.3259,,0.2023,,0.0667,,0.2170,,0.1996,,,302,0.0564,344,0.0528,523,0.0429,298,0.0568,175,0.0741,340,0.0531,392,0.0495,493,0.0441,702,0.0370,766,0.0354,us,Instagram,Daily Users
