Date,Age: 18-29,Age: 18-29- Significance Test (Change),Age: 30-44,Age: 30-44- Significance Test (Change),Age: 45-64,Age: 45-64- Significance Test (Change),Age: 65+,Age: 65+- Significance Test (Change),Generation: GenZers,Generation: GenZers- Significance Test (Change),Generation: Millennials,Generation: Millennials- Significance Test (Change),Generation: GenXers,Generation: GenXers- Significance Test (Change),Generation: Boomers,Generation: Boomers- Significance Test (Change),Gender: Female,Gender: Female- Significance Test (Change),Gender: Male,Gender: Male- Significance Test (Change),,Age: 18-29 (n),Age: 18-29 (MOE),Age: 30-44 (n),Age: 30-44 (MOE),Age: 45-64 (n),Age: 45-64 (MOE),Age: 65+ (n),Age: 65+ (MOE),Generation: GenZers (n),Generation: GenZers (MOE),Generation: Millennials (n),Generation: Millennials (MOE),Generation: GenXers (n),Generation: GenXers (MOE),Generation: Boomers (n),Generation: Boomers (MOE),Gender: Female (n),Gender: Female (MOE),Gender: Male (n),Gender: Male (MOE),Country,Brand,Response
2019-03-11,0.4395,0.0883,0.1431,,0.0474,,0.0106,,0.5078,,0.2706,,0.0887,,0.0118,,0.1378,,0.1634,,,270,0.0596,253,0.0616,429,0.0473,227,0.0650,124,0.0880,300,0.0566,322,0.0546,376,0.0505,585,0.0405,594,0.0402,us,Snapchat,Daily Users
2019-03-18,0.3890,,0.1510,,0.0473,,0.0146,,0.4816,,0.2284,,0.0878,,0.0223,,0.1660,,0.1023,-0.0611,,225,0.0653,273,0.0593,383,0.0501,225,0.0653,105,0.0956,300,0.0566,253,0.0616,391,0.0496,581,0.0407,525,0.0428,us,Snapchat,Daily Users
2019-03-25,0.4075,,0.1519,,0.0396,,0.0000,,0.5003,,0.2496,,0.0591,,0.0212,,0.1551,,0.1178,,,205,0.0684,238,0.0635,317,0.0550,206,0.0683,99,0.0985,244,0.0627,261,0.0607,318,0.0550,500,0.0438,467,0.0453,us,Snapchat,Daily Users
2019-04-01,0.3904,,0.1257,,0.0528,,0.0105,,0.5058,,0.1925,,0.0906,,0.0288,,0.1495,,0.1139,,,228,0.0649,213,0.0671,384,0.0500,218,0.0664,106,0.0952,265,0.0602,257,0.0611,362,0.0515,550,0.0418,493,0.0441,us,Snapchat,Daily Users
2019-04-08,0.4109,,0.1700,,0.0530,,0.0098,,0.5212,,0.2500,,0.0949,,0.0284,,0.1643,,0.1421,,,234,0.0641,238,0.0635,357,0.0519,201,0.0691,104,0.0961,273,0.0593,265,0.0602,340,0.0531,500,0.0438,529,0.0426,us,Snapchat,Daily Users
2019-04-15,0.4439,,0.1874,,0.0622,,0.0027,,0.4245,,0.3088,,0.1007,,0.0251,,0.1737,,0.1477,,,239,0.0634,300,0.0566,404,0.0488,226,0.0652,122,0.0887,308,0.0558,313,0.0554,384,0.0500,591,0.0403,578,0.0408,us,Snapchat,Daily Users
2019-04-22,0.4543,,0.1641,,0.0613,,0.0040,,0.5165,,0.3105,,0.0730,,0.0236,,0.1715,,0.1531,,,281,0.0585,312,0.0555,441,0.0467,234,0.0641,114,0.0918,367,0.0512,323,0.0545,410,0.0484,683,0.0375,585,0.0405,us,Snapchat,Daily Users
2019-04-29,0.4793,,0.1297,,0.0567,,0.0152,,0.5841,,0.2540,,0.0786,,0.0421,,0.1567,,0.1607,,,278,0.0588,315,0.0552,452,0.0461,236,0.0638,126,0.0873,338,0.0533,310,0.0557,451,0.0461,656,0.0383,625,0.0392,us,Snapchat,Daily Users
2019-05-06,0.4051,,0.1338,,0.0422,,0.0203,,0.4792,,0.2550,,0.0679,,0.0203,,0.1776,,0.1126,-0.0482,,312,0.0555,314,0.0553,462,0.0456,225,0.0653,146,0.0811,347,0.0526,360,0.0517,401,0.0489,688,0.0374,625,0.0392,us,Snapchat,Daily Users
2019-05-13,0.4167,,0.1667,,0.0586,,0.0079,,0.4267,,0.2879,,0.0882,,0.0206,,0.1579,,0.1421,,,256,0.0612,295,0.0571,402,0.0489,251,0.0619,128,0.0866,319,0.0549,301,0.0565,406,0.0486,656,0.0383,549,0.0418,us,Snapchat,Daily Users
2019-05-20,0.4067,,0.1768,,0.0599,,0.0053,,0.4988,,0.2609,,0.1215,,0.0185,,0.1580,,0.1406,,,306,0.0560,304,0.0562,474,0.0450,307,0.0559,131,0.0856,352,0.0522,348,0.0525,470,0.0452,724,0.0364,666,0.0380,us,Snapchat,Daily Users
2019-05-27,0.4406,,0.1863,,0.0503,,0.0063,,0.5657,,0.2789,,0.0948,,0.0125,,0.1563,,0.1889,0.0483,,367,0.0512,346,0.0527,445,0.0465,293,0.0573,171,0.0749,404,0.0488,372,0.0508,441,0.0467,727,0.0363,725,0.0364,us,Snapchat,Daily Users
2019-06-03,0.3945,,0.1692,,0.0697,,0.0114,,0.4385,-0.1272,0.2679,,0.1139,,0.0244,,0.1683,,0.1367,-0.0522,,312,0.0555,368,0.0511,480,0.0447,287,0.0578,135,0.0843,411,0.0483,353,0.0522,482,0.0446,768,0.0354,679,0.0376,us,Snapchat,Daily Users
2019-06-10,0.4177,,0.1750,,0.0449,,0.0126,,0.4642,,0.2461,,0.1120,,0.0249,,0.1509,,0.1420,,,275,0.0591,336,0.0535,507,0.0435,242,0.0630,124,0.0880,361,0.0516,361,0.0516,475,0.0450,708,0.0368,652,0.0384,us,Snapchat,Daily Users
2019-06-17,0.3698,,0.1727,,0.0517,,0.0220,,0.4491,,0.2511,,0.0945,,0.0265,,0.1609,,0.1206,,,274,0.0592,307,0.0559,446,0.0464,270,0.0596,110,0.0934,366,0.0512,318,0.0550,451,0.0461,670,0.0379,627,0.0391,us,Snapchat,Daily Users
2019-06-24,0.4074,,0.1332,,0.0294,,0.0119,,0.4503,,0.2500,,0.0432,-0.0513,0.0197,,0.1339,,0.1419,,,298,0.0568,276,0.0590,453,0.0460,238,0.0635,169,0.0754,299,0.0567,329,0.0540,411,0.0483,648,0.0385,616,0.0395,us,Snapchat,Daily Users
2019-07-01,0.4281,,0.1566,,0.0613,0.0318,0.0055,,0.4947,,0.2567,,0.0961,0.0530,0.0258,,0.1323,,0.1742,,,297,0.0569,343,0.0529,484,0.0445,276,0.0590,132,0.0853,387,0.0498,370,0.0509,450,0.0462,765,0.0354,635,0.0389,us,Snapchat,Daily Users
2019-07-08,0.3777,,0.0982,-0.0584,0.0379,,0.0112,,0.4137,,0.2326,,0.0533,-0.0428,0.0192,,0.1302,,0.0921,-0.0821,,265,0.0602,318,0.0550,499,0.0439,302,0.0564,108,0.0943,335,0.0535,367,0.0512,501,0.0438,689,0.0373,696,0.0371,us,Snapchat,Daily Users
2019-07-15,0.4519,,0.1247,,0.0579,,0.0232,,0.5370,,0.2429,,0.0860,,0.0205,,0.1679,,0.1420,0.0499,,312,0.0555,377,0.0505,442,0.0466,278,0.0588,155,0.0787,396,0.0492,356,0.0519,434,0.0470,773,0.0352,635,0.0389,us,Snapchat,Daily Users
2019-07-22,0.4223,,0.1794,0.0547,0.0556,,0.0000,-0.0232,0.5499,,0.2389,,0.1205,,0.0162,,0.1563,,0.1669,,,345,0.0528,367,0.0512,488,0.0444,278,0.0588,163,0.0768,396,0.0492,387,0.0498,467,0.0453,759,0.0356,719,0.0365,us,Snapchat,Daily Users
2019-07-29,0.4221,,0.1354,,0.0625,,0.0026,,0.5249,,0.2142,,0.1178,,0.0097,,0.1625,,0.1328,,,297,0.0569,338,0.0533,468,0.0453,256,0.0612,147,0.0808,361,0.0516,362,0.0515,420,0.0478,691,0.0373,668,0.0379,us,Snapchat,Daily Users
2019-08-05,0.3896,,0.1555,,0.0304,-0.0321,0.0066,,0.3978,-0.1271,0.2723,,0.0497,-0.0681,0.0210,,0.1327,,0.1298,,,289,0.0576,375,0.0506,498,0.0439,270,0.0596,141,0.0825,380,0.0503,360,0.0517,492,0.0442,731,0.0362,702,0.0370,us,Snapchat,Daily Users
2019-08-12,0.4192,,0.1601,,0.0527,,0.0000,,0.4496,,0.2924,,0.0655,,0.0223,,0.1379,,0.1358,,,261,0.0607,310,0.0557,491,0.0442,290,0.0575,116,0.0910,340,0.0531,351,0.0523,481,0.0447,702,0.0370,649,0.0385,us,Snapchat,Daily Users
2019-08-19,0.4467,,0.1748,,0.0558,,0.0074,,0.5427,,0.2744,,0.1043,,0.0212,,0.1585,,0.1629,,,298,0.0568,362,0.0515,450,0.0462,284,0.0582,131,0.0856,384,0.0500,344,0.0528,461,0.0456,754,0.0357,641,0.0387,us,Snapchat,Daily Users
2019-08-26,0.3721,,0.1278,,0.0563,,0.0148,,0.4977,,0.2018,-0.0726,0.0902,,0.0214,,0.1451,,0.1135,-0.0494,,268,0.0599,312,0.0555,461,0.0456,265,0.0602,114,0.0918,360,0.0517,338,0.0533,449,0.0462,676,0.0377,630,0.0390,us,Snapchat,Daily Users
2019-09-02,0.4509,,0.1661,,0.0603,,0.0111,,0.5374,,0.2812,0.0795,0.1009,,0.0235,,0.1772,,0.1363,,,281,0.0585,343,0.0529,471,0.0452,280,0.0586,111,0.0930,388,0.0498,356,0.0519,458,0.0458,682,0.0375,694,0.0372,us,Snapchat,Daily Users
2019-09-09,0.4041,,0.1719,,0.0412,,0.0023,,0.4595,,0.2653,,0.0908,,0.0177,,0.1340,-0.0431,0.1453,,,286,0.0579,350,0.0524,500,0.0438,280,0.0586,104,0.0961,413,0.0482,339,0.0532,504,0.0437,771,0.0353,646,0.0386,us,Snapchat,Daily Users
2019-09-16,0.3657,,0.1353,,0.0546,,0.0284,0.0262,0.4237,,0.2309,,0.0889,,0.0357,,0.1472,,0.1151,,,273,0.0593,316,0.0551,452,0.0461,296,0.0570,115,0.0914,356,0.0519,307,0.0559,491,0.0442,678,0.0376,660,0.0381,us,Snapchat,Daily Users
2019-09-23,0.4321,,0.1762,,0.0345,,0.0100,,0.5062,,0.2660,,0.0994,,0.0137,,0.1606,,0.1385,,,253,0.0616,368,0.0511,432,0.0472,226,0.0652,84,0.1069,424,0.0476,308,0.0558,412,0.0483,641,0.0387,639,0.0388,us,Snapchat,Daily Users
2019-09-30,0.3958,,0.1917,,0.0476,,0.0168,,0.4743,,0.2901,,0.0810,,0.0273,,0.1530,,0.1606,,,291,0.0574,299,0.0567,379,0.0503,275,0.0591,118,0.0902,364,0.0514,274,0.0592,417,0.0480,607,0.0398,637,0.0388,us,Snapchat,Daily Users
2019-10-07,0.4370,,0.2019,,0.0382,,0.0119,,0.4808,,0.3087,,0.0827,,0.0212,,0.1368,,0.1634,,,227,0.0650,299,0.0567,428,0.0474,241,0.0631,81,0.1089,340,0.0531,316,0.0551,421,0.0478,614,0.0395,581,0.0407,us,Snapchat,Daily Users
2019-10-14,0.3719,,0.2062,,0.0404,,0.0185,,0.4938,,0.2609,,0.1028,,0.0178,,0.1479,,0.1508,,,257,0.0611,330,0.0539,422,0.0477,229,0.0648,101,0.0975,358,0.0518,315,0.0552,403,0.0488,638,0.0388,599,0.0400,us,Snapchat,Daily Users
2019-10-21,0.4317,,0.1718,,0.0597,,0.0216,,0.4512,,0.2809,,0.0992,,0.0229,,0.1647,,0.1378,,,245,0.0626,295,0.0571,436,0.0469,258,0.0610,110,0.0934,336,0.0535,312,0.0555,414,0.0482,665,0.0380,569,0.0411,us,Snapchat,Daily Users
2019-10-28,0.3237,-0.1081,0.1879,,0.0667,,0.0104,,0.4326,,0.2500,,0.0934,,0.0388,,0.1524,,0.1269,,,274,0.0592,292,0.0574,414,0.0482,255,0.0614,97,0.0995,346,0.0527,299,0.0567,448,0.0463,669,0.0379,566,0.0412,us,Snapchat,Daily Users
2019-11-04,0.4077,0.0841,0.1790,,0.0820,,0.0143,,0.5024,,0.2671,,0.1356,,0.0313,,0.1571,,0.1698,0.0429,,288,0.0577,327,0.0542,442,0.0466,265,0.0602,119,0.0898,367,0.0512,321,0.0547,456,0.0459,668,0.0379,654,0.0383,us,Snapchat,Daily Users
2019-11-11,0.3895,,0.1645,,0.0400,-0.0419,0.0078,,0.4313,,0.2649,,0.0985,,0.0131,,0.1398,,0.1485,,,314,0.0553,335,0.0535,466,0.0454,261,0.0607,143,0.0820,370,0.0509,327,0.0542,480,0.0447,704,0.0369,672,0.0378,us,Snapchat,Daily Users
2019-11-18,0.4227,,0.1396,,0.0762,0.0362,0.0028,,0.5007,,0.2474,,0.1162,,0.0237,,0.1469,,0.1345,,,217,0.0665,278,0.0588,432,0.0472,242,0.0630,91,0.1027,303,0.0563,292,0.0574,418,0.0479,559,0.0414,610,0.0397,us,Snapchat,Daily Users
2019-11-25,0.4064,,0.1798,,0.0678,,0.0131,,0.4777,,0.2419,,0.1188,,0.0319,,0.1558,,0.1595,,,281,0.0585,313,0.0554,441,0.0467,257,0.0611,140,0.0828,340,0.0531,335,0.0535,411,0.0483,644,0.0386,648,0.0385,us,Snapchat,Daily Users
2019-12-02,0.3925,,0.2153,,0.0570,,0.0127,,0.5192,,0.2633,,0.1056,,0.0337,,0.1711,,0.1349,,,221,0.0659,310,0.0557,401,0.0489,236,0.0638,101,0.0975,307,0.0559,308,0.0558,389,0.0497,598,0.0401,569,0.0411,us,Snapchat,Daily Users
2019-12-09,0.4072,,0.2124,,0.0539,,0.0048,,0.3881,,0.3381,,0.0951,,0.0244,,0.1645,,0.1603,,,254,0.0615,245,0.0626,354,0.0521,229,0.0648,119,0.0898,281,0.0585,259,0.0609,372,0.0508,543,0.0421,539,0.0422,us,Snapchat,Daily Users
2019-12-16,0.4504,,0.2065,,0.0525,,0.0162,,0.5530,0.1649,0.2601,,0.1263,,0.0127,,0.1432,,0.1953,,,246,0.0625,272,0.0594,380,0.0503,239,0.0634,135,0.0843,284,0.0582,280,0.0586,380,0.0503,602,0.0399,535,0.0424,us,Snapchat,Daily Users
2019-12-23,0.4212,,0.1817,,0.0731,,0.0173,,0.5062,,0.2543,,0.1229,,0.0319,,0.1662,,0.1595,,,304,0.0562,355,0.0520,467,0.0453,294,0.0572,147,0.0808,388,0.0498,364,0.0514,444,0.0465,767,0.0354,653,0.0384,us,Snapchat,Daily Users
2019-12-30,0.4386,,0.1986,,0.0681,,0.0071,,0.5904,,0.2646,,0.1014,,0.0182,,0.1765,,0.1602,,,313,0.0554,337,0.0534,467,0.0453,292,0.0574,151,0.0798,392,0.0495,371,0.0509,448,0.0463,762,0.0355,648,0.0385,us,Snapchat,Daily Users
2020-01-06,0.4475,,0.2072,,0.0660,,0.0091,,0.4476,-0.1427,0.3091,,0.1164,,0.0160,,0.1703,,0.1658,,,292,0.0574,354,0.0521,480,0.0447,292,0.0574,141,0.0825,394,0.0494,389,0.0497,428,0.0474,720,0.0365,698,0.0371,us,Snapchat,Daily Users
2020-01-13,0.4116,,0.1631,,0.0616,,0.0116,,0.4643,,0.2559,,0.1129,,0.0098,,0.1358,,0.1733,,,292,0.0574,354,0.0521,482,0.0446,237,0.0637,142,0.0822,391,0.0496,360,0.0517,409,0.0485,698,0.0371,667,0.0379,us,Snapchat,Daily Users
2020-01-20,0.4168,,0.1768,,0.0689,,0.0089,,0.4399,,0.2762,,0.0864,,0.0343,0.0245,0.1586,,0.1533,,,297,0.0569,360,0.0517,494,0.0441,284,0.0582,148,0.0806,399,0.0491,375,0.0506,464,0.0455,734,0.0362,700,0.0370,us,Snapchat,Daily Users
2020-01-27,0.3966,,0.1780,,0.0528,,0.0068,,0.5442,,0.1983,-0.0779,0.1014,,0.0254,,0.1430,,0.1508,,,292,0.0574,356,0.0519,466,0.0454,289,0.0576,146,0.0811,406,0.0486,339,0.0532,438,0.0468,730,0.0363,674,0.0377,us,Snapchat,Daily Users
2020-02-03,0.3985,,0.1894,,0.0482,,0.0139,,0.4906,,0.2336,,0.0984,,0.0298,,0.1315,,0.1729,,,287,0.0578,345,0.0528,466,0.0454,253,0.0616,146,0.0811,369,0.0510,359,0.0517,420,0.0478,677,0.0377,674,0.0377,us,Snapchat,Daily Users
2020-02-10,0.3827,,0.1856,,0.0592,,0.0096,,0.4796,,0.2202,,0.1046,,0.0214,,0.1299,,0.1463,,,252,0.0617,376,0.0505,499,0.0439,316,0.0551,134,0.0847,381,0.0502,384,0.0500,476,0.0449,754,0.0357,689,0.0373,us,Snapchat,Daily Users
2020-02-17,0.3674,,0.1807,,0.0848,,0.0140,,0.4840,,0.2101,,0.1247,,0.0352,,0.1488,,0.1647,,,293,0.0573,390,0.0496,464,0.0455,268,0.0599,146,0.0811,427,0.0474,374,0.0507,408,0.0485,746,0.0359,669,0.0379,us,Snapchat,Daily Users
2020-02-24,0.4010,,0.2166,,0.0609,,0.0063,,0.4481,,0.2944,0.0842,0.0920,,0.0216,,0.1579,,0.1647,,,301,0.0565,356,0.0519,461,0.0456,297,0.0569,165,0.0763,371,0.0509,368,0.0511,464,0.0455,770,0.0353,644,0.0386,us,Snapchat,Daily Users
2020-03-02,0.4024,,0.1921,,0.0673,,0.0087,,0.4886,,0.2425,,0.1037,,0.0282,,0.1494,,0.1852,,,332,0.0538,309,0.0558,460,0.0457,250,0.0620,190,0.0711,353,0.0522,345,0.0528,424,0.0476,674,0.0377,677,0.0377,us,Snapchat,Daily Users
2020-03-09,0.3783,,0.2234,,0.0536,,0.0074,,0.4109,,0.2927,,0.0892,,0.0164,,0.1518,,0.1422,-0.0430,,243,0.0629,353,0.0522,488,0.0444,270,0.0596,120,0.0895,380,0.0503,352,0.0522,445,0.0465,682,0.0375,673,0.0378,us,Snapchat,Daily Users
2020-03-16,0.3694,,0.2215,,0.0551,,0.0080,,0.4521,,0.2589,,0.0961,,0.0160,,0.1321,,0.1655,,,274,0.0592,328,0.0541,506,0.0436,269,0.0598,146,0.0811,371,0.0509,344,0.0528,462,0.0456,720,0.0365,657,0.0382,us,Snapchat,Daily Users
2020-03-23,0.4545,0.0851,0.2053,,0.0508,,0.0085,,0.5668,,0.2465,,0.1312,,0.0156,,0.1836,0.0515,0.1761,,,335,0.0535,337,0.0534,459,0.0457,242,0.0630,181,0.0728,376,0.0505,341,0.0531,431,0.0472,675,0.0377,699,0.0371,us,Snapchat,Daily Users
2020-03-30,0.3900,,0.2129,,0.0674,,0.0000,,0.5007,,0.2375,,0.1069,,0.0162,,0.1487,,0.1726,,,272,0.0594,277,0.0589,402,0.0489,241,0.0631,165,0.0763,302,0.0564,294,0.0572,389,0.0497,564,0.0413,629,0.0391,us,Snapchat,Daily Users
2020-04-06,0.4317,,0.1736,,0.0606,,0.0081,,0.4990,,0.2518,,0.0980,,0.0169,,0.1515,,0.1874,,,306,0.0560,294,0.0572,430,0.0473,221,0.0659,181,0.0728,334,0.0536,311,0.0556,386,0.0499,651,0.0384,600,0.0400,us,Snapchat,Daily Users
2020-04-13,0.4075,,0.2079,,0.0884,,0.0107,,0.4889,,0.2740,,0.1240,,0.0301,,0.1526,,0.1920,,,279,0.0587,360,0.0517,411,0.0483,274,0.0592,145,0.0814,367,0.0512,355,0.0520,406,0.0486,671,0.0378,654,0.0383,us,Snapchat,Daily Users
2020-04-20,0.4208,,0.2322,,0.0555,,0.0093,,0.5186,,0.2708,,0.1223,,0.0095,,0.1523,,0.1895,,,292,0.0574,302,0.0564,444,0.0465,250,0.0620,160,0.0775,337,0.0534,342,0.0530,398,0.0491,647,0.0385,640,0.0387,us,Snapchat,Daily Users
2020-04-27,0.4467,,0.1813,,0.0725,,0.0077,,0.5014,,0.2657,,0.1159,,0.0304,,0.1763,,0.1731,,,300,0.0566,307,0.0559,454,0.0460,224,0.0655,184,0.0722,303,0.0563,337,0.0534,423,0.0476,642,0.0387,643,0.0386,us,Snapchat,Daily Users
2020-05-04,0.4117,,0.2325,,0.0668,,0.0069,,0.4671,,0.2614,,0.1474,,0.0125,,0.1764,,0.1852,,,288,0.0577,253,0.0616,401,0.0489,193,0.0705,184,0.0722,268,0.0599,305,0.0561,345,0.0528,542,0.0421,593,0.0402,us,Snapchat,Daily Users
2020-05-11,0.4746,,0.2095,,0.0699,,0.0253,,0.4929,,0.2996,,0.1116,,0.0361,,0.1748,,0.1874,,,248,0.0622,276,0.0590,395,0.0493,239,0.0634,164,0.0765,267,0.0600,269,0.0598,404,0.0488,627,0.0391,531,0.0425,us,Snapchat,Daily Users
2020-05-18,0.4732,,0.2084,,0.0456,,0.0197,,0.5471,,0.2874,,0.0909,,0.0212,,0.1671,,0.1819,,,298,0.0568,303,0.0563,446,0.0464,270,0.0596,182,0.0726,314,0.0553,338,0.0533,435,0.0470,648,0.0385,669,0.0379,us,Snapchat,Daily Users
2020-05-25,0.4122,,0.1528,,0.0736,,0.0286,,0.4478,,0.2414,,0.1136,,0.0304,,0.1871,,0.1478,,,343,0.0529,290,0.0575,483,0.0446,239,0.0634,220,0.0661,319,0.0549,335,0.0535,435,0.0470,709,0.0368,647,0.0385,us,Snapchat,Daily Users
2020-06-01,0.3831,,0.1632,,0.0614,,0.0000,-0.0286,0.4711,,0.1641,-0.0772,0.1278,,0.0190,,0.1429,-0.0442,0.1491,,,323,0.0545,281,0.0585,471,0.0452,285,0.0581,213,0.0671,294,0.0572,322,0.0546,457,0.0458,702,0.0370,658,0.0382,us,Snapchat,Daily Users
2020-06-08,0.4268,,0.2148,,0.0545,,0.0033,,0.4846,,0.2679,0.1038,0.1107,,0.0089,,0.1735,,0.1559,,,296,0.0570,304,0.0562,424,0.0476,283,0.0583,192,0.0707,310,0.0557,322,0.0546,430,0.0473,679,0.0376,628,0.0391,us,Snapchat,Daily Users
2020-06-15,0.4408,,0.1662,,0.0388,,0.0142,,0.4848,,0.2382,,0.0870,,0.0193,,0.1635,,0.1345,,,267,0.0600,282,0.0584,420,0.0478,262,0.0605,170,0.0752,279,0.0587,308,0.0558,421,0.0478,657,0.0382,574,0.0409,us,Snapchat,Daily Users
2020-06-22,0.3748,,0.1988,,0.0496,,0.0036,,0.4003,,0.2631,,0.1123,,0.0102,,0.1320,,0.1629,,,243,0.0629,298,0.0568,402,0.0489,222,0.0658,153,0.0792,269,0.0598,312,0.0555,384,0.0500,607,0.0398,559,0.0414,us,Snapchat,Daily Users
2020-06-29,0.4133,,0.1637,,0.0525,,0.0202,,0.4720,,0.2173,,0.0788,,0.0397,0.0295,0.1882,0.0561,0.1421,,,355,0.0520,326,0.0543,430,0.0473,271,0.0595,246,0.0625,313,0.0554,332,0.0538,426,0.0475,687,0.0374,694,0.0372,us,Snapchat,Daily Users
2020-07-06,0.4475,,0.1567,,0.0441,,0.0242,,0.5688,,0.1946,,0.0883,,0.0347,,0.1718,,0.1578,,,324,0.0544,324,0.0544,446,0.0464,247,0.0624,199,0.0695,326,0.0543,339,0.0532,430,0.0473,716,0.0366,625,0.0392,us,Snapchat,Daily Users
2020-07-13,0.4078,,0.2172,,0.0659,,0.0163,,0.4622,-0.1066,0.2689,0.0742,0.1376,,0.0255,,0.1739,,0.1805,,,300,0.0566,338,0.0533,404,0.0488,236,0.0638,187,0.0717,315,0.0552,329,0.0540,401,0.0489,659,0.0382,619,0.0394,us,Snapchat,Daily Users
2020-07-20,0.3782,,0.2219,,0.0638,,0.0000,,0.4040,,0.2688,,0.1217,,0.0136,,0.1883,,0.1327,-0.0477,,295,0.0571,310,0.0557,411,0.0483,262,0.0605,194,0.0704,309,0.0558,327,0.0542,402,0.0489,666,0.0380,611,0.0396,us,Snapchat,Daily Users
2020-07-27,0.4139,,0.1737,,0.0471,,0.0089,,0.4074,,0.2519,,0.0858,,0.0265,,0.1477,,0.1524,,,263,0.0604,265,0.0602,426,0.0475,225,0.0653,172,0.0747,281,0.0585,301,0.0565,384,0.0500,608,0.0397,571,0.0410,us,Snapchat,Daily Users
2020-08-03,0.3393,,0.1603,,0.0536,,0.0000,,0.4015,,0.2267,,0.0816,,0.0168,,0.1298,,0.1362,,,308,0.0558,278,0.0588,471,0.0452,256,0.0612,173,0.0745,309,0.0558,335,0.0535,456,0.0459,693,0.0372,619,0.0394,us,Snapchat,Daily Users
2020-08-10,0.4680,0.1287,0.1926,,0.0568,,0.0065,,0.5332,0.1316,0.2623,,0.0999,,0.0091,,0.1651,,0.1659,,,279,0.0587,241,0.0631,468,0.0453,253,0.0616,177,0.0737,271,0.0595,360,0.0517,384,0.0500,620,0.0394,621,0.0393,us,Snapchat,Daily Users
2020-08-17,0.4200,,0.2042,,0.0523,,0.0058,,0.4592,,0.2544,,0.1155,,0.0158,,0.1458,,0.1800,,,304,0.0562,317,0.0550,431,0.0472,276,0.0590,188,0.0715,330,0.0539,337,0.0534,427,0.0474,659,0.0382,667,0.0379,us,Snapchat,Daily Users
2020-08-24,0.4123,,0.1964,,0.0494,,0.0119,,0.4767,,0.2752,,0.1009,,0.0095,,0.1704,,0.1422,,,290,0.0575,275,0.0591,433,0.0471,262,0.0605,161,0.0772,310,0.0557,298,0.0568,433,0.0471,674,0.0377,587,0.0404,us,Snapchat,Daily Users
2020-08-31,0.3778,,0.2061,,0.0635,,0.0164,,0.4231,,0.2712,,0.1033,,0.0322,0.0227,0.1650,,0.1692,,,330,0.0539,311,0.0556,446,0.0464,236,0.0638,174,0.0743,365,0.0513,352,0.0522,374,0.0507,671,0.0378,653,0.0384,us,Snapchat,Daily Users
2020-09-07,0.4240,,0.2075,,0.0448,,0.0069,,0.5084,,0.2634,,0.1007,,0.0140,,0.1799,,0.1307,,,283,0.0583,280,0.0586,446,0.0464,269,0.0598,145,0.0814,333,0.0537,325,0.0544,423,0.0476,670,0.0379,609,0.0397,us,Snapchat,Daily Users
2020-09-14,0.4721,,0.1967,,0.0459,,0.0135,,0.5003,,0.2846,,0.1106,,0.0210,,0.1739,,0.1680,,,259,0.0609,320,0.0548,400,0.0490,229,0.0648,152,0.0795,316,0.0551,287,0.0578,405,0.0487,645,0.0386,561,0.0414,us,Snapchat,Daily Users
2020-09-21,0.4290,,0.2210,,0.0644,,0.0128,,0.5066,,0.2565,,0.1345,,0.0260,,0.1698,,0.1656,,,279,0.0587,351,0.0523,473,0.0451,276,0.0590,163,0.0768,347,0.0526,356,0.0519,453,0.0460,723,0.0364,657,0.0382,us,Snapchat,Daily Users
2020-09-28,0.4242,,0.2193,,0.0740,,0.0109,,0.5305,,0.2573,,0.1107,,0.0493,,0.1943,,0.1540,,,315,0.0552,402,0.0489,494,0.0441,278,0.0588,163,0.0768,432,0.0472,375,0.0506,446,0.0464,793,0.0348,697,0.0371,us,Snapchat,Daily Users
2020-10-05,0.3883,,0.2022,,0.0559,,0.0000,,0.4806,,0.2470,,0.1168,,0.0088,-0.0405,0.1398,-0.0545,0.1600,,,335,0.0535,389,0.0497,559,0.0414,315,0.0552,165,0.0763,438,0.0468,409,0.0485,527,0.0427,781,0.0351,817,0.0343,us,Snapchat,Daily Users
2020-10-12,0.3837,,0.2063,,0.0692,,0.0094,,0.4354,,0.2485,,0.1389,,0.0185,,0.1551,,0.1559,,,308,0.0558,363,0.0514,526,0.0427,297,0.0569,175,0.0741,369,0.0510,399,0.0491,492,0.0442,775,0.0352,719,0.0365,us,Snapchat,Daily Users
2020-10-19,0.4077,,0.2280,,0.0557,,0.0128,,0.4420,,0.2905,,0.1050,,0.0181,,0.1676,,0.1439,,,252,0.0617,376,0.0505,522,0.0429,273,0.0593,125,0.0877,401,0.0489,380,0.0503,451,0.0461,687,0.0374,736,0.0361,us,Snapchat,Daily Users
2020-10-26,0.4338,,0.2489,,0.0544,,0.0117,,0.5245,,0.3008,,0.1232,,0.0070,,0.1747,,0.1886,0.0446,,357,0.0519,351,0.0523,498,0.0439,298,0.0568,184,0.0722,419,0.0479,363,0.0514,473,0.0451,784,0.0350,721,0.0365,us,Snapchat,Daily Users
2020-11-02,0.3963,,0.2051,,0.0549,,0.0140,,0.4735,,0.2651,,0.1045,,0.0199,,0.1692,,0.1538,,,228,0.0649,257,0.0611,341,0.0531,189,0.0713,119,0.0898,288,0.0577,223,0.0656,348,0.0525,532,0.0425,483,0.0446,us,Snapchat,Daily Users
